episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-4.5330,-4.5330,0.000,222,595,6,20,1.000,80,0.00,23,406.99,0,0,32.000(40.000%)(1.286m),22.000(19.412%)(0.214m),37.000(32.647%)(1.821m),50.000(44.118%)(3.214m),38.000(47.500%)(1.929m),40.000(100.000%)(3.214m),31.854(79.636%)(2.342m),1150.866,1732.845,62.1,0.0000,"[-0.016, 0.142, -0.108, -0.103, -0.118, 0.026]","[-0.010, 0.152, -0.099, -0.096, -0.106, 0.033]","[-0.030, 0.126, -0.113, -0.110, -0.125, 0.016]"
2,1,-11.7201,-8.1265,0.000,370,901,128,0,0.998,85,0.00,60,188.07,0,0,61.000(76.250%)(4.393m),39.000(34.412%)(2.036m),41.000(36.177%)(2.250m),30.973(27.329%)(1.176m),19.075(23.843%)(0.000m),40.000(100.000%)(3.214m),13.659(34.148%)(0.392m),1437.556,5070.890,56.3,0.0000,"[-0.013, 0.150, -0.104, -0.098, -0.110, 0.034]","[-0.005, 0.159, -0.097, -0.088, -0.101, 0.042]","[-0.027, 0.135, -0.110, -0.110, -0.121, 0.023]"
3,1,-5.6750,-7.3094,0.000,144,363,19,0,0.996,65,0.00,75,63.87,0,0,77.786(97.233%)(6.191m),84.000(74.118%)(6.857m),41.757(36.845%)(2.331m),21.232(18.734%)(0.132m),12.842(16.053%)(0.000m),40.000(100.000%)(3.214m),12.686(31.716%)(0.288m),3030.360,3463.766,58.3,0.0000,"[-0.016, 0.147, -0.106, -0.102, -0.115, 0.030]","[-0.011, 0.150, -0.100, -0.099, -0.111, 0.033]","[-0.018, 0.141, -0.112, -0.106, -0.116, 0.027]"
4,1,-4.7269,-6.6637,0.000,100,263,16,0,0.994,60,0.00,85,55.67,0,0,17.063(21.329%)(0.000m),30.930(27.291%)(1.171m),75.275(66.419%)(5.922m),94.000(82.941%)(7.929m),77.067(96.334%)(6.114m),15.094(37.734%)(0.546m),40.000(100.000%)(3.214m),2182.194,3866.530,60.8,0.0000,"[-0.025, 0.143, -0.101, -0.097, -0.116, 0.029]","[-0.018, 0.151, -0.092, -0.096, -0.102, 0.032]","[-0.035, 0.135, -0.107, -0.099, -0.124, 0.023]"
5,1,-2.2245,-5.7759,0.000,230,610,14,16,0.992,85,0.00,108,134.82,0,0,50.000(62.500%)(3.214m),83.000(73.236%)(6.750m),37.000(32.647%)(1.821m),28.000(24.706%)(0.857m),42.223(52.778%)(2.381m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,49.941,61.4,0.0000,"[-0.015, 0.146, -0.108, -0.102, -0.116, 0.029]","[-0.009, 0.154, -0.103, -0.096, -0.107, 0.036]","[-0.018, 0.140, -0.113, -0.108, -0.121, 0.023]"
6,1,-3.2559,-5.3559,0.000,267,689,13,13,0.990,85,0.00,135,145.04,0,0,64.000(80.000%)(4.714m),112.000(98.824%)(9.857m),35.000(30.882%)(1.607m),26.000(22.941%)(0.643m),39.680(49.600%)(2.109m),40.000(100.000%)(3.214m),29.633(74.083%)(2.104m),0.000,1749.290,59.8,0.0000,"[-0.015, 0.147, -0.108, -0.101, -0.114, 0.030]","[-0.008, 0.153, -0.105, -0.094, -0.108, 0.037]","[-0.022, 0.143, -0.113, -0.108, -0.118, 0.025]"
7,1,-6.8537,-5.5699,0.000,87,208,20,0,0.988,50,0.00,144,44.95,0,0,15.726(19.658%)(0.000m),23.744(20.951%)(0.401m),39.820(35.135%)(2.124m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),17.779(44.447%)(0.833m),40.000(100.000%)(3.214m),8150.568,9978.710,55.4,0.0000,"[-0.023, 0.140, -0.103, -0.097, -0.120, 0.028]","[-0.018, 0.147, -0.089, -0.096, -0.112, 0.031]","[-0.037, 0.133, -0.108, -0.099, -0.126, 0.023]"
8,1,-6.4854,-5.6843,0.000,127,303,18,0,0.986,60,0.00,157,69.49,0,0,16.035(20.044%)(0.000m),22.609(19.949%)(0.280m),34.388(30.342%)(1.542m),83.692(73.846%)(6.824m),71.043(88.804%)(5.469m),20.553(51.382%)(1.131m),40.000(100.000%)(3.214m),7332.996,9250.285,55.2,0.0000,"[-0.022, 0.142, -0.105, -0.098, -0.119, 0.028]","[-0.017, 0.149, -0.095, -0.096, -0.113, 0.031]","[-0.039, 0.133, -0.107, -0.100, -0.126, 0.021]"
9,1,-4.9885,-5.6070,0.000,103,260,14,0,0.984,60,0.00,168,49.17,0,0,12.485(15.607%)(0.000m),20.273(17.888%)(0.029m),38.503(33.974%)(1.982m),99.000(87.353%)(8.464m),76.230(95.288%)(6.025m),12.639(31.597%)(0.283m),40.000(100.000%)(3.214m),2913.554,4341.881,58.3,0.0000,"[-0.023, 0.144, -0.102, -0.098, -0.116, 0.029]","[-0.015, 0.150, -0.088, -0.096, -0.100, 0.031]","[-0.038, 0.133, -0.107, -0.100, -0.125, 0.022]"
10,1,-7.1759,-5.7639,0.000,113,270,16,0,0.982,60,0.00,180,61.58,0,0,78.639(98.299%)(6.283m),110.000(97.059%)(9.643m),31.088(27.431%)(1.188m),18.321(16.166%)(0.000m),12.044(15.055%)(0.000m),40.000(100.000%)(3.214m),13.449(33.622%)(0.370m),7331.727,9357.890,55.4,0.0000,"[-0.014, 0.152, -0.105, -0.098, -0.111, 0.036]","[-0.008, 0.157, -0.099, -0.094, -0.105, 0.043]","[-0.018, 0.147, -0.109, -0.101, -0.116, 0.031]"
11,1,-9.8123,-6.1319,0.000,330,807,54,0,0.980,85,0.00,213,155.82,0,0,65.000(81.250%)(4.821m),43.000(37.941%)(2.464m),42.000(37.059%)(2.357m),31.598(27.881%)(1.243m),15.284(19.105%)(0.000m),40.000(100.000%)(3.214m),11.924(29.811%)(0.206m),2060.858,5588.911,56.6,0.0000,"[-0.014, 0.150, -0.106, -0.100, -0.111, 0.033]","[-0.010, 0.159, -0.097, -0.093, -0.101, 0.042]","[-0.024, 0.135, -0.110, -0.105, -0.120, 0.024]"
12,1,-5.7353,-6.0989,0.000,121,301,16,0,0.978,60,0.00,226,69.27,0,0,69.447(86.809%)(5.298m),87.340(77.065%)(7.215m),23.903(21.091%)(0.418m),14.416(12.720%)(0.000m),9.618(12.023%)(0.000m),40.000(100.000%)(3.214m),11.009(27.522%)(0.108m),4972.133,6933.779,57.6,0.0000,"[-0.015, 0.149, -0.106, -0.099, -0.113, 0.033]","[-0.007, 0.157, -0.098, -0.093, -0.106, 0.042]","[-0.018, 0.146, -0.112, -0.106, -0.118, 0.026]"
13,1,-5.3812,-6.0437,0.000,109,273,17,0,0.976,60,0.00,237,58.03,0,0,78.639(98.299%)(6.283m),99.000(87.353%)(8.464m),71.883(63.426%)(5.559m),30.428(26.848%)(1.117m),16.977(21.221%)(0.000m),40.000(100.000%)(3.214m),15.203(38.008%)(0.557m),4139.490,5513.948,57.9,0.0000,"[-0.014, 0.150, -0.106, -0.100, -0.113, 0.033]","[-0.008, 0.154, -0.096, -0.093, -0.106, 0.040]","[-0.018, 0.146, -0.111, -0.107, -0.117, 0.027]"
14,1,-6.3270,-6.0639,0.000,85,207,20,0,0.974,50,0.00,246,37.30,0,0,78.639(98.299%)(6.283m),112.000(98.824%)(9.857m),44.058(38.875%)(2.578m),22.402(19.767%)(0.257m),13.550(16.938%)(0.000m),40.000(100.000%)(3.214m),13.385(33.464%)(0.363m),6246.468,7753.214,56.5,0.0000,"[-0.014, 0.152, -0.105, -0.098, -0.111, 0.036]","[-0.010, 0.157, -0.099, -0.094, -0.106, 0.043]","[-0.018, 0.147, -0.109, -0.100, -0.116, 0.031]"
15,1,-6.5928,-6.0992,0.000,116,287,26,0,0.972,60,0.00,258,61.41,0,0,59.539(74.423%)(4.236m),104.000(91.765%)(9.000m),45.415(40.072%)(2.723m),23.092(20.375%)(0.331m),13.967(17.459%)(0.000m),40.000(100.000%)(3.214m),13.798(34.494%)(0.407m),3929.351,4636.759,57.2,0.0000,"[-0.016, 0.148, -0.106, -0.099, -0.115, 0.032]","[-0.011, 0.156, -0.100, -0.095, -0.108, 0.037]","[-0.019, 0.144, -0.109, -0.105, -0.120, 0.030]"
16,1,-5.8561,-6.0840,0.000,71,180,18,0,0.970,50,0.00,266,37.88,0,0,77.786(97.233%)(6.191m),48.239(42.564%)(3.026m),19.199(16.940%)(0.000m),12.517(11.044%)(0.000m),8.821(11.026%)(0.000m),40.000(100.000%)(3.214m),11.163(27.906%)(0.125m),3484.395,4345.543,58.6,0.0000,"[-0.017, 0.147, -0.106, -0.102, -0.116, 0.030]","[-0.011, 0.154, -0.101, -0.099, -0.111, 0.035]","[-0.026, 0.125, -0.109, -0.112, -0.128, 0.019]"
17,1,-6.0713,-6.0832,0.000,79,193,19,0,0.968,50,0.00,274,45.39,0,0,17.411(21.764%)(0.000m),26.486(23.370%)(0.695m),44.942(39.655%)(2.672m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),19.442(48.605%)(1.012m),40.000(100.000%)(3.214m),5499.728,7292.447,56.7,0.0000,"[-0.024, 0.140, -0.102, -0.097, -0.120, 0.027]","[-0.017, 0.147, -0.089, -0.095, -0.111, 0.031]","[-0.035, 0.134, -0.107, -0.099, -0.126, 0.024]"
18,1,-6.6938,-6.1171,0.000,174,439,18,0,0.967,70,0.00,292,77.94,0,0,53.442(66.802%)(3.583m),75.000(66.177%)(5.893m),43.051(37.986%)(2.470m),21.890(19.315%)(0.202m),13.240(16.550%)(0.000m),38.908(97.271%)(3.097m),13.079(32.698%)(0.330m),2634.657,3904.043,58.4,0.0000,"[-0.016, 0.147, -0.106, -0.099, -0.114, 0.032]","[-0.011, 0.158, -0.100, -0.095, -0.106, 0.039]","[-0.019, 0.139, -0.108, -0.107, -0.121, 0.025]"
19,1,-6.6772,-6.1466,0.000,98,235,18,0,0.965,55,0.00,302,55.56,0,0,78.639(98.299%)(6.283m),112.000(98.824%)(9.857m),50.980(44.982%)(3.319m),26.843(23.685%)(0.733m),16.531(20.664%)(0.000m),40.000(100.000%)(3.214m),16.734(41.836%)(0.722m),7782.766,9643.540,55.6,0.0000,"[-0.013, 0.153, -0.105, -0.097, -0.110, 0.036]","[-0.008, 0.157, -0.097, -0.091, -0.106, 0.045]","[-0.018, 0.147, -0.109, -0.100, -0.116, 0.031]"
20,1,-6.1716,-6.1479,0.000,94,233,17,0,0.963,55,0.00,312,37.17,0,0,13.351(16.688%)(0.000m),23.929(21.114%)(0.421m),56.530(49.879%)(3.914m),106.000(93.530%)(9.214m),77.067(96.334%)(6.114m),11.956(29.890%)(0.210m),40.000(100.000%)(3.214m),5402.647,7188.473,57.4,0.0000,"[-0.026, 0.142, -0.100, -0.097, -0.118, 0.028]","[-0.018, 0.147, -0.086, -0.096, -0.108, 0.031]","[-0.039, 0.135, -0.107, -0.099, -0.123, 0.024]"
21,1,-10.3873,-6.3497,0.000,345,859,175,28,0.961,85,0.00,347,144.92,0,0,14.146(17.683%)(0.000m),28.811(25.422%)(0.944m),26.000(22.941%)(0.643m),23.000(20.294%)(0.321m),27.000(33.750%)(0.750m),10.305(25.762%)(0.033m),40.000(100.000%)(3.214m),102.574,2498.292,57.6,0.0000,"[-0.028, 0.141, -0.103, -0.098, -0.116, 0.027]","[-0.012, 0.147, -0.091, -0.092, -0.103, 0.032]","[-0.053, 0.131, -0.108, -0.101, -0.124, 0.014]"
