episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.1145,-6.1145,0.000,170,425,20,0,1.000,40,0.00,17,439.49,0,0,8.881(11.102%)(0.000m),12.522(11.049%)(0.000m),19.046(16.806%)(0.000m),46.354(40.901%)(2.824m),51.000(63.750%)(3.321m),11.383(28.458%)(0.148m),40.000(100.000%)(3.214m),1286.845,4548.412,57.9,0.0000,"[-0.164, 0.031, 0.025, 0.105, -0.024, -0.195]","[-0.154, 0.037, 0.040, 0.116, -0.009, -0.178]","[-0.183, 0.018, 0.011, 0.088, -0.032, -0.208]"
2,1,-5.6864,-5.9005,0.000,100,248,16,0,0.998,30,0.00,27,169.66,0,0,78.639(98.299%)(6.283m),101.000(89.118%)(8.679m),34.014(30.012%)(1.501m),17.607(15.536%)(0.000m),10.747(13.434%)(0.000m),40.000(100.000%)(3.214m),10.747(26.868%)(0.080m),3292.410,8278.626,57.5,0.0000,"[-0.163, 0.033, 0.017, 0.092, -0.030, -0.188]","[-0.153, 0.035, 0.028, 0.104, -0.024, -0.157]","[-0.168, 0.030, -0.000, 0.076, -0.039, -0.200]"
3,1,-5.7055,-5.8355,0.000,100,243,18,0,0.996,25,0.00,37,214.58,0,0,10.255(12.819%)(0.000m),16.801(14.824%)(0.000m),32.456(28.638%)(1.335m),107.000(94.412%)(9.321m),77.067(96.334%)(6.114m),10.255(25.637%)(0.027m),40.000(100.000%)(3.214m),3492.044,8270.608,56.3,0.0000,"[-0.163, 0.026, 0.026, 0.103, -0.022, -0.195]","[-0.157, 0.033, 0.043, 0.116, -0.011, -0.185]","[-0.185, 0.015, 0.020, 0.095, -0.030, -0.202]"
4,1,-4.9588,-5.6163,0.000,189,482,58,13,0.994,45,0.00,56,456.68,0,0,65.505(81.882%)(4.876m),50.000(44.118%)(3.214m),19.000(16.765%)(0.000m),20.000(17.647%)(0.000m),51.693(64.616%)(3.396m),40.000(100.000%)(3.214m),37.667(94.168%)(2.964m),0.000,2645.614,59.0,0.0000,"[-0.162, 0.033, 0.027, 0.105, -0.027, -0.191]","[-0.158, 0.045, 0.038, 0.120, -0.022, -0.171]","[-0.173, 0.024, 0.020, 0.098, -0.034, -0.200]"
5,1,-6.6208,-5.8172,1.797,83,200,16,0,0.992,25,0.00,65,340.57,0,0,77.786(97.233%)(6.191m),76.009(67.067%)(6.001m),23.477(20.715%)(0.373m),14.466(12.764%)(0.000m),9.791(12.239%)(0.000m),40.000(100.000%)(3.214m),11.489(28.721%)(0.159m),4539.640,9357.102,55.7,0.0000,"[-0.162, 0.033, 0.014, 0.091, -0.032, -0.187]","[-0.148, 0.036, 0.025, 0.100, -0.027, -0.151]","[-0.169, 0.031, -0.024, 0.056, -0.048, -0.197]"
6,1,-6.1847,-5.8785,1.863,102,251,17,0,0.990,30,0.00,76,305.70,0,0,77.786(97.233%)(6.191m),102.000(90.000%)(8.786m),26.790(23.638%)(0.727m),15.597(13.762%)(0.000m),10.175(12.719%)(0.000m),40.000(100.000%)(3.214m),11.223(28.057%)(0.131m),3133.723,7897.035,56.9,0.0000,"[-0.171, -0.024, -0.159, -0.102, -0.049, -0.201]","[-0.149, 0.026, -0.046, 0.035, -0.027, -0.179]","[-0.207, -0.061, -0.228, -0.272, -0.114, -0.219]"
7,1,-5.4490,-5.8171,1.553,148,367,17,0,0.988,35,0.00,91,448.30,0,0,10.425(13.032%)(0.000m),17.397(15.350%)(0.000m),34.864(30.762%)(1.593m),88.000(77.647%)(7.286m),66.000(82.500%)(4.929m),10.174(25.434%)(0.019m),40.000(100.000%)(3.214m),4021.549,7927.282,57.3,0.0000,"[-0.316, -0.323, -0.648, -0.338, -0.177, -0.584]","[-0.210, -0.148, -0.412, -0.116, -0.087, -0.308]","[-0.443, -0.446, -0.824, -0.459, -0.340, -0.910]"
8,1,-5.9020,-5.8277,1.237,186,476,16,0,0.986,40,0.00,110,535.89,0,0,41.000(51.250%)(2.250m),34.194(30.171%)(1.521m),16.384(14.457%)(0.000m),11.279(9.952%)(0.000m),8.296(10.370%)(0.000m),36.993(92.482%)(2.892m),11.496(28.739%)(0.160m),764.758,3671.263,59.2,0.0000,"[-0.426, -0.459, -0.579, -0.519, -0.301, -0.808]","[-0.315, -0.421, -0.245, -0.148, -0.153, -0.616]","[-0.859, -0.552, -0.786, -1.987, -0.998, -1.088]"
9,1,-3.3165,-5.5487,0.779,207,517,16,0,0.984,45,0.00,131,597.68,0,0,11.509(14.386%)(0.000m),20.861(18.407%)(0.092m),50.771(44.798%)(3.297m),57.000(50.294%)(3.964m),39.000(48.750%)(2.036m),10.180(25.451%)(0.019m),40.000(100.000%)(3.214m),1638.082,5374.614,57.8,4.8640,"[-0.225, -0.354, -0.627, -0.008, -0.143, -0.772]","[-0.111, -0.266, -0.262, 0.772, 0.276, -0.222]","[-0.425, -0.588, -2.470, -0.345, -0.550, -3.785]"
10,1,-4.8352,-5.4773,0.606,166,413,19,0,0.982,40,0.00,148,475.82,0,0,11.176(13.970%)(0.000m),19.399(17.117%)(0.000m),42.359(37.376%)(2.396m),72.000(63.530%)(5.571m),56.000(70.000%)(3.857m),10.385(25.963%)(0.041m),40.000(100.000%)(3.214m),3361.691,6786.023,57.5,0.0000,"[0.122, -0.256, -0.215, 0.410, 0.393, -0.373]","[0.290, -0.047, 0.353, 0.862, 0.691, 0.360]","[-0.023, -1.507, -3.368, 0.029, -0.670, -5.105]"
11,1,-5.1253,-5.4453,0.607,190,464,17,0,0.980,40,0.00,167,541.61,0,0,52.000(65.000%)(3.429m),58.000(51.177%)(4.071m),24.317(21.457%)(0.463m),14.500(12.794%)(0.000m),9.604(12.005%)(0.000m),40.000(100.000%)(3.214m),10.857(27.143%)(0.092m),2240.695,7006.382,56.6,0.6308,"[0.284, 0.090, 0.499, 0.057, 0.609, 0.541]","[0.632, 0.506, 0.894, 0.613, 1.085, 1.237]","[-1.691, -2.068, -1.623, -5.128, -3.361, -3.891]"
12,1,-6.2111,-5.5092,0.381,101,254,17,0,0.978,30,0.00,178,282.49,0,0,77.786(97.233%)(6.191m),89.522(78.991%)(7.449m),24.501(21.618%)(0.482m),14.776(13.037%)(0.000m),9.858(12.323%)(0.000m),40.000(100.000%)(3.214m),11.284(28.210%)(0.138m),3164.158,8081.654,58.2,0.0000,"[0.421, 0.302, 0.525, -0.031, 0.503, 0.636]","[1.002, 0.876, 1.028, 1.096, 1.362, 1.545]","[-1.999, -2.529, -2.028, -5.263, -3.656, -4.322]"
13,1,-4.7588,-5.4514,0.332,125,308,19,0,0.976,30,0.00,191,326.22,0,0,9.951(12.438%)(0.000m),15.619(13.782%)(0.000m),27.909(24.625%)(0.847m),92.000(81.177%)(7.714m),77.067(96.334%)(6.114m),10.578(26.446%)(0.062m),40.000(100.000%)(3.214m),3099.147,6107.178,56.9,0.0000,"[0.733, 0.389, 0.395, 0.846, 1.281, 0.315]","[1.207, 1.418, 1.605, 1.863, 2.092, 1.828]","[-2.230, -5.797, -6.701, -5.207, -3.626, -9.628]"
14,1,-3.3892,-5.3041,0.242,158,404,19,0,0.974,40,0.00,207,483.18,0,0,11.079(13.848%)(0.000m),19.640(17.330%)(0.000m),45.122(39.814%)(2.692m),73.000(64.412%)(5.679m),54.000(67.500%)(3.643m),10.044(25.111%)(0.005m),40.000(100.000%)(3.214m),1313.196,4839.624,59.2,0.0000,"[0.385, 0.254, 0.123, 0.445, 0.743, 0.098]","[1.364, 1.715, 1.722, 1.796, 2.081, 1.947]","[-4.644, -6.821, -7.621, -5.521, -4.880, -9.628]"
15,1,-5.5810,-5.3226,0.241,193,490,38,0,0.972,45,0.00,227,622.67,0,0,12.876(16.095%)(0.000m),27.513(24.276%)(0.805m),107.966(95.265%)(9.425m),67.000(59.118%)(5.036m),44.000(55.000%)(2.571m),9.665(24.162%)(0.000m),40.000(100.000%)(3.214m),3446.078,8559.008,58.7,0.7656,"[-0.401, -1.100, -1.464, -0.667, -0.470, -1.342]","[1.650, 1.668, 1.575, 1.687, 2.006, 1.864]","[-3.598, -4.958, -6.016, -3.765, -4.226, -5.767]"
16,1,-6.0999,-5.3712,0.263,82,201,19,0,0.970,25,0.00,236,307.55,0,0,10.527(13.159%)(0.000m),16.945(14.952%)(0.000m),31.662(27.937%)(1.250m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),10.788(26.969%)(0.084m),40.000(100.000%)(3.214m),4429.596,7877.277,56.8,0.0000,"[-0.389, -1.018, -1.583, -0.573, -0.830, -1.364]","[1.805, 1.795, 1.723, 1.657, 2.180, 1.796]","[-5.473, -7.541, -9.053, -5.831, -7.542, -8.669]"
17,1,-4.6389,-5.3281,0.214,107,267,19,0,0.968,30,0.00,247,284.29,0,0,77.786(97.233%)(6.191m),46.997(41.468%)(2.893m),19.310(17.039%)(0.000m),12.696(11.203%)(0.000m),9.005(11.256%)(0.000m),40.000(100.000%)(3.214m),11.541(28.853%)(0.165m),2506.728,6733.746,57.7,0.0000,"[-0.059, 0.012, 0.226, -0.480, 0.108, 0.110]","[2.334, 2.251, 2.136, 2.058, 2.741, 2.019]","[-5.419, -5.073, -4.404, -5.897, -5.782, -4.632]"
18,1,-4.6977,-5.2931,0.227,212,539,16,0,0.967,45,0.00,269,645.81,0,0,11.165(13.956%)(0.000m),20.237(17.857%)(0.025m),49.253(43.459%)(3.134m),51.000(45.000%)(3.321m),37.000(46.250%)(1.821m),9.876(24.690%)(0.000m),40.000(100.000%)(3.214m),2709.039,6854.107,58.8,0.8086,"[-0.186, -0.390, -0.658, -0.211, -0.266, -0.684]","[1.993, 2.139, 2.076, 1.857, 2.365, 1.883]","[-5.375, -6.970, -7.406, -5.258, -6.534, -7.204]"
19,1,-5.2195,-5.2892,0.224,150,381,15,0,0.965,35,0.00,284,450.34,0,0,58.000(72.500%)(4.071m),80.000(70.588%)(6.429m),51.361(45.319%)(3.360m),21.104(18.621%)(0.118m),11.643(14.553%)(0.000m),40.000(100.000%)(3.214m),10.298(25.746%)(0.032m),3497.489,7934.233,58.8,0.0000,"[-1.741, -1.447, -0.920, -2.032, -1.299, -1.101]","[2.407, 2.224, 1.856, 1.843, 2.384, 1.887]","[-7.274, -6.606, -5.156, -7.117, -7.148, -5.963]"
20,1,-5.8190,-5.3157,0.227,146,373,17,0,0.963,35,0.00,299,353.46,0,0,56.000(70.000%)(3.857m),62.000(54.706%)(4.500m),30.592(26.993%)(1.135m),16.879(14.893%)(0.000m),10.665(13.331%)(0.000m),40.000(100.000%)(3.214m),11.200(27.999%)(0.129m),1716.322,6049.798,59.1,0.0000,"[-1.057, -0.797, -0.510, -1.265, -0.788, -0.874]","[1.576, 1.747, 1.713, 1.015, 1.822, 1.470]","[-6.021, -5.388, -4.319, -5.927, -5.588, -4.960]"
21,1,-6.3996,-5.3673,0.165,102,251,18,0,0.961,30,0.00,310,261.15,0,0,10.429(13.036%)(0.000m),17.086(15.076%)(0.000m),33.008(29.125%)(1.394m),104.000(91.765%)(9.000m),77.067(96.334%)(6.114m),10.429(26.073%)(0.046m),40.000(100.000%)(3.214m),3684.004,7912.001,57.0,0.0000,"[-0.521, -0.839, -1.283, -0.795, -0.814, -1.462]","[2.006, 2.082, 1.807, 1.590, 2.336, 1.770]","[-5.031, -5.959, -6.139, -5.057, -6.001, -6.950]"
22,1,-4.9445,-5.3481,0.174,116,302,11,0,0.959,30,0.00,322,310.86,0,0,11.819(14.773%)(0.000m),23.074(20.359%)(0.329m),64.176(56.626%)(4.733m),89.000(78.530%)(7.393m),71.000(88.750%)(5.464m),9.701(24.252%)(0.000m),40.000(100.000%)(3.214m),3834.086,7225.595,60.2,0.0000,"[-0.788, -1.285, -1.582, -1.015, -1.066, -1.868]","[1.940, 1.974, 1.824, 1.583, 2.174, 1.669]","[-5.288, -6.125, -6.288, -5.388, -6.144, -6.929]"
23,1,-5.4012,-5.3504,0.174,159,405,15,0,0.957,40,0.00,338,454.18,0,0,11.012(13.765%)(0.000m),18.206(16.064%)(0.000m),35.806(31.594%)(1.694m),77.000(67.941%)(6.107m),53.000(66.250%)(3.536m),10.878(27.196%)(0.094m),40.000(100.000%)(3.214m),3151.920,8192.571,59.0,0.6662,"[-0.715, -1.095, -1.724, -0.818, -1.153, -1.920]","[1.983, 2.123, 1.822, 1.524, 2.047, 1.759]","[-5.105, -5.790, -6.216, -4.856, -6.055, -6.919]"
24,1,-7.1239,-5.4243,0.156,240,584,12,21,0.955,50,0.00,362,627.37,0,0,29.231(36.538%)(0.989m),56.114(49.513%)(3.869m),20.000(17.647%)(0.000m),22.000(19.412%)(0.214m),40.000(50.000%)(2.143m),20.945(52.363%)(1.173m),40.000(100.000%)(3.214m),0.000,8437.060,56.3,0.6176,"[-0.057, -0.311, -0.679, -0.294, -0.199, -0.888]","[1.926, 1.986, 1.892, 1.597, 2.283, 1.835]","[-3.117, -2.778, -2.978, -2.988, -3.100, -3.403]"
25,1,-5.1495,-5.4133,0.159,162,428,20,13,0.953,40,0.00,379,501.86,0,0,73.444(91.805%)(5.726m),22.000(19.412%)(0.214m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),48.413(60.517%)(3.044m),40.000(100.000%)(3.214m),35.049(87.624%)(2.684m),0.000,2512.607,61.2,1.5831,"[-1.070, -1.023, -0.967, -1.214, -0.910, -1.108]","[1.580, 1.704, 1.442, 1.076, 1.757, 1.557]","[-4.695, -5.077, -5.163, -4.334, -5.681, -5.518]"
26,1,-5.4892,-5.4162,0.202,68,177,17,0,0.951,20,0.00,386,171.32,0,0,10.558(13.197%)(0.000m),16.994(14.995%)(0.000m),31.754(28.019%)(1.259m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.819(27.047%)(0.088m),40.000(100.000%)(3.214m),3406.205,6448.767,60.1,0.0000,"[-1.106, -1.733, -2.337, -1.394, -1.752, -2.549]","[1.847, 1.810, 1.521, 1.233, 1.768, 1.420]","[-5.418, -6.177, -6.411, -5.426, -6.107, -7.110]"
27,1,-4.4057,-5.3788,0.178,227,556,21,15,0.949,45,0.00,409,643.73,0,0,27.000(33.750%)(0.750m),21.000(18.529%)(0.107m),29.000(25.588%)(0.964m),74.832(66.029%)(5.875m),40.345(50.432%)(2.180m),40.000(100.000%)(3.214m),29.254(73.136%)(2.063m),0.000,5133.464,56.7,0.7705,"[-0.702, -0.558, -0.580, -0.928, -0.482, -0.715]","[1.376, 1.464, 1.341, 0.820, 1.516, 1.314]","[-6.253, -6.924, -7.487, -5.934, -7.131, -7.966]"
28,1,-6.0862,-5.4041,0.179,206,514,40,12,0.947,45,0.00,430,545.98,0,0,50.626(63.282%)(3.281m),20.000(17.647%)(0.000m),19.000(16.765%)(0.000m),20.000(17.647%)(0.000m),74.767(93.459%)(5.868m),36.879(92.199%)(2.880m),40.000(100.000%)(3.214m),0.000,2939.966,57.8,0.5662,"[-0.160, -0.277, -0.449, -0.423, -0.437, -0.636]","[1.360, 1.344, 1.132, 0.793, 1.340, 1.151]","[-5.216, -5.615, -5.696, -5.070, -6.790, -6.297]"
29,1,-6.5038,-5.4420,0.213,162,402,17,0,0.945,40,0.00,447,418.34,0,0,59.000(73.750%)(4.179m),73.000(64.412%)(5.679m),36.985(32.634%)(1.820m),18.456(16.284%)(0.000m),11.060(13.825%)(0.000m),40.000(100.000%)(3.214m),10.793(26.982%)(0.085m),2298.706,6103.624,57.5,0.0000,"[-0.914, -0.470, -0.231, -1.163, -0.193, -0.233]","[1.585, 1.672, 1.513, 1.053, 1.808, 1.532]","[-5.898, -5.449, -4.545, -5.652, -5.361, -5.163]"
30,1,-4.4433,-5.4087,0.203,163,414,15,0,0.944,40,0.00,464,387.93,0,0,10.416(13.020%)(0.000m),16.624(14.668%)(0.000m),30.583(26.985%)(1.134m),74.000(65.294%)(5.786m),52.000(65.000%)(3.429m),10.805(27.013%)(0.086m),40.000(100.000%)(3.214m),3086.289,6495.034,58.8,0.5273,"[0.530, 0.083, -0.487, 0.279, 0.188, -0.725]","[1.897, 1.986, 1.933, 1.546, 2.181, 1.939]","[-5.311, -6.109, -6.465, -5.505, -6.365, -7.418]"
31,1,-6.5577,-5.4458,0.293,276,725,27,112,0.942,55,0.00,492,841.13,0,0,31.643(39.554%)(1.247m),65.464(57.762%)(4.871m),113.333(100.000%)(10.000m),46.000(40.588%)(2.786m),22.000(27.500%)(0.214m),22.630(56.575%)(1.353m),13.000(32.500%)(0.321m),3144.008,6319.559,60.8,0.8252,"[0.242, 0.076, -0.244, -0.053, 0.237, -0.362]","[2.017, 2.110, 1.888, 1.719, 2.086, 2.066]","[-4.943, -4.654, -3.939, -4.550, -4.058, -4.336]"
32,1,-5.9462,-5.4614,0.346,127,306,18,0,0.940,30,0.00,505,373.71,0,0,9.750(12.187%)(0.000m),15.062(13.290%)(0.000m),26.199(23.117%)(0.664m),100.000(88.236%)(8.571m),67.642(84.553%)(5.105m),10.622(26.555%)(0.067m),40.000(100.000%)(3.214m),3881.337,8288.536,55.7,0.8337,"[0.572, 0.224, -0.161, 0.110, 0.313, -0.591]","[2.130, 2.393, 2.352, 1.549, 2.379, 2.198]","[-5.224, -6.106, -5.955, -5.410, -6.000, -7.767]"
33,1,-5.6962,-5.4685,0.280,98,237,17,0,0.938,25,0.00,515,215.27,0,0,77.786(97.233%)(6.191m),110.000(97.059%)(9.643m),37.105(32.740%)(1.833m),18.516(16.337%)(0.000m),11.096(13.870%)(0.000m),40.000(100.000%)(3.214m),10.828(27.069%)(0.089m),3581.914,8750.283,56.0,0.7328,"[-1.075, -0.569, -0.154, -1.265, -0.348, -0.368]","[1.986, 2.268, 2.160, 1.384, 2.278, 2.091]","[-5.500, -4.819, -3.808, -5.095, -4.502, -4.484]"
34,1,-5.8869,-5.4808,0.210,86,212,18,0,0.936,25,0.00,524,240.92,0,0,9.574(11.967%)(0.000m),14.455(12.754%)(0.000m),24.241(21.390%)(0.454m),95.129(83.938%)(8.050m),77.067(96.334%)(6.114m),10.823(27.058%)(0.088m),40.000(100.000%)(3.214m),4022.215,8526.679,57.0,0.7961,"[-0.013, -0.416, -1.051, -0.044, -0.461, -1.404]","[2.160, 2.340, 2.156, 1.874, 2.408, 2.205]","[-5.796, -6.358, -6.367, -5.481, -6.449, -7.904]"
35,1,-3.3116,-5.4188,0.306,170,451,23,0,0.934,40,0.00,541,438.92,0,0,45.000(56.250%)(2.679m),71.000(62.647%)(5.464m),102.111(90.098%)(8.798m),26.020(22.959%)(0.645m),12.586(15.732%)(0.000m),40.000(100.000%)(3.214m),9.820(24.549%)(0.000m),3678.086,6658.161,61.4,0.0000,"[-1.994, -1.361, -0.555, -2.180, -1.022, -0.923]","[2.101, 2.276, 2.159, 1.741, 2.441, 2.146]","[-5.541, -4.850, -3.781, -5.532, -4.601, -4.489]"
36,1,-6.6218,-5.4523,0.291,106,256,17,0,0.932,30,0.00,552,314.67,0,0,77.786(97.233%)(6.191m),104.000(91.765%)(9.000m),50.042(44.155%)(3.219m),20.562(18.143%)(0.060m),11.344(14.180%)(0.000m),40.000(100.000%)(3.214m),10.034(25.085%)(0.004m),4012.490,9481.334,55.9,0.7045,"[-1.114, -0.446, 0.069, -1.530, -0.159, -0.125]","[2.321, 2.476, 2.183, 1.663, 2.533, 2.236]","[-5.328, -4.540, -3.429, -5.391, -4.104, -4.117]"
37,1,-5.7149,-5.4594,0.295,208,530,3,17,0.930,45,0.00,573,582.24,0,0,29.409(36.761%)(1.008m),57.301(50.560%)(3.997m),35.000(30.882%)(1.607m),18.000(15.882%)(0.000m),15.000(18.750%)(0.000m),20.972(52.430%)(1.176m),40.000(100.000%)(3.214m),3148.622,5800.509,59.0,0.0000,"[0.634, 0.466, 0.072, 0.347, 0.557, 0.024]","[2.500, 2.481, 2.201, 2.006, 2.644, 2.283]","[-6.566, -6.268, -5.522, -6.326, -6.309, -6.117]"
