episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.3486,-5.3486,0.000,151,370,15,0,1.000,35,0.00,16,574.67,0,0,69.057(86.321%)(5.256m),79.000(69.706%)(6.321m),26.113(23.041%)(0.655m),15.389(13.579%)(0.000m),10.116(12.645%)(0.000m),40.000(100.000%)(3.214m),11.296(28.241%)(0.139m),3421.977,6718.744,56.7,0.0000,"[-0.133, -0.081, 0.076, 0.067, -0.129, -0.083]","[-0.118, -0.072, 0.082, 0.075, -0.103, -0.079]","[-0.140, -0.089, 0.053, 0.063, -0.136, -0.086]"
2,1,-5.2263,-5.2874,0.000,177,457,49,14,0.998,40,0.00,34,540.99,0,0,59.769(74.712%)(4.261m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),77.000(67.941%)(6.107m),65.432(81.790%)(4.868m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2755.044,59.8,0.0000,"[-0.140, -0.071, 0.065, 0.060, -0.137, -0.080]","[-0.136, -0.069, 0.078, 0.067, -0.133, -0.073]","[-0.146, -0.077, 0.044, 0.052, -0.144, -0.084]"
3,1,-5.4639,-5.3462,0.000,162,396,24,0,0.996,40,0.00,51,486.57,0,0,66.167(82.709%)(4.946m),94.000(82.941%)(7.929m),76.894(67.847%)(6.096m),29.439(25.976%)(1.011m),13.660(17.075%)(0.000m),40.000(100.000%)(3.214m),9.599(23.998%)(0.000m),3660.100,7829.898,56.6,0.0000,"[-0.130, -0.082, 0.076, 0.070, -0.125, -0.082]","[-0.113, -0.072, 0.082, 0.079, -0.101, -0.078]","[-0.140, -0.090, 0.067, 0.064, -0.137, -0.085]"
4,1,-5.0183,-5.2643,0.000,222,545,77,18,0.994,45,0.00,74,670.68,0,0,59.315(74.144%)(4.212m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),70.777(88.471%)(5.440m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2944.910,56.8,0.0000,"[-0.140, -0.072, 0.064, 0.060, -0.133, -0.079]","[-0.133, -0.060, 0.081, 0.066, -0.117, -0.073]","[-0.143, -0.079, 0.043, 0.051, -0.137, -0.084]"
5,1,-6.8562,-5.5826,0.000,91,219,18,0,0.992,25,0.00,84,216.59,0,0,10.284(12.855%)(0.000m),16.699(14.734%)(0.000m),31.714(27.983%)(1.255m),112.000(98.824%)(9.857m),77.067(96.334%)(6.114m),10.410(26.026%)(0.044m),40.000(100.000%)(3.214m),5138.227,9386.296,55.7,0.0000,"[-0.137, -0.067, 0.065, 0.058, -0.134, -0.083]","[-0.130, -0.061, 0.078, 0.065, -0.130, -0.077]","[-0.140, -0.077, 0.048, 0.039, -0.137, -0.088]"
6,1,-5.4382,-5.5586,0.000,111,276,23,0,0.990,30,0.00,96,341.94,0,0,65.960(82.450%)(4.924m),94.000(82.941%)(7.929m),32.524(28.698%)(1.342m),17.125(15.111%)(0.000m),10.547(13.183%)(0.000m),40.000(100.000%)(3.214m),10.676(26.691%)(0.072m),3003.565,6329.189,57.6,0.0000,"[-0.133, -0.080, 0.073, 0.067, -0.129, -0.082]","[-0.115, -0.070, 0.082, 0.074, -0.100, -0.076]","[-0.140, -0.089, 0.059, 0.064, -0.137, -0.085]"
7,1,-6.6748,-5.7180,0.000,75,180,18,0,0.988,20,0.00,104,201.95,0,0,9.581(11.976%)(0.000m),14.466(12.764%)(0.000m),24.259(21.405%)(0.456m),95.198(83.999%)(8.057m),77.067(96.334%)(6.114m),10.831(27.078%)(0.089m),40.000(100.000%)(3.214m),5164.863,9963.338,55.6,0.0000,"[-0.137, -0.068, 0.064, 0.058, -0.134, -0.083]","[-0.130, -0.063, 0.078, 0.065, -0.130, -0.076]","[-0.140, -0.077, 0.046, 0.039, -0.136, -0.088]"
8,1,-5.6806,-5.7133,0.000,185,457,16,0,0.986,40,0.00,123,482.71,0,0,11.362(14.203%)(0.000m),20.596(18.173%)(0.064m),50.125(44.228%)(3.228m),75.000(66.177%)(5.893m),53.000(66.250%)(3.536m),10.051(25.127%)(0.005m),40.000(100.000%)(3.214m),3934.147,8027.078,57.2,0.0000,"[-0.135, -0.067, 0.069, 0.062, -0.134, -0.082]","[-0.125, -0.061, 0.082, 0.066, -0.130, -0.077]","[-0.140, -0.080, 0.050, 0.044, -0.139, -0.087]"
9,1,-5.2177,-5.6583,1.552,114,285,14,0,0.984,30,0.00,135,546.25,0,0,11.555(14.444%)(0.000m),20.945(18.481%)(0.101m),50.974(44.977%)(3.319m),96.000(84.706%)(8.143m),76.230(95.288%)(6.025m),10.221(25.552%)(0.024m),40.000(100.000%)(3.214m),3232.648,6990.477,57.8,0.0000,"[-0.188, -0.107, -0.008, 0.056, -0.169, -0.042]","[-0.139, -0.067, 0.078, 0.065, -0.132, 0.044]","[-0.297, -0.205, -0.184, 0.038, -0.279, -0.085]"
10,1,-5.6682,-5.6593,1.519,122,296,16,0,0.982,30,0.00,148,470.32,0,0,12.801(16.002%)(0.000m),27.054(23.872%)(0.756m),66.908(59.037%)(5.026m),97.000(85.588%)(8.250m),76.230(95.288%)(6.025m),9.734(24.336%)(0.000m),40.000(100.000%)(3.214m),3797.156,8024.720,56.1,0.0000,"[-0.518, -0.354, -0.378, 0.097, -0.387, 0.190]","[-0.412, -0.199, -0.247, 0.158, -0.252, 0.239]","[-0.596, -0.501, -0.434, 0.037, -0.555, 0.110]"
11,1,-8.0619,-5.8777,1.317,226,572,47,22,0.980,45,0.00,171,760.47,0,0,10.913(13.642%)(0.000m),17.880(15.776%)(0.000m),34.541(30.477%)(1.558m),34.000(30.000%)(1.500m),27.000(33.750%)(0.750m),10.913(27.284%)(0.098m),28.450(71.126%)(1.977m),231.761,5436.781,58.6,5.9995,"[-0.426, -0.382, -0.309, 0.076, -0.314, 0.353]","[-0.263, 0.037, -0.119, 0.202, 0.266, 0.536]","[-0.703, -1.819, -1.242, -0.211, -2.173, 0.226]"
12,1,-5.5779,-5.8527,0.747,149,363,17,0,0.978,35,0.00,186,545.47,0,0,11.016(13.769%)(0.000m),18.212(16.069%)(0.000m),35.817(31.604%)(1.695m),92.000(81.177%)(7.714m),70.000(87.500%)(5.357m),10.882(27.204%)(0.094m),40.000(100.000%)(3.214m),3285.289,8190.896,56.3,0.0000,"[-0.111, -0.454, -0.102, 0.243, -0.304, 0.450]","[0.094, 0.214, 0.332, 0.545, 0.505, 0.657]","[-1.099, -3.550, -2.314, -0.998, -4.100, -0.384]"
13,1,-6.6271,-5.9123,0.384,222,555,50,16,0.976,45,0.00,209,738.44,0,0,27.000(33.750%)(0.750m),16.000(14.118%)(0.000m),23.000(20.294%)(0.321m),40.561(35.789%)(2.203m),19.321(24.152%)(0.000m),40.000(100.000%)(3.214m),13.629(34.073%)(0.389m),4034.426,8676.358,57.9,0.0000,"[-0.938, 0.260, -0.331, 0.496, 0.845, 0.572]","[0.406, 0.766, 0.660, 0.833, 1.546, 0.809]","[-2.970, -4.918, -3.803, -2.134, -5.004, -1.829]"
14,1,-6.2607,-5.9372,0.269,146,355,17,0,0.974,35,0.00,224,524.53,0,0,10.498(13.122%)(0.000m),16.346(14.423%)(0.000m),28.809(25.420%)(0.944m),83.000(73.236%)(6.750m),61.490(76.862%)(4.445m),11.297(28.243%)(0.139m),40.000(100.000%)(3.214m),3397.540,6132.120,56.3,1.0507,"[0.426, 0.045, -0.026, 0.536, 0.384, 0.280]","[1.459, 1.435, 1.390, 1.551, 1.822, 1.226]","[-4.177, -5.770, -5.850, -3.392, -6.129, -3.705]"
15,1,-6.1830,-5.9535,0.259,256,697,40,84,0.972,55,0.00,250,869.16,0,0,11.633(14.541%)(0.000m),21.086(18.605%)(0.116m),51.318(45.281%)(3.356m),51.000(45.000%)(3.321m),20.000(25.000%)(0.000m),10.290(25.725%)(0.031m),14.000(35.000%)(0.429m),1248.221,4770.291,63.1,1.2418,"[-0.408, -0.268, -0.607, -0.117, -0.079, -0.438]","[1.716, 1.481, 1.571, 1.535, 2.056, 1.542]","[-5.326, -5.545, -6.080, -4.737, -6.392, -5.964]"
16,1,-5.2809,-5.9115,0.227,207,516,40,20,0.970,45,0.00,271,747.08,0,0,56.681(70.851%)(3.930m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),57.101(71.376%)(3.975m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2679.919,57.7,0.0000,"[0.088, -0.252, -0.442, 0.254, 0.068, -0.477]","[1.858, 1.283, 1.475, 2.012, 1.966, 1.592]","[-3.518, -3.704, -4.060, -3.151, -3.798, -4.351]"
17,1,-8.9299,-6.0891,0.232,241,586,57,24,0.968,50,0.00,296,834.89,0,0,58.235(72.793%)(4.097m),50.000(44.118%)(3.214m),31.000(27.353%)(1.179m),20.000(17.647%)(0.000m),25.000(31.250%)(0.536m),40.000(100.000%)(3.214m),24.571(61.428%)(1.561m),0.000,6654.026,56.3,1.8743,"[0.020, 0.387, 0.017, 0.487, 0.634, 0.455]","[2.006, 1.374, 1.597, 2.008, 2.118, 1.818]","[-2.986, -1.808, -2.264, -1.942, -1.697, -2.178]"
18,1,-6.8665,-6.1323,0.286,181,439,17,0,0.967,40,0.00,315,676.40,0,0,58.000(72.500%)(4.071m),83.000(73.236%)(6.750m),33.157(29.257%)(1.410m),17.459(15.405%)(0.000m),10.752(13.440%)(0.000m),40.000(100.000%)(3.214m),10.884(27.210%)(0.095m),3785.257,8419.706,56.1,1.0215,"[-0.063, 0.632, 0.282, 0.386, 0.750, 0.810]","[2.020, 1.585, 1.756, 2.089, 2.320, 1.979]","[-5.532, -1.997, -3.670, -4.005, -3.622, -2.040]"
19,1,-9.2363,-6.2956,0.262,234,571,64,0,0.965,45,0.00,339,747.56,0,0,9.044(11.306%)(0.000m),12.752(11.252%)(0.000m),19.396(17.114%)(0.000m),42.000(37.059%)(2.357m),22.383(27.979%)(0.255m),11.592(28.981%)(0.171m),15.903(39.758%)(0.632m),1063.135,8488.151,56.5,0.0000,"[-1.056, -0.690, -0.877, -0.732, -0.600, -0.639]","[2.047, 1.600, 1.753, 2.027, 2.295, 1.867]","[-5.567, -5.467, -5.799, -5.000, -5.613, -5.783]"
20,1,-6.4573,-6.3037,0.229,226,548,18,0,0.963,45,0.00,362,796.97,0,0,47.000(58.750%)(2.893m),53.000(46.765%)(3.536m),37.564(33.145%)(1.882m),17.999(15.882%)(0.000m),10.581(13.226%)(0.000m),40.000(100.000%)(3.214m),10.076(25.189%)(0.008m),1446.814,5817.500,56.1,1.0357,"[-0.374, -0.174, -0.341, -0.189, 0.121, -0.015]","[1.567, 1.238, 1.248, 1.728, 2.050, 1.556]","[-5.497, -2.838, -3.623, -4.728, -4.153, -2.716]"
21,1,-7.2239,-6.3475,0.221,188,458,18,0,0.961,40,0.00,381,637.38,0,0,54.000(67.500%)(3.643m),66.000(58.235%)(4.929m),33.537(29.591%)(1.450m),17.360(15.318%)(0.000m),10.596(13.245%)(0.000m),40.000(100.000%)(3.214m),10.596(26.491%)(0.064m),4196.329,10963.089,56.4,1.2108,"[-0.527, 0.021, 0.021, -0.304, 0.202, 0.225]","[1.354, 1.150, 1.194, 1.490, 1.951, 1.442]","[-5.367, -2.820, -3.356, -4.703, -4.016, -2.652]"
22,1,-5.6405,-6.3154,0.220,121,299,19,0,0.959,30,0.00,394,422.65,0,0,66.108(82.635%)(4.940m),88.000(77.647%)(7.286m),33.874(29.889%)(1.486m),17.534(15.471%)(0.000m),10.703(13.378%)(0.000m),40.000(100.000%)(3.214m),10.703(26.757%)(0.075m),2823.020,7039.377,57.3,0.0000,"[-0.388, -0.071, -0.071, -0.382, 0.092, 0.207]","[1.617, 1.454, 1.447, 1.927, 2.263, 1.782]","[-5.445, -3.146, -3.458, -5.358, -4.574, -2.850]"
23,1,-4.9554,-6.2563,0.258,170,416,16,0,0.957,40,0.00,411,556.91,0,0,11.732(14.666%)(0.000m),21.266(18.765%)(0.136m),51.757(45.668%)(3.403m),72.000(63.530%)(5.571m),61.000(76.250%)(4.393m),10.378(25.945%)(0.040m),40.000(100.000%)(3.214m),2598.305,7144.030,56.7,0.0000,"[-0.190, -0.590, -0.861, 0.029, -0.054, -0.574]","[1.916, 1.678, 1.779, 2.072, 2.456, 2.147]","[-4.397, -5.174, -5.453, -4.233, -4.925, -5.337]"
24,1,-7.1918,-6.2952,0.242,221,544,53,23,0.955,45,0.00,434,746.83,0,0,54.650(68.313%)(3.713m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),57.691(72.113%)(4.038m),39.879(99.699%)(3.201m),40.000(100.000%)(3.214m),0.000,2528.732,57.0,1.2582,"[-0.534, -0.356, -0.398, -0.476, -0.082, -0.117]","[1.826, 1.636, 1.773, 2.076, 2.427, 2.048]","[-4.917, -4.409, -4.403, -4.650, -4.700, -4.444]"
25,1,-5.9005,-6.2795,0.241,108,264,19,0,0.953,30,0.00,445,349.68,0,0,77.786(97.233%)(6.191m),98.000(86.471%)(8.357m),32.426(28.611%)(1.331m),17.353(15.312%)(0.000m),10.781(13.476%)(0.000m),40.000(100.000%)(3.214m),11.048(27.619%)(0.112m),3380.407,8251.062,56.5,0.0000,"[-0.473, -0.036, 0.345, -0.412, 0.138, 0.385]","[1.975, 1.866, 1.787, 2.165, 2.453, 1.947]","[-5.551, -4.130, -3.549, -5.721, -4.963, -3.124]"
