episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
22,1,-4.7937,-5.7083,0.260,126,321,16,0,0.959,35,0.00,362,563.00,0,0,10.029(12.536%)(0.000m),15.872(14.004%)(0.000m),28.767(25.383%)(0.939m),82.000(72.353%)(6.643m),71.000(88.750%)(5.464m),10.531(26.328%)(0.057m),40.000(100.000%)(3.214m),3423.164,6262.843,58.9,0.0000,"[0.032, -0.119, -0.482, 0.152, -0.047, -0.386]","[1.334, 1.711, 1.577, 1.595, 2.062, 1.664]","[-3.406, -5.430, -5.931, -3.588, -5.424, -5.810]"
23,1,-6.7283,-5.7526,0.227,332,908,49,33,0.957,65,0.00,396,1533.24,0,0,19.324(24.155%)(0.000m),40.817(36.015%)(2.230m),23.320(20.577%)(0.356m),14.218(12.546%)(0.000m),9.555(11.944%)(0.000m),13.586(33.965%)(0.384m),11.074(27.684%)(0.115m),498.315,3694.210,63.3,1.2137,"[-0.940, -0.742, -0.762, -0.739, -0.476, -0.703]","[1.254, 1.475, 1.382, 1.421, 1.859, 1.502]","[-6.513, -6.102, -4.990, -5.855, -5.006, -5.439]"
24,1,-5.5703,-5.7450,0.275,160,425,46,19,0.955,40,0.00,412,718.62,0,0,23.000(28.750%)(0.321m),21.000(18.529%)(0.107m),31.000(27.353%)(1.179m),58.000(51.177%)(4.071m),49.977(62.471%)(3.212m),38.033(95.082%)(3.004m),40.000(100.000%)(3.214m),0.000,1978.896,61.5,1.3098,"[-0.399, -0.462, -0.707, -0.278, -0.218, -0.394]","[2.228, 2.279, 2.039, 2.536, 3.029, 2.336]","[-3.665, -4.538, -4.927, -3.903, -4.799, -4.673]"
25,1,-6.0873,-5.7587,0.268,105,260,16,0,0.953,30,0.00,423,469.04,0,0,10.821(13.526%)(0.000m),18.592(16.405%)(0.000m),39.664(34.998%)(2.107m),103.000(90.883%)(8.893m),76.230(95.288%)(6.025m),10.179(25.448%)(0.019m),40.000(100.000%)(3.214m),3290.585,8539.525,57.2,0.0000,"[0.275, -0.332, -1.021, 0.344, -0.227, -0.929]","[2.185, 2.294, 2.125, 2.361, 2.742, 2.236]","[-3.226, -5.104, -5.724, -3.449, -5.013, -5.385]"
26,1,-6.8309,-5.7999,0.283,148,358,17,0,0.951,35,0.00,438,643.06,0,0,73.000(91.250%)(5.679m),80.000(70.588%)(6.429m),26.369(23.267%)(0.682m),15.352(13.546%)(0.000m),10.015(12.519%)(0.000m),40.000(100.000%)(3.214m),11.047(27.617%)(0.112m),4342.057,10372.910,56.0,1.1155,"[-1.245, -0.542, 0.100, -0.824, -0.077, 0.243]","[2.166, 2.494, 2.447, 2.465, 3.083, 2.445]","[-6.155, -6.080, -4.778, -5.705, -4.970, -4.991]"
27,1,-4.6302,-5.7566,0.286,227,587,73,0,0.949,50,0.00,461,938.40,0,0,45.000(56.250%)(2.679m),66.000(58.235%)(4.929m),93.237(82.268%)(7.847m),26.155(23.078%)(0.659m),12.651(15.814%)(0.000m),32.000(80.000%)(2.357m),9.870(24.676%)(0.000m),3426.713,7230.053,59.8,0.0000,"[-1.961, -1.260, -0.641, -1.519, -0.771, -0.414]","[2.281, 2.816, 2.615, 2.845, 3.326, 2.799]","[-4.982, -4.566, -3.224, -4.526, -3.665, -3.458]"
28,1,-5.1707,-5.7357,0.285,242,584,72,24,0.947,50,0.00,486,1070.53,0,0,63.038(78.798%)(4.611m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),77.000(67.941%)(6.107m),61.574(76.968%)(4.454m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3004.386,55.9,1.5518,"[0.308, 0.016, -0.191, 0.481, 0.325, 0.017]","[2.624, 2.808, 2.764, 3.042, 3.393, 2.968]","[-4.073, -5.372, -5.575, -4.364, -5.374, -5.088]"
29,1,-8.7159,-5.8385,0.277,235,572,17,0,0.945,45,0.00,510,990.52,0,0,10.395(12.994%)(0.000m),16.317(14.397%)(0.000m),29.154(25.725%)(0.981m),44.000(38.824%)(2.571m),38.000(47.500%)(1.929m),11.050(27.626%)(0.113m),40.000(100.000%)(3.214m),4044.175,10762.353,56.3,1.1906,"[0.214, 0.031, -0.405, 0.481, 0.300, -0.061]","[2.105, 2.233, 2.047, 2.400, 2.773, 2.363]","[-4.387, -6.050, -6.181, -4.661, -6.034, -5.607]"
30,1,-5.8566,-5.8391,0.247,100,248,18,0,0.944,30,0.00,520,424.11,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),33.401(29.472%)(1.436m),17.290(15.256%)(0.000m),10.554(13.192%)(0.000m),40.000(100.000%)(3.214m),10.554(26.384%)(0.059m),3511.902,8089.056,57.4,0.0000,"[-1.690, -1.248, -0.325, -1.382, -0.390, -0.071]","[1.658, 1.820, 1.828, 1.945, 2.400, 2.258]","[-5.332, -5.851, -4.092, -5.189, -4.009, -4.591]"
31,1,-1.7333,-5.7066,0.265,200,503,0,11,0.942,45,0.00,540,833.79,0,0,26.000(32.500%)(0.643m),24.000(21.177%)(0.429m),88.000(77.647%)(7.286m),94.759(83.611%)(8.010m),45.834(57.292%)(2.768m),40.000(100.000%)(3.214m),33.217(83.042%)(2.488m),0.000,4159.601,58.2,1.2522,"[0.520, 0.487, 0.142, 0.742, 0.760, 0.357]","[2.065, 2.034, 1.740, 2.352, 2.518, 2.001]","[-1.271, -2.305, -3.621, -1.063, -2.628, -3.334]"
32,1,-5.2194,-5.6914,0.262,139,347,20,0,0.940,35,0.00,554,677.61,0,0,12.720(15.900%)(0.000m),26.297(23.204%)(0.675m),80.007(70.595%)(6.429m),92.000(81.177%)(7.714m),67.684(84.605%)(5.109m),9.924(24.810%)(0.000m),40.000(100.000%)(3.214m),2423.876,7451.233,57.8,0.8753,"[0.632, 0.171, -0.545, 0.976, 0.347, -0.308]","[1.850, 2.121, 2.076, 2.253, 2.744, 2.318]","[-1.867, -3.125, -4.196, -1.701, -3.527, -3.809]"
33,1,-5.8928,-5.6975,0.333,201,495,17,0,0.938,45,0.00,575,856.81,0,0,10.338(12.923%)(0.000m),16.787(14.812%)(0.000m),31.882(28.131%)(1.273m),59.000(52.059%)(4.179m),49.000(61.250%)(3.107m),10.465(26.164%)(0.050m),40.000(100.000%)(3.214m),2502.576,5938.650,57.0,0.9436,"[0.795, 0.673, 0.327, 0.781, 0.952, 0.573]","[2.398, 2.497, 2.180, 2.490, 2.966, 2.425]","[-4.272, -6.095, -6.185, -4.668, -6.155, -5.718]"
34,1,-7.8263,-5.7601,0.304,217,537,42,16,0.936,45,0.00,597,888.16,0,0,77.786(97.233%)(6.191m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),74.598(65.822%)(5.850m),36.082(45.103%)(1.723m),40.000(100.000%)(3.214m),26.052(65.129%)(1.720m),0.000,7659.330,57.3,1.1901,"[-0.423, -0.247, -0.131, -0.174, 0.052, 0.094]","[2.663, 2.622, 2.772, 3.258, 3.249, 2.769]","[-3.888, -4.722, -5.066, -4.033, -4.995, -4.649]"
35,1,-5.5345,-5.7537,0.285,96,238,21,0,0.934,25,0.00,607,409.31,0,0,9.858(12.322%)(0.000m),15.601(13.766%)(0.000m),28.277(24.950%)(0.887m),101.000(89.118%)(8.679m),76.230(95.288%)(6.025m),10.352(25.880%)(0.038m),40.000(100.000%)(3.214m),3392.100,7097.270,57.3,0.0000,"[0.506, 0.112, -0.488, 0.686, 0.040, -0.294]","[2.485, 2.904, 2.683, 2.873, 3.238, 2.954]","[-4.505, -6.156, -6.213, -4.925, -6.482, -5.732]"
36,1,-6.9731,-5.7875,0.317,75,179,17,0,0.932,20,0.00,615,343.96,0,0,9.844(12.305%)(0.000m),14.864(13.115%)(0.000m),24.927(21.994%)(0.528m),97.818(86.310%)(8.338m),77.067(96.334%)(6.114m),11.129(27.823%)(0.121m),40.000(100.000%)(3.214m),5164.863,10450.843,55.3,1.1938,"[0.249, -0.710, -1.623, 0.248, -0.892, -1.457]","[2.709, 2.877, 2.612, 3.087, 3.174, 2.722]","[-4.258, -6.148, -6.223, -4.923, -6.341, -5.666]"
37,1,-5.1209,-5.7695,0.279,156,380,19,0,0.930,35,0.00,631,677.46,0,0,65.960(82.450%)(4.924m),86.000(75.883%)(7.071m),40.986(36.164%)(2.248m),18.770(16.562%)(0.000m),10.814(13.517%)(0.000m),40.000(100.000%)(3.214m),10.048(25.121%)(0.005m),3100.296,6680.433,56.4,2.5864,"[0.208, 0.524, 0.898, 0.538, 1.281, 1.143]","[2.883, 2.891, 2.635, 3.148, 3.578, 3.016]","[-5.475, -5.909, -4.029, -5.212, -4.225, -4.590]"
38,1,-5.8487,-5.7716,0.287,88,218,21,0,0.929,25,0.00,640,364.54,0,0,78.639(98.299%)(6.283m),108.000(95.294%)(9.429m),45.955(40.549%)(2.781m),20.003(17.650%)(0.000m),11.283(14.104%)(0.000m),40.000(100.000%)(3.214m),10.230(25.575%)(0.025m),3292.410,8391.636,57.5,0.0000,"[-1.200, -0.609, 0.344, -0.686, 0.201, 0.514]","[2.517, 2.922, 2.814, 3.039, 3.417, 3.022]","[-5.380, -5.956, -4.181, -5.235, -4.462, -4.518]"
39,1,-7.0944,-5.8055,0.389,172,453,38,13,0.927,40,0.00,658,771.98,0,0,21.000(26.250%)(0.107m),19.000(16.765%)(0.000m),20.000(17.647%)(0.000m),45.000(39.706%)(2.679m),57.150(71.438%)(3.980m),20.355(50.888%)(1.109m),40.000(100.000%)(3.214m),0.000,5630.971,60.9,1.1253,"[0.795, 0.432, -0.145, 0.874, 0.644, 0.148]","[3.115, 3.109, 2.770, 3.408, 3.443, 2.938]","[-5.081, -6.219, -6.563, -5.565, -6.248, -5.777]"
40,1,-4.3675,-5.7696,0.381,182,470,28,25,0.925,45,0.00,677,841.26,0,0,42.136(52.670%)(2.372m),41.000(36.177%)(2.250m),31.000(27.353%)(1.179m),26.000(22.941%)(0.643m),22.000(27.500%)(0.214m),40.000(100.000%)(3.214m),39.903(99.758%)(3.204m),0.000,2511.854,59.7,1.4016,"[0.669, 0.905, 0.802, 1.006, 1.356, 0.983]","[3.436, 3.547, 3.148, 3.682, 3.947, 3.300]","[-4.785, -4.694, -3.982, -4.617, -3.940, -3.719]"
41,1,-6.8043,-5.7948,0.472,162,396,19,0,0.923,40,0.00,694,735.02,0,0,11.397(14.246%)(0.000m),20.658(18.227%)(0.070m),50.276(44.361%)(3.244m),72.000(63.530%)(5.571m),63.000(78.750%)(4.607m),10.081(25.202%)(0.009m),40.000(100.000%)(3.214m),3051.000,8869.936,56.6,0.0000,"[1.337, 1.028, 0.261, 1.640, 1.056, 0.329]","[3.317, 3.487, 3.292, 3.725, 3.808, 3.343]","[-3.956, -5.063, -5.610, -3.931, -5.210, -5.324]"
42,1,-5.5459,-5.7889,0.400,143,348,17,0,0.921,35,0.00,709,620.10,0,0,71.931(89.913%)(5.564m),75.499(66.617%)(5.946m),23.320(20.576%)(0.356m),14.369(12.678%)(0.000m),9.725(12.157%)(0.000m),40.000(100.000%)(3.214m),11.412(28.529%)(0.151m),2940.102,7031.597,56.4,0.9075,"[0.029, 0.584, 1.148, 0.393, 1.187, 1.232]","[3.011, 3.230, 2.833, 3.311, 3.561, 2.929]","[-5.809, -6.288, -4.603, -5.612, -4.844, -5.096]"
43,1,-4.3904,-5.7564,0.413,138,343,19,0,0.919,35,0.00,723,602.27,0,0,10.275(12.844%)(0.000m),16.540(14.594%)(0.000m),30.906(27.270%)(1.168m),82.000(72.353%)(6.643m),67.642(84.553%)(5.105m),10.530(26.324%)(0.057m),40.000(100.000%)(3.214m),2102.618,6106.915,57.5,0.8914,"[1.108, 0.759, 0.330, 1.359, 1.005, 0.478]","[3.120, 3.147, 3.027, 3.422, 3.538, 3.015]","[-4.871, -6.115, -6.425, -4.947, -6.129, -5.745]"
44,1,-7.3665,-5.7929,0.381,165,435,61,13,0.918,40,0.00,740,705.42,0,0,78.639(98.299%)(6.283m),20.000(17.647%)(0.000m),19.000(16.765%)(0.000m),99.691(87.963%)(8.538m),51.384(64.229%)(3.363m),40.000(100.000%)(3.214m),37.293(93.231%)(2.924m),0.000,2071.581,61.0,1.0109,"[-0.235, 0.061, -0.087, -0.035, 0.504, 0.216]","[2.731, 2.812, 2.517, 3.060, 3.539, 2.686]","[-4.995, -5.169, -5.274, -4.943, -5.166, -4.875]"
45,1,-5.8462,-5.7941,0.407,123,303,17,0,0.916,30,0.00,753,540.79,0,0,9.494(11.868%)(0.000m),14.335(12.649%)(0.000m),24.040(21.212%)(0.433m),89.000(78.530%)(7.393m),77.067(96.334%)(6.114m),10.733(26.834%)(0.079m),40.000(100.000%)(3.214m),3457.936,7569.493,56.9,0.0000,"[1.251, 0.738, 0.037, 1.659, 0.895, 0.053]","[3.157, 3.203, 3.070, 3.390, 3.542, 3.284]","[-5.849, -6.657, -6.382, -5.362, -6.423, -6.191]"
46,1,-5.4313,-5.7862,0.464,144,347,16,0,0.914,35,0.00,768,640.02,0,0,11.881(14.851%)(0.000m),22.597(19.938%)(0.278m),59.177(52.216%)(4.198m),91.000(80.294%)(7.607m),76.230(95.288%)(6.025m),10.000(24.999%)(0.000m),40.000(100.000%)(3.214m),3591.050,7898.084,55.8,1.7938,"[1.394, 1.108, 0.234, 1.705, 1.252, 0.413]","[3.075, 3.418, 3.232, 3.444, 3.897, 3.344]","[-3.430, -4.679, -5.533, -3.071, -4.934, -5.209]"
47,1,-4.8923,-5.7672,0.353,167,466,17,26,0.912,45,0.00,785,706.17,0,0,27.000(33.750%)(0.750m),37.000(32.647%)(1.821m),44.611(39.363%)(2.637m),19.933(17.588%)(0.000m),11.365(14.206%)(0.000m),30.000(75.000%)(2.143m),10.431(26.078%)(0.046m),371.659,3313.875,64.6,0.8445,"[0.001, 0.346, 0.590, 0.132, 0.783, 0.889]","[3.174, 3.396, 3.233, 3.261, 3.821, 3.624]","[-5.669, -6.142, -4.819, -5.764, -5.053, -5.078]"
48,1,-6.3071,-5.7785,0.513,73,181,17,0,0.910,25,0.00,793,305.30,0,0,9.559(11.948%)(0.000m),14.432(12.734%)(0.000m),24.203(21.356%)(0.450m),94.979(83.805%)(8.033m),77.067(96.334%)(6.114m),10.806(27.015%)(0.086m),40.000(100.000%)(3.214m),3406.205,8728.644,57.3,0.0000,"[0.411, -0.429, -1.478, 0.509, -0.482, -1.312]","[3.310, 3.372, 3.320, 3.478, 3.837, 3.360]","[-5.335, -6.253, -6.432, -5.472, -6.486, -5.586]"
49,1,-4.0308,-5.7428,0.466,165,435,1,14,0.908,40,0.00,810,722.92,0,0,42.761(53.452%)(2.439m),85.374(75.330%)(7.004m),59.000(52.059%)(4.179m),20.000(17.647%)(0.000m),26.000(32.500%)(0.643m),30.910(77.276%)(2.240m),40.000(100.000%)(3.214m),0.000,4533.116,61.0,1.1179,"[0.904, 1.301, 1.447, 1.319, 1.725, 1.461]","[3.210, 3.393, 3.014, 3.577, 3.747, 2.894]","[-5.273, -5.210, -4.060, -5.297, -4.494, -4.115]"
50,1,-9.4165,-5.8163,0.406,480,1221,51,116,0.907,70,0.00,858,2050.21,0,0,16.000(20.000%)(0.000m),33.000(29.118%)(1.393m),25.265(22.293%)(0.564m),15.065(13.293%)(0.000m),9.978(12.472%)(0.000m),13.000(32.500%)(0.321m),11.280(28.201%)(0.137m),850.964,4723.497,58.9,1.7722,"[-0.066, 0.417, 0.664, 0.212, 0.747, 0.804]","[3.438, 3.564, 3.532, 3.727, 4.019, 3.450]","[-5.347, -5.772, -4.649, -5.368, -5.010, -5.040]"
51,1,-5.9575,-5.8546,0.406,179,445,20,0,0.905,40,0.00,876,812.84,0,0,50.000(62.500%)(3.214m),24.635(21.737%)(0.497m),14.519(12.811%)(0.000m),10.815(9.542%)(0.000m),8.534(10.667%)(0.000m),40.000(100.000%)(3.214m),14.161(35.403%)(0.446m),1692.424,3977.660,57.6,1.2416,"[0.545, 0.726, 0.767, 0.747, 1.087, 0.756]","[2.960, 3.214, 3.070, 3.026, 3.512, 3.196]","[-5.533, -5.210, -4.333, -5.186, -4.791, -4.890]"
