episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.3623,-6.3623,0.000,123,297,19,0,1.000,30,0.00,13,575.68,0,0,11.249(14.062%)(0.000m),20.391(17.992%)(0.042m),49.626(43.788%)(3.174m),98.000(86.471%)(8.357m),76.230(95.288%)(6.025m),9.951(24.877%)(0.000m),40.000(100.000%)(3.214m),3844.304,9988.178,55.9,0.0000,"[0.045, -0.085, -0.033, -0.119, -0.174, -0.034]","[0.048, -0.077, -0.028, -0.116, -0.168, -0.026]","[0.043, -0.093, -0.039, -0.123, -0.179, -0.039]"
2,1,-10.4986,-8.4304,0.000,232,559,19,0,0.998,45,0.00,37,752.73,0,0,9.961(12.451%)(0.000m),15.040(13.271%)(0.000m),25.222(22.255%)(0.560m),52.000(45.882%)(3.429m),29.155(36.443%)(0.981m),11.261(28.153%)(0.135m),20.888(52.221%)(1.167m),1665.962,8176.445,55.8,0.0000,"[0.048, -0.078, -0.044, -0.113, -0.162, -0.044]","[0.053, -0.070, -0.031, -0.103, -0.149, -0.026]","[0.043, -0.090, -0.059, -0.122, -0.177, -0.053]"
3,1,-4.7828,-7.2146,0.000,136,336,16,0,0.996,35,0.00,51,474.11,0,0,9.928(12.410%)(0.000m),13.998(12.352%)(0.000m),21.291(18.786%)(0.138m),51.817(45.721%)(3.409m),67.684(84.605%)(5.109m),12.725(31.813%)(0.292m),40.000(100.000%)(3.214m),1892.752,5652.205,57.2,0.0000,"[0.047, -0.079, -0.034, -0.120, -0.172, -0.038]","[0.051, -0.076, -0.031, -0.115, -0.166, -0.032]","[0.045, -0.084, -0.048, -0.124, -0.180, -0.041]"
4,1,-1.9636,-5.9018,1.072,290,716,34,1,0.994,55,0.00,80,1374.93,0,0,33.000(41.250%)(1.393m),63.000(55.588%)(4.607m),71.000(62.647%)(5.464m),26.110(23.039%)(0.655m),12.629(15.787%)(0.000m),31.000(77.500%)(2.250m),9.853(24.634%)(0.000m),1668.532,6209.256,57.1,0.0000,"[-0.008, -0.244, -0.114, -0.063, -0.100, 0.010]","[0.048, -0.075, -0.031, 0.051, 0.116, 0.079]","[-0.097, -0.531, -0.254, -0.123, -0.172, -0.042]"
5,1,-5.2845,-5.7784,0.990,123,306,25,0,0.992,30,0.00,93,516.25,0,0,77.786(97.233%)(6.191m),92.000(81.177%)(7.714m),55.922(49.343%)(3.849m),21.713(19.159%)(0.184m),11.560(14.450%)(0.000m),40.000(100.000%)(3.214m),9.852(24.630%)(0.000m),2636.901,7213.740,57.5,0.0000,"[-0.021, -0.309, -0.165, 0.168, 0.188, 0.101]","[0.005, 0.016, -0.136, 0.202, 0.236, 0.121]","[-0.071, -0.617, -0.188, 0.123, 0.119, 0.063]"
6,1,-6.3968,-5.8814,0.872,113,274,17,0,0.990,30,0.00,105,484.00,0,0,10.832(13.539%)(0.000m),17.745(15.658%)(0.000m),34.281(30.248%)(1.530m),110.000(97.059%)(9.643m),77.067(96.334%)(6.114m),10.832(27.079%)(0.089m),40.000(100.000%)(3.214m),4340.524,9519.935,56.1,5.4913,"[0.040, -1.028, 0.102, 0.474, -0.352, 0.471]","[0.070, -0.223, 0.651, 0.544, 0.247, 1.040]","[-0.042, -3.516, -0.075, 0.371, -2.225, 0.228]"
7,1,-5.8607,-5.8785,1.061,90,224,20,0,0.988,25,0.00,114,347.90,0,0,78.639(98.299%)(6.283m),103.000(90.883%)(8.893m),34.329(30.290%)(1.535m),17.770(15.679%)(0.000m),10.846(13.558%)(0.000m),40.000(100.000%)(3.214m),10.846(27.116%)(0.091m),3439.545,7489.434,57.7,0.0000,"[0.191, 0.450, -0.107, 0.478, 0.568, 0.310]","[0.211, 0.611, -0.030, 0.556, 0.673, 0.389]","[0.176, 0.137, -0.276, 0.349, 0.364, 0.183]"
8,1,-5.2026,-5.7940,0.961,80,198,17,0,0.986,25,0.00,122,312.68,0,0,77.786(97.233%)(6.191m),95.766(84.499%)(8.118m),24.404(21.533%)(0.472m),14.552(12.840%)(0.000m),9.638(12.047%)(0.000m),40.000(100.000%)(3.214m),10.896(27.239%)(0.096m),3432.071,8448.987,57.3,0.0000,"[0.411, 0.502, 0.076, 0.609, 0.528, 0.468]","[0.468, 0.570, 0.184, 0.699, 0.742, 0.556]","[0.339, 0.383, -0.184, 0.407, 0.141, 0.245]"
9,1,-6.3354,-5.8542,1.009,182,469,31,13,0.984,45,0.00,141,755.33,0,0,50.158(62.698%)(3.231m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),58.168(72.710%)(4.089m),36.522(91.305%)(2.842m),40.000(100.000%)(3.214m),0.000,2624.570,59.7,0.0000,"[0.596, 0.592, 0.486, 0.737, 0.799, 0.767]","[0.652, 0.825, 0.830, 0.864, 0.953, 0.892]","[0.482, 0.303, 0.260, 0.561, 0.619, 0.679]"
10,1,-5.4819,-5.8169,0.842,143,358,19,0,0.982,35,0.00,156,598.71,0,0,11.772(14.714%)(0.000m),22.110(19.509%)(0.226m),57.198(50.469%)(3.985m),93.000(82.059%)(7.821m),65.000(81.250%)(4.821m),10.032(25.080%)(0.003m),40.000(100.000%)(3.214m),2824.729,7100.558,58.0,0.0000,"[0.578, -0.031, 0.730, 0.660, 0.329, 0.971]","[0.649, 0.570, 0.864, 0.725, 1.033, 1.574]","[0.340, -3.490, 0.562, 0.497, -3.898, 0.812]"
