episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-4.6076,-4.6076,0.000,120,301,14,0,1.000,30,0.00,12,473.53,0,0,12.603(15.754%)(0.000m),26.056(22.991%)(0.649m),68.125(60.110%)(5.156m),95.000(83.824%)(8.036m),77.067(96.334%)(6.114m),9.833(24.583%)(0.000m),40.000(100.000%)(3.214m),3085.037,6618.516,58.1,0.0000,"[0.048, 0.044, -0.083, 0.006, -0.058, 0.065]","[0.053, 0.051, -0.075, 0.012, -0.054, 0.070]","[0.044, 0.040, -0.088, 0.003, -0.061, 0.061]"
2,1,-4.2964,-4.4520,0.000,127,355,14,0,0.998,35,0.00,25,352.43,0,0,48.000(60.000%)(3.000m),83.000(73.236%)(6.750m),37.963(33.497%)(1.925m),18.573(16.388%)(0.000m),11.025(13.781%)(0.000m),40.000(100.000%)(3.214m),10.628(26.569%)(0.067m),3000.885,5576.085,64.6,0.0000,"[0.048, 0.032, -0.084, 0.014, -0.069, 0.059]","[0.056, 0.045, -0.068, 0.020, -0.060, 0.071]","[0.043, 0.021, -0.088, 0.003, -0.078, 0.052]"
3,1,-5.3835,-4.7625,0.000,126,304,20,0,0.996,30,0.00,38,342.41,0,0,8.914(11.142%)(0.000m),12.119(10.693%)(0.000m),17.605(15.534%)(0.000m),36.741(32.419%)(1.794m),64.751(80.939%)(4.795m),12.352(30.879%)(0.252m),40.000(100.000%)(3.214m),3172.519,6281.171,55.9,0.0000,"[0.046, 0.043, -0.082, 0.006, -0.058, 0.064]","[0.055, 0.046, -0.069, 0.009, -0.042, 0.067]","[0.044, 0.040, -0.091, -0.003, -0.062, 0.055]"
4,1,-5.9794,-5.0667,0.000,75,180,20,0,0.994,20,0.00,46,202.66,0,0,8.938(11.172%)(0.000m),12.223(10.785%)(0.000m),17.883(15.779%)(0.000m),38.151(33.663%)(1.945m),76.230(95.288%)(6.025m),12.223(30.556%)(0.238m),40.000(100.000%)(3.214m),4539.640,8997.517,55.6,0.0000,"[0.047, 0.044, -0.081, 0.004, -0.057, 0.065]","[0.055, 0.046, -0.069, 0.007, -0.043, 0.068]","[0.044, 0.042, -0.088, -0.003, -0.061, 0.055]"
5,1,-5.2102,-5.0954,0.000,104,257,18,0,0.992,30,0.00,57,249.46,0,0,9.907(12.384%)(0.000m),13.969(12.326%)(0.000m),21.246(18.747%)(0.134m),51.708(45.625%)(3.397m),64.753(80.941%)(4.795m),12.698(31.746%)(0.289m),40.000(100.000%)(3.214m),3269.257,5914.136,57.3,0.0000,"[0.047, 0.043, -0.083, 0.007, -0.058, 0.063]","[0.057, 0.045, -0.073, 0.010, -0.042, 0.066]","[0.044, 0.040, -0.090, -0.002, -0.062, 0.056]"
6,1,-9.0201,-5.7495,1.555,257,620,49,11,0.990,50,0.00,83,931.46,0,0,10.162(12.703%)(0.000m),16.218(14.310%)(0.000m),29.836(26.326%)(1.054m),35.000(30.882%)(1.607m),31.000(38.750%)(1.179m),10.542(26.354%)(0.058m),40.000(100.000%)(3.214m),507.466,4241.256,55.8,5.1773,"[-0.093, -0.056, -0.190, -0.124, 0.072, -0.022]","[0.048, 0.047, -0.083, 0.008, 0.207, 0.069]","[-0.369, -0.288, -0.412, -0.367, -0.062, -0.165]"
7,1,-3.6286,-5.4465,1.385,153,410,24,13,0.988,40,0.00,99,546.23,0,0,56.242(70.303%)(3.883m),113.333(100.000%)(10.000m),36.000(31.765%)(1.714m),20.000(17.647%)(0.000m),25.000(31.250%)(0.536m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2600.403,62.1,0.0000,"[-0.322, -0.225, -0.145, -0.517, 0.318, 0.045]","[-0.107, 0.010, 0.115, -0.448, 0.396, 0.256]","[-0.369, -0.277, -0.300, -0.702, 0.256, -0.027]"
8,1,-4.2138,-5.2925,0.994,206,515,0,11,0.986,45,0.00,120,771.75,0,0,42.315(52.893%)(2.391m),78.108(68.919%)(6.226m),99.000(87.353%)(8.464m),23.000(20.294%)(0.321m),26.000(32.500%)(0.643m),30.800(77.000%)(2.229m),40.000(100.000%)(3.214m),0.000,5653.599,57.8,0.0000,"[-0.380, 0.099, 0.046, -0.013, 0.676, 0.299]","[-0.143, 0.536, 0.687, 0.357, 0.964, 0.758]","[-0.817, -0.174, -0.281, -0.336, 0.471, -0.036]"
9,1,-5.4266,-5.3074,0.936,239,584,38,11,0.984,50,0.00,144,760.28,0,0,10.171(12.714%)(0.000m),15.357(13.551%)(0.000m),25.754(22.725%)(0.617m),38.000(33.530%)(1.929m),31.000(38.750%)(1.179m),11.499(28.747%)(0.161m),40.000(100.000%)(3.214m),871.173,4366.768,56.5,0.8498,"[-0.087, 0.630, 0.138, 0.815, 1.167, 0.603]","[0.639, 1.256, 0.657, 2.459, 1.326, 1.215]","[-4.800, -2.857, -3.562, 0.214, 0.703, -3.426]"
10,1,-6.1251,-5.3891,0.725,189,469,20,0,0.982,40,0.00,163,616.98,0,0,11.654(14.567%)(0.000m),21.369(18.855%)(0.147m),53.690(47.374%)(3.610m),62.000(54.706%)(4.500m),51.000(63.750%)(3.321m),10.181(25.454%)(0.019m),40.000(100.000%)(3.214m),1470.590,5710.636,57.4,0.7453,"[0.238, 0.953, 0.426, 1.225, 1.342, 0.858]","[1.409, 1.752, 1.301, 1.904, 1.631, 1.901]","[-4.365, -1.967, -3.473, 0.827, 0.062, -3.268]"
