episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.4004,-6.4004,0.000,226,561,18,12,1.000,45,0.00,23,958.93,0,0,30.000(37.500%)(1.071m),36.000(31.765%)(1.714m),30.156(26.608%)(1.088m),16.638(14.681%)(0.000m),10.513(13.141%)(0.000m),39.568(98.920%)(3.168m),11.040(27.599%)(0.111m),476.551,4250.046,57.4,0.0000,"[0.059, -0.025, 0.022, 0.099, -0.020, -0.134]","[0.071, -0.015, 0.039, 0.127, -0.008, -0.113]","[0.036, -0.031, 0.010, 0.083, -0.034, -0.143]"
2,1,-7.1120,-6.7562,0.000,107,255,22,0,0.998,30,0.00,34,383.93,0,0,78.639(98.299%)(6.283m),101.000(89.118%)(8.679m),29.741(26.242%)(1.044m),16.167(14.265%)(0.000m),10.130(12.662%)(0.000m),40.000(100.000%)(3.214m),10.508(26.270%)(0.054m),4356.894,8622.522,55.2,0.0000,"[0.065, -0.028, 0.026, 0.108, -0.021, -0.133]","[0.069, -0.014, 0.040, 0.127, -0.015, -0.112]","[0.058, -0.033, 0.022, 0.103, -0.034, -0.141]"
3,1,-10.5208,-8.0111,0.000,287,698,40,41,0.996,50,0.00,63,1059.10,0,0,10.840(13.551%)(0.000m),17.760(15.671%)(0.000m),34.309(30.273%)(1.533m),35.000(30.882%)(1.607m),25.000(31.250%)(0.536m),10.840(27.101%)(0.090m),25.559(63.898%)(1.667m),335.920,7204.155,56.3,0.0000,"[0.057, -0.022, 0.024, 0.100, -0.022, -0.134]","[0.069, 0.013, 0.037, 0.116, -0.001, -0.109]","[0.038, -0.033, 0.011, 0.084, -0.039, -0.146]"
4,1,-4.3340,-7.0918,1.135,212,526,33,15,0.994,45,0.00,85,1119.19,0,0,53.578(66.972%)(3.598m),97.822(86.313%)(8.338m),19.000(16.765%)(0.000m),21.000(18.529%)(0.107m),70.653(88.316%)(5.427m),39.329(98.323%)(3.142m),40.000(100.000%)(3.214m),0.000,3279.498,57.5,0.0000,"[-0.049, -0.282, -0.287, 0.095, 0.183, -0.278]","[0.069, -0.028, 0.022, 0.189, 0.329, -0.137]","[-0.113, -0.415, -0.435, 0.055, -0.015, -0.373]"
5,1,-5.8764,-6.8487,1.201,92,228,16,0,0.992,25,0.00,95,389.26,0,0,10.855(13.569%)(0.000m),18.114(15.983%)(0.000m),36.301(32.031%)(1.747m),109.000(96.177%)(9.536m),77.067(96.334%)(6.114m),10.593(26.483%)(0.064m),40.000(100.000%)(3.214m),4190.402,7637.617,57.3,0.0000,"[0.030, -0.302, -0.086, 0.198, 0.217, -0.110]","[0.061, -0.252, 0.002, 0.214, 0.354, -0.007]","[-0.011, -0.367, -0.220, 0.182, 0.105, -0.239]"
6,1,-5.8654,-6.6848,1.016,211,569,38,77,0.990,50,0.00,117,893.38,0,0,41.038(51.298%)(2.254m),82.383(72.691%)(6.684m),59.000(52.059%)(4.179m),33.000(29.118%)(1.393m),13.000(16.250%)(0.000m),29.582(73.954%)(2.098m),10.000(25.000%)(0.000m),316.141,3661.678,62.4,0.0000,"[-0.062, -0.161, -0.119, 0.289, 0.099, -0.115]","[0.022, -0.018, 0.053, 0.448, 0.297, 0.163]","[-0.168, -0.287, -0.637, 0.240, -0.113, -0.829]"
7,1,-3.3255,-6.2049,0.928,166,436,16,12,0.988,40,0.00,134,682.24,0,0,53.402(66.753%)(3.579m),110.407(97.418%)(9.686m),32.000(28.235%)(1.286m),20.000(17.647%)(0.000m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2365.987,60.8,0.0000,"[0.001, -0.064, -0.059, 0.503, 0.308, -0.079]","[0.127, 0.120, 0.218, 0.643, 0.591, 0.301]","[-0.106, -0.384, -1.196, 0.410, -0.742, -1.645]"
8,1,-8.0740,-6.4386,0.705,236,589,28,16,0.986,50,0.00,158,993.18,0,0,30.000(37.500%)(1.071m),40.000(35.294%)(2.143m),27.944(24.657%)(0.851m),15.855(13.990%)(0.000m),10.182(12.728%)(0.000m),40.000(100.000%)(3.214m),10.958(27.396%)(0.103m),975.060,4548.298,57.8,0.0000,"[0.378, 0.149, 0.413, 0.848, 0.746, 0.145]","[0.587, 0.359, 1.057, 1.012, 1.394, 1.178]","[0.146, -0.620, -4.187, 0.605, -2.773, -5.550]"
9,1,-4.6051,-6.2348,0.824,118,299,16,0,0.984,30,0.00,170,490.68,0,0,74.000(92.500%)(5.786m),95.000(83.824%)(8.036m),32.757(28.903%)(1.367m),16.956(14.961%)(0.000m),10.350(12.937%)(0.000m),40.000(100.000%)(3.214m),10.350(25.874%)(0.037m),3808.271,6686.059,58.7,0.0000,"[0.662, 0.610, 0.203, 1.245, 0.681, -0.245]","[0.972, 1.003, 1.334, 1.524, 1.695, 1.173]","[-0.783, -1.171, -4.391, 0.203, -3.137, -5.312]"
10,1,-5.7039,-6.1817,0.690,67,169,17,0,0.982,20,0.00,177,279.34,0,0,78.639(98.299%)(6.283m),57.155(50.431%)(3.981m),21.186(18.694%)(0.127m),13.571(11.974%)(0.000m),9.440(11.800%)(0.000m),40.000(100.000%)(3.214m),11.647(29.116%)(0.176m),3979.502,7224.997,58.4,0.0000,"[0.344, 0.405, -0.104, 1.026, 0.197, -0.242]","[1.129, 1.279, 1.668, 1.654, 1.862, 1.760]","[-1.636, -1.763, -4.610, -0.328, -3.658, -5.165]"
11,1,-5.3073,-6.1023,0.643,129,317,15,0,0.980,35,0.00,190,530.41,0,0,10.362(12.953%)(0.000m),15.763(13.909%)(0.000m),26.747(23.600%)(0.723m),91.000(80.294%)(7.607m),76.230(95.288%)(6.025m),11.571(28.927%)(0.168m),40.000(100.000%)(3.214m),3150.637,6663.700,56.9,0.0000,"[0.741, 0.635, 1.395, 1.377, 1.757, 1.853]","[1.254, 1.370, 1.760, 1.679, 2.060, 1.982]","[-1.850, -2.906, -0.491, 0.011, 0.068, 1.369]"
12,1,-6.8582,-6.1652,0.604,162,396,17,0,0.978,40,0.00,207,697.60,0,0,9.092(11.365%)(0.000m),12.985(11.457%)(0.000m),20.091(17.727%)(0.010m),52.237(46.091%)(3.454m),61.690(77.112%)(4.467m),11.360(28.400%)(0.146m),40.000(100.000%)(3.214m),2558.563,5638.078,56.6,5.6081,"[0.907, 0.846, 1.455, 1.369, 1.832, 1.812]","[1.599, 1.745, 2.069, 1.743, 2.428, 2.280]","[-2.681, -3.596, -1.163, -0.584, -0.738, 0.944]"
13,1,-3.5940,-5.9675,0.606,153,408,14,0,0.976,40,0.00,223,653.21,0,0,45.000(56.250%)(2.679m),67.000(59.118%)(5.036m),37.819(33.370%)(1.909m),18.502(16.326%)(0.000m),10.983(13.729%)(0.000m),40.000(100.000%)(3.214m),10.587(26.468%)(0.063m),1560.541,4417.040,61.8,0.0000,"[-0.327, 0.170, 0.399, 0.270, 0.405, 0.422]","[1.825, 2.292, 2.146, 2.241, 2.534, 2.091]","[-7.338, -6.312, -6.067, -6.384, -6.975, -6.044]"
14,1,-6.3098,-5.9919,0.451,114,280,27,0,0.974,30,0.00,235,475.67,0,0,78.639(98.299%)(6.283m),96.000(84.706%)(8.143m),49.581(43.748%)(3.169m),20.372(17.975%)(0.040m),11.239(14.049%)(0.000m),40.000(100.000%)(3.214m),9.942(24.854%)(0.000m),4273.693,8432.577,56.9,0.0000,"[-1.901, -1.146, -0.699, -1.741, -1.043, -0.926]","[1.847, 2.454, 2.425, 2.242, 2.806, 2.417]","[-8.582, -7.552, -6.363, -8.383, -7.741, -6.878]"
15,1,-6.1345,-6.0014,0.428,95,233,18,0,0.972,25,0.00,245,391.03,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),28.301(24.971%)(0.889m),15.839(13.975%)(0.000m),10.090(12.613%)(0.000m),40.000(100.000%)(3.214m),10.727(26.817%)(0.078m),4143.057,8553.920,56.9,0.0000,"[-2.241, -1.544, -0.907, -2.075, -1.435, -0.994]","[1.651, 2.299, 2.235, 2.010, 2.455, 2.225]","[-8.302, -7.385, -6.256, -8.308, -7.605, -6.571]"
16,1,-3.2185,-5.8275,0.357,174,460,0,17,0.970,45,0.00,263,759.54,0,0,39.817(49.771%)(2.123m),79.464(70.115%)(6.371m),83.000(73.236%)(6.750m),26.000(22.941%)(0.643m),17.000(21.250%)(0.000m),28.729(71.821%)(2.007m),40.000(100.000%)(3.214m),1560.210,4464.065,61.1,1.2772,"[0.233, 0.603, 0.978, 0.882, 1.304, 1.526]","[1.880, 2.489, 2.183, 2.439, 2.768, 2.444]","[-4.452, -4.161, -2.808, -3.777, -3.243, -1.948]"
17,1,-8.1105,-5.9618,0.360,202,508,35,16,0.968,45,0.00,284,942.32,0,0,64.521(80.651%)(4.770m),23.000(20.294%)(0.321m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),36.645(45.806%)(1.783m),40.000(100.000%)(3.214m),26.438(66.096%)(1.761m),0.000,6730.520,58.2,2.0563,"[-0.609, -0.173, 0.390, -0.080, 0.265, 0.460]","[1.824, 2.406, 2.330, 2.406, 2.746, 2.329]","[-3.442, -3.664, -2.021, -2.449, -2.113, -1.253]"
18,1,-6.4083,-5.9866,0.344,144,348,18,0,0.967,35,0.00,299,617.66,0,0,9.994(12.493%)(0.000m),15.818(13.957%)(0.000m),28.669(25.296%)(0.929m),87.000(76.765%)(7.179m),75.000(93.750%)(5.893m),10.495(26.239%)(0.053m),40.000(100.000%)(3.214m),3546.935,7731.227,55.9,0.0000,"[0.450, 0.818, 1.289, 1.161, 1.887, 1.791]","[2.153, 2.841, 2.787, 2.634, 3.204, 2.893]","[-5.700, -6.529, -3.856, -4.147, -2.919, -1.903]"
19,1,-5.2059,-5.9455,0.394,88,231,15,0,0.965,25,0.00,308,368.90,0,0,78.639(98.299%)(6.283m),103.000(90.883%)(8.893m),26.255(23.166%)(0.670m),15.286(13.488%)(0.000m),9.972(12.465%)(0.000m),40.000(100.000%)(3.214m),10.999(27.497%)(0.107m),2701.049,5997.070,60.7,0.0000,"[-1.628, -0.922, -0.567, -1.337, -0.944, -0.582]","[2.010, 2.691, 2.509, 2.491, 3.064, 2.646]","[-6.932, -5.979, -5.404, -6.730, -6.910, -5.665]"
20,1,-7.0220,-5.9993,0.368,261,635,0,45,0.963,50,0.00,335,1236.29,0,0,35.262(44.078%)(1.635m),71.367(62.971%)(5.504m),77.000(67.941%)(6.107m),26.000(22.941%)(0.643m),13.000(16.250%)(0.000m),25.431(63.576%)(1.653m),40.000(100.000%)(3.214m),904.182,6389.518,56.3,1.1221,"[0.021, 0.477, 0.754, 0.508, 1.038, 0.994]","[2.495, 3.089, 2.968, 3.105, 3.683, 3.229]","[-5.626, -4.731, -3.907, -4.871, -4.731, -3.649]"
21,1,-5.7806,-5.9889,0.337,168,408,16,0,0.961,40,0.00,352,729.03,0,0,9.400(11.750%)(0.000m),13.426(11.846%)(0.000m),20.773(18.329%)(0.083m),54.010(47.656%)(3.644m),64.000(80.000%)(4.714m),11.745(29.364%)(0.187m),40.000(100.000%)(3.214m),2082.306,5925.466,56.2,0.0000,"[0.761, 0.993, 1.048, 1.198, 1.698, 1.260]","[2.637, 3.092, 2.992, 3.067, 3.665, 3.219]","[-6.444, -7.077, -6.164, -5.573, -5.235, -5.568]"
22,1,-7.4353,-6.0546,0.322,221,545,71,16,0.959,45,0.00,375,948.41,0,0,44.886(56.108%)(2.666m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),64.546(80.683%)(4.773m),32.727(81.816%)(2.435m),40.000(100.000%)(3.214m),0.000,3995.291,57.1,0.0000,"[-0.241, -0.009, 0.201, 0.044, 0.298, 0.471]","[2.141, 2.613, 2.558, 2.481, 2.757, 2.795]","[-4.869, -5.008, -4.350, -4.371, -4.323, -3.974]"
23,1,-6.5569,-6.0765,0.324,103,249,21,0,0.957,30,0.00,386,433.75,0,0,78.639(98.299%)(6.283m),95.764(84.498%)(8.118m),24.403(21.532%)(0.472m),14.552(12.840%)(0.000m),9.638(12.047%)(0.000m),40.000(100.000%)(3.214m),10.895(27.239%)(0.096m),3528.016,8032.354,56.1,0.0000,"[-1.665, -1.055, -0.859, -1.263, -1.040, -0.599]","[1.670, 2.047, 1.958, 2.078, 2.433, 2.377]","[-6.817, -5.583, -5.460, -6.334, -6.660, -5.620]"
24,1,-7.9946,-6.1564,0.249,562,1385,113,87,0.955,75,0.00,443,2380.90,0,0,20.913(26.142%)(0.098m),40.000(35.294%)(2.143m),27.431(24.204%)(0.796m),15.971(14.092%)(0.000m),10.419(13.023%)(0.000m),14.821(37.053%)(0.517m),11.492(28.729%)(0.160m),575.180,5736.021,57.0,0.0000,"[-1.344, -1.387, -1.422, -1.161, -1.161, -1.347]","[1.392, 1.735, 1.532, 1.708, 2.026, 1.771]","[-5.836, -4.956, -4.659, -5.449, -5.630, -5.069]"
