episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-4.5970,-4.5970,0.000,109,271,19,0,1.000,30,0.00,11,534.05,0,0,77.786(97.233%)(6.191m),100.000(88.236%)(8.571m),31.661(27.936%)(1.249m),16.671(14.709%)(0.000m),10.267(12.833%)(0.000m),40.000(100.000%)(3.214m),10.393(25.982%)(0.042m),3451.173,6320.459,57.6,0.0000,"[0.095, -0.007, 0.070, 0.045, -0.085, 0.082]","[0.097, -0.004, 0.083, 0.051, -0.065, 0.093]","[0.093, -0.020, 0.065, 0.038, -0.090, 0.076]"
2,1,-5.6503,-5.1237,0.000,117,287,17,0,0.998,30,0.00,23,410.53,0,0,69.098(86.372%)(5.260m),92.000(81.177%)(7.714m),31.245(27.569%)(1.205m),16.984(14.986%)(0.000m),10.642(13.302%)(0.000m),40.000(100.000%)(3.214m),11.039(27.598%)(0.111m),3499.874,7963.619,56.7,0.0000,"[0.095, -0.007, 0.071, 0.046, -0.083, 0.080]","[0.096, -0.003, 0.081, 0.051, -0.062, 0.089]","[0.093, -0.015, 0.065, 0.038, -0.089, 0.074]"
3,1,-5.5713,-5.2729,0.000,107,261,17,0,0.996,30,0.00,34,367.80,0,0,69.057(86.321%)(5.256m),50.271(44.357%)(3.243m),20.656(18.226%)(0.070m),13.581(11.983%)(0.000m),9.632(12.040%)(0.000m),40.000(100.000%)(3.214m),12.345(30.864%)(0.251m),3646.421,6990.913,56.4,0.0000,"[0.095, -0.005, 0.069, 0.044, -0.085, 0.081]","[0.098, -0.001, 0.075, 0.050, -0.069, 0.086]","[0.090, -0.018, 0.066, 0.032, -0.090, 0.074]"
4,1,-7.0399,-5.7146,0.000,113,271,23,0,0.994,30,0.00,46,392.65,0,0,11.480(14.350%)(0.000m),20.135(17.766%)(0.014m),45.063(39.762%)(2.685m),103.000(90.883%)(8.893m),76.230(95.288%)(6.025m),10.537(26.342%)(0.058m),40.000(100.000%)(3.214m),4319.998,8997.033,55.5,0.0000,"[0.097, -0.011, 0.062, 0.040, -0.089, 0.091]","[0.107, -0.003, 0.073, 0.051, -0.086, 0.111]","[0.094, -0.037, 0.036, 0.015, -0.095, 0.081]"
5,1,-2.5062,-5.0729,0.000,133,372,0,9,0.992,40,0.00,60,466.72,0,0,43.593(54.492%)(2.528m),90.127(79.524%)(7.514m),103.000(90.883%)(8.893m),28.000(24.706%)(0.857m),27.000(33.750%)(0.750m),31.494(78.735%)(2.303m),40.000(100.000%)(3.214m),1039.848,3622.086,64.8,0.0000,"[0.103, -0.014, 0.064, 0.043, -0.091, 0.108]","[0.114, -0.004, 0.070, 0.051, -0.085, 0.135]","[0.094, -0.024, 0.058, 0.028, -0.101, 0.081]"
6,1,-7.0213,-5.3977,1.686,218,526,18,0,0.990,45,0.00,82,1102.39,0,0,11.319(14.149%)(0.000m),20.517(18.103%)(0.055m),49.933(44.059%)(3.207m),57.000(50.294%)(3.964m),49.000(61.250%)(3.107m),10.012(25.031%)(0.001m),40.000(100.000%)(3.214m),1747.638,5674.503,55.8,0.0000,"[-0.068, -0.082, -0.028, 0.099, -0.026, -0.466]","[0.094, -0.003, 0.070, 0.194, 0.070, 0.083]","[-0.213, -0.162, -0.124, 0.045, -0.088, -1.121]"
7,1,-5.4496,-5.4051,1.811,105,253,21,0,0.988,30,0.00,93,452.39,0,0,8.646(10.807%)(0.000m),11.823(10.432%)(0.000m),17.298(15.263%)(0.000m),36.904(32.562%)(1.811m),67.684(84.605%)(5.109m),11.823(29.557%)(0.195m),40.000(100.000%)(3.214m),3881.164,7293.687,55.8,0.0000,"[-0.039, 0.018, -0.017, 0.253, -0.073, -1.532]","[0.079, 0.127, 0.067, 0.297, 0.082, -1.162]","[-0.197, -0.123, -0.117, 0.088, -0.286, -1.718]"
8,1,-5.7108,-5.4433,1.488,139,339,20,0,0.986,35,0.00,107,578.90,0,0,12.502(15.627%)(0.000m),25.846(22.806%)(0.626m),80.353(70.900%)(6.466m),96.000(84.706%)(8.143m),77.067(96.334%)(6.114m),9.754(24.385%)(0.000m),40.000(100.000%)(3.214m),3479.557,9298.876,56.4,0.0000,"[0.093, 0.161, -0.009, 0.266, -0.144, -0.928]","[0.110, 0.268, 0.132, 0.368, -0.092, -0.748]","[0.052, -0.011, -0.196, 0.091, -0.267, -1.242]"
9,1,-4.4633,-5.3344,1.089,90,229,19,0,0.984,25,0.00,116,393.52,0,0,77.786(97.233%)(6.191m),100.000(88.236%)(8.571m),26.240(23.153%)(0.669m),15.647(13.806%)(0.000m),10.363(12.954%)(0.000m),40.000(100.000%)(3.214m),11.716(29.289%)(0.184m),3203.813,6171.774,58.8,3.3655,"[0.021, -0.029, -0.033, 0.235, -0.167, -1.051]","[0.105, 0.176, 0.112, 0.478, 0.229, -0.284]","[-0.219, -0.543, -0.461, -0.490, -1.338, -3.365]"
10,1,-6.3582,-5.4368,0.885,99,245,25,0,0.982,30,0.00,126,418.04,0,0,11.416(14.270%)(0.000m),20.461(18.054%)(0.049m),48.337(42.650%)(3.036m),104.000(91.765%)(9.000m),77.067(96.334%)(6.114m),10.223(25.558%)(0.024m),40.000(100.000%)(3.214m),3228.318,7007.658,57.4,0.0000,"[0.029, -0.157, -0.021, 0.246, 0.107, -0.444]","[0.128, 0.112, 0.297, 0.554, 0.516, 0.226]","[-0.303, -1.022, -0.994, -0.796, -1.236, -2.829]"
