episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-8.4252,-8.4252,0.000,226,564,22,0,1.000,45,0.00,23,786.90,0,0,11.522(14.402%)(0.000m),20.885(18.428%)(0.095m),50.829(44.849%)(3.303m),57.000(50.294%)(3.964m),39.000(48.750%)(2.036m),10.192(25.479%)(0.021m),29.357(73.394%)(2.074m),991.169,7716.760,57.7,0.0000,"[0.016, -0.043, 0.125, 0.191, -0.094, 0.111]","[0.028, -0.029, 0.142, 0.210, -0.074, 0.117]","[-0.004, -0.068, 0.115, 0.174, -0.111, 0.103]"
2,1,-6.3340,-7.3796,0.000,79,195,17,0,0.998,25,0.00,31,219.31,0,0,78.639(98.299%)(6.283m),100.437(88.622%)(8.618m),25.594(22.583%)(0.599m),15.262(13.466%)(0.000m),10.108(12.635%)(0.000m),40.000(100.000%)(3.214m),11.427(28.568%)(0.153m),4196.329,8801.369,57.0,0.0000,"[0.028, -0.043, 0.120, 0.178, -0.098, 0.114]","[0.074, -0.028, 0.129, 0.202, -0.071, 0.117]","[0.002, -0.080, 0.102, 0.158, -0.111, 0.110]"
3,1,-5.9543,-6.9045,0.000,131,326,24,0,0.996,35,0.00,45,375.92,0,0,73.000(91.250%)(5.679m),96.000(84.706%)(8.143m),51.484(45.427%)(3.373m),21.154(18.666%)(0.124m),11.671(14.588%)(0.000m),40.000(100.000%)(3.214m),10.323(25.808%)(0.035m),3342.138,7016.973,57.7,0.0000,"[0.026, -0.040, 0.118, 0.179, -0.099, 0.115]","[0.069, -0.028, 0.129, 0.202, -0.073, 0.120]","[0.002, -0.072, 0.096, 0.155, -0.111, 0.111]"
4,1,-5.4171,-6.5326,0.000,67,176,17,0,0.994,20,0.00,52,157.95,0,0,10.001(12.501%)(0.000m),15.100(13.323%)(0.000m),25.322(22.343%)(0.570m),99.371(87.680%)(8.504m),77.067(96.334%)(6.114m),11.306(28.264%)(0.140m),40.000(100.000%)(3.214m),2978.915,6220.189,60.7,0.0000,"[0.002, -0.042, 0.134, 0.206, -0.092, 0.115]","[0.017, -0.028, 0.137, 0.213, -0.069, 0.118]","[-0.004, -0.063, 0.129, 0.192, -0.111, 0.109]"
5,1,-7.3063,-6.6874,0.000,199,480,17,0,0.992,40,0.00,72,546.68,0,0,9.665(12.082%)(0.000m),14.703(12.973%)(0.000m),24.948(22.013%)(0.530m),64.000(56.471%)(4.714m),53.000(66.250%)(3.536m),10.793(26.982%)(0.085m),40.000(100.000%)(3.214m),2570.481,7469.727,55.8,0.0000,"[0.004, -0.041, 0.131, 0.204, -0.101, 0.113]","[0.020, -0.030, 0.135, 0.208, -0.072, 0.116]","[-0.002, -0.065, 0.128, 0.192, -0.111, 0.104]"
6,1,-6.2119,-6.6081,0.000,120,291,18,0,0.990,30,0.00,84,358.87,0,0,77.786(97.233%)(6.191m),92.000(81.177%)(7.714m),26.079(23.011%)(0.651m),15.551(13.721%)(0.000m),10.300(12.874%)(0.000m),40.000(100.000%)(3.214m),11.644(29.110%)(0.176m),3561.169,7614.937,56.1,0.0000,"[0.021, -0.039, 0.121, 0.185, -0.101, 0.113]","[0.070, -0.028, 0.129, 0.202, -0.071, 0.117]","[0.002, -0.082, 0.099, 0.160, -0.111, 0.109]"
7,1,-6.0263,-6.5250,0.000,110,270,17,0,0.988,30,0.00,95,283.65,0,0,78.639(98.299%)(6.283m),96.000(84.706%)(8.143m),24.709(21.802%)(0.505m),14.734(13.000%)(0.000m),9.758(12.198%)(0.000m),40.000(100.000%)(3.214m),11.032(27.580%)(0.111m),3103.755,8422.908,56.8,5.2495,"[0.024, -0.041, 0.119, 0.181, -0.100, 0.113]","[0.071, -0.028, 0.129, 0.202, -0.071, 0.117]","[0.002, -0.082, 0.098, 0.161, -0.111, 0.109]"
8,1,-6.3580,-6.5041,0.000,76,185,18,0,0.986,25,0.00,103,226.04,0,0,10.244(12.805%)(0.000m),15.951(14.074%)(0.000m),28.113(24.806%)(0.869m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),11.025(27.562%)(0.110m),40.000(100.000%)(3.214m),4968.105,9229.216,56.2,0.0000,"[0.002, -0.045, 0.132, 0.208, -0.095, 0.113]","[0.018, -0.030, 0.135, 0.213, -0.073, 0.116]","[-0.005, -0.064, 0.129, 0.193, -0.111, 0.106]"
9,1,-5.3518,-6.3761,0.000,130,316,21,0,0.984,35,0.00,116,327.14,0,0,10.696(13.369%)(0.000m),17.523(15.461%)(0.000m),33.851(29.869%)(1.484m),89.000(78.530%)(7.393m),76.230(95.288%)(6.025m),10.696(26.739%)(0.075m),40.000(100.000%)(3.214m),3069.843,7362.722,56.2,0.0000,"[0.002, -0.039, 0.131, 0.207, -0.101, 0.114]","[0.018, -0.030, 0.135, 0.210, -0.073, 0.116]","[-0.002, -0.063, 0.129, 0.193, -0.111, 0.106]"
10,1,-2.4682,-5.9853,0.000,242,619,24,37,0.982,50,0.00,141,661.44,0,0,21.000(26.250%)(0.107m),29.000(25.588%)(0.964m),49.000(43.235%)(3.107m),27.015(23.837%)(0.752m),12.761(15.951%)(0.000m),27.000(67.500%)(1.821m),9.703(24.259%)(0.000m),100.687,3776.869,59.2,0.0000,"[0.015, -0.041, 0.125, 0.191, -0.096, 0.114]","[0.062, -0.029, 0.138, 0.206, -0.075, 0.119]","[-0.001, -0.068, 0.099, 0.150, -0.111, 0.106]"
11,1,-5.9434,-5.9815,0.000,112,271,16,0,0.980,30,0.00,153,332.70,0,0,78.639(98.299%)(6.283m),102.000(90.000%)(8.786m),31.089(27.431%)(1.188m),16.638(14.681%)(0.000m),10.336(12.920%)(0.000m),40.000(100.000%)(3.214m),10.592(26.480%)(0.063m),4367.310,7874.123,56.0,0.0000,"[0.023, -0.041, 0.120, 0.183, -0.101, 0.114]","[0.072, -0.029, 0.129, 0.202, -0.072, 0.117]","[0.002, -0.078, 0.099, 0.158, -0.111, 0.109]"
12,1,-6.8778,-6.0562,0.000,172,418,28,0,0.978,40,0.00,171,507.90,0,0,10.675(13.344%)(0.000m),17.490(15.432%)(0.000m),33.787(29.812%)(1.477m),69.000(60.883%)(5.250m),58.549(73.187%)(4.130m),10.675(26.688%)(0.072m),40.000(100.000%)(3.214m),2656.158,5371.907,56.3,0.6348,"[0.007, -0.037, 0.128, 0.200, -0.101, 0.112]","[0.020, -0.028, 0.135, 0.212, -0.073, 0.115]","[-0.005, -0.065, 0.124, 0.192, -0.111, 0.105]"
13,1,-9.4013,-6.3135,0.000,222,532,24,0,0.976,45,0.00,194,654.75,0,0,48.435(60.543%)(3.047m),59.000(52.059%)(4.179m),51.025(45.022%)(3.324m),20.965(18.499%)(0.103m),11.566(14.458%)(0.000m),35.248(88.120%)(2.705m),10.231(25.578%)(0.025m),1725.904,5317.353,55.5,0.9976,"[0.011, -0.040, 0.126, 0.198, -0.101, 0.113]","[0.067, -0.030, 0.133, 0.210, -0.070, 0.116]","[-0.002, -0.072, 0.093, 0.165, -0.111, 0.107]"
14,1,-4.1795,-6.1611,0.000,156,394,18,0,0.974,40,0.00,210,464.46,0,0,10.540(13.175%)(0.000m),17.930(15.821%)(0.000m),37.421(33.018%)(1.866m),81.000(71.471%)(6.536m),58.000(72.500%)(4.071m),10.037(25.093%)(0.004m),40.000(100.000%)(3.214m),2642.645,6544.990,58.5,0.9270,"[0.005, -0.042, 0.133, 0.203, -0.098, 0.113]","[0.025, -0.029, 0.137, 0.208, -0.066, 0.117]","[-0.002, -0.065, 0.129, 0.186, -0.111, 0.104]"
15,1,-6.1328,-6.1592,0.000,70,171,21,0,0.972,20,0.00,217,199.00,0,0,78.639(98.299%)(6.283m),96.965(85.557%)(8.246m),24.709(21.802%)(0.505m),14.734(13.001%)(0.000m),9.758(12.198%)(0.000m),40.000(100.000%)(3.214m),11.032(27.580%)(0.111m),4368.157,8392.989,56.6,0.0000,"[0.028, -0.045, 0.120, 0.180, -0.098, 0.114]","[0.072, -0.029, 0.129, 0.202, -0.071, 0.117]","[0.002, -0.084, 0.103, 0.157, -0.111, 0.112]"
