episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.5576,-6.5576,0.000,73,175,20,0,1.000,20,0.00,8,381.08,0,0,9.095(11.368%)(0.000m),12.587(11.106%)(0.000m),18.692(16.493%)(0.000m),41.834(36.913%)(2.339m),77.067(96.334%)(6.114m),12.116(30.291%)(0.227m),40.000(100.000%)(3.214m),4961.416,9024.890,55.5,0.0000,"[0.007, 0.004, -0.126, -0.065, -0.115, 0.095]","[0.017, 0.007, -0.117, -0.056, -0.106, 0.099]","[0.000, -0.007, -0.135, -0.073, -0.124, 0.088]"
2,1,-8.3843,-7.4710,0.000,232,569,74,24,0.998,45,0.00,32,684.79,0,0,57.354(71.693%)(4.002m),63.000(55.588%)(4.607m),26.000(22.941%)(0.643m),20.000(17.647%)(0.000m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),22.396(55.989%)(1.328m),0.000,4980.947,56.8,0.0000,"[0.008, -0.002, -0.117, -0.074, -0.108, 0.096]","[0.019, 0.005, -0.106, -0.069, -0.100, 0.115]","[0.001, -0.009, -0.129, -0.080, -0.117, 0.082]"
3,1,-7.0434,-7.3284,0.000,147,362,19,0,0.996,35,0.00,47,447.57,0,0,56.596(70.745%)(3.921m),90.000(79.412%)(7.500m),43.763(38.614%)(2.546m),19.554(17.253%)(0.000m),11.148(13.936%)(0.000m),40.000(100.000%)(3.214m),10.233(25.582%)(0.025m),2431.653,6792.311,57.0,0.0000,"[0.004, -0.001, -0.119, -0.074, -0.107, 0.100]","[0.015, 0.007, -0.110, -0.067, -0.091, 0.107]","[-0.001, -0.018, -0.124, -0.085, -0.113, 0.095]"
4,1,-6.1009,-7.0215,0.000,101,248,17,0,0.994,30,0.00,58,314.65,0,0,77.786(97.233%)(6.191m),51.691(45.610%)(3.396m),20.573(18.153%)(0.061m),13.413(11.835%)(0.000m),9.452(11.815%)(0.000m),40.000(100.000%)(3.214m),11.961(29.904%)(0.210m),3426.713,7680.518,56.8,0.0000,"[0.008, -0.002, -0.118, -0.074, -0.108, 0.098]","[0.019, 0.004, -0.107, -0.070, -0.097, 0.104]","[0.004, -0.015, -0.123, -0.082, -0.114, 0.092]"
5,1,-6.0810,-6.8334,1.697,111,269,20,0,0.992,30,0.00,70,641.73,0,0,77.786(97.233%)(6.191m),101.000(89.118%)(8.679m),34.511(30.451%)(1.555m),17.864(15.762%)(0.000m),10.904(13.630%)(0.000m),40.000(100.000%)(3.214m),10.904(27.260%)(0.097m),4586.432,7247.550,56.1,0.0000,"[0.001, 0.000, -0.118, -0.086, -0.097, 0.067]","[0.007, 0.003, -0.114, -0.071, -0.055, 0.098]","[-0.013, -0.007, -0.124, -0.125, -0.113, -0.024]"
6,1,-6.0138,-6.6968,1.643,153,370,20,0,0.990,35,0.00,86,710.66,0,0,71.000(88.750%)(5.464m),73.973(65.270%)(5.783m),22.848(20.160%)(0.305m),14.078(12.422%)(0.000m),9.529(11.911%)(0.000m),40.000(100.000%)(3.214m),11.181(27.952%)(0.127m),2763.579,6247.810,56.0,6.5305,"[-0.086, 0.003, -0.153, -0.164, 0.016, -0.169]","[-0.040, 0.010, -0.128, -0.111, 0.048, -0.041]","[-0.137, -0.009, -0.190, -0.218, -0.031, -0.333]"
7,1,-5.4684,-6.5213,1.635,167,418,16,0,0.988,40,0.00,103,667.91,0,0,11.526(14.408%)(0.000m),20.893(18.435%)(0.096m),50.848(44.866%)(3.305m),79.000(69.706%)(6.321m),56.000(70.000%)(3.857m),10.196(25.489%)(0.021m),40.000(100.000%)(3.214m),2714.515,6484.119,57.9,0.0000,"[-0.258, -0.042, -0.382, -0.180, 0.080, -0.318]","[-0.160, -0.020, -0.236, -0.071, 0.112, -0.102]","[-0.330, -0.064, -0.526, -0.239, 0.023, -0.433]"
8,1,-6.0676,-6.4646,1.501,205,513,16,0,0.986,45,0.00,124,830.11,0,0,9.603(12.004%)(0.000m),13.993(12.347%)(0.000m),22.259(19.641%)(0.242m),47.000(41.471%)(2.893m),37.000(46.250%)(1.821m),11.554(28.884%)(0.166m),40.000(100.000%)(3.214m),4073.199,7273.299,57.9,1.5124,"[-0.337, -0.056, -0.458, 0.004, -0.005, -0.291]","[-0.067, -0.044, -0.387, 0.117, 0.116, 0.156]","[-0.453, -0.080, -0.662, -0.132, -0.155, -0.586]"
9,1,-5.6678,-6.3761,1.347,165,406,17,0,0.984,40,0.00,141,623.83,0,0,59.000(73.750%)(4.179m),66.000(58.235%)(4.929m),24.951(22.016%)(0.530m),14.878(13.128%)(0.000m),9.854(12.317%)(0.000m),40.000(100.000%)(3.214m),11.140(27.850%)(0.122m),2278.023,6285.936,57.0,0.0000,"[-0.503, -0.170, -0.252, -0.165, -0.102, -0.558]","[-0.411, -0.123, 0.142, 0.008, -0.069, -0.352]","[-0.810, -0.228, -0.343, -0.497, -0.286, -1.461]"
10,1,-7.1566,-6.4541,1.176,222,551,40,24,0.982,45,0.00,164,795.07,0,0,59.052(73.814%)(4.184m),35.000(30.882%)(1.607m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),21.205(53.013%)(1.201m),0.000,5651.576,57.4,0.0000,"[-0.488, -0.232, -0.306, -0.153, -0.157, -0.566]","[-0.285, -0.065, 0.031, 0.157, -0.055, -0.199]","[-1.000, -0.296, -0.540, -0.565, -0.450, -1.378]"
