episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.2585,-6.2585,0.000,102,249,25,0,1.000,30,0.00,11,458.83,0,0,11.423(14.278%)(0.000m),20.705(18.269%)(0.076m),50.391(44.462%)(3.256m),104.000(91.765%)(9.000m),77.067(96.334%)(6.114m),10.104(25.260%)(0.011m),40.000(100.000%)(3.214m),3661.011,9028.376,56.4,0.0000,"[-0.042, 0.049, -0.014, 0.082, -0.086, -0.032]","[-0.029, 0.053, -0.011, 0.093, -0.068, -0.026]","[-0.052, 0.043, -0.019, 0.074, -0.108, -0.040]"
2,1,-5.3903,-5.8244,1.337,219,545,51,22,0.998,45,0.00,33,878.98,0,0,34.000(42.500%)(1.500m),21.000(18.529%)(0.107m),27.000(23.824%)(0.750m),40.409(35.655%)(2.187m),19.212(24.015%)(0.000m),40.000(100.000%)(3.214m),13.539(33.847%)(0.379m),3840.628,7154.745,57.6,0.0000,"[-0.034, 0.052, -0.023, 0.084, -0.095, -0.029]","[-0.026, 0.060, -0.002, 0.095, -0.051, -0.016]","[-0.076, 0.009, -0.034, 0.059, -0.112, -0.037]"
3,1,-6.0217,-5.8901,1.399,114,273,20,0,0.996,30,0.00,45,430.51,0,0,66.165(82.707%)(4.946m),61.478(54.245%)(4.444m),21.897(19.321%)(0.203m),13.897(12.262%)(0.000m),9.603(12.003%)(0.000m),40.000(100.000%)(3.214m),11.699(29.247%)(0.182m),3952.228,7237.286,55.4,0.0000,"[-0.120, -0.065, -0.030, 0.154, 0.109, -0.168]","[-0.083, -0.008, -0.024, 0.180, 0.250, -0.042]","[-0.143, -0.104, -0.036, 0.117, -0.049, -0.270]"
4,1,-4.7442,-5.6037,1.883,118,295,19,0,0.994,30,0.00,57,408.53,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),80.381(70.925%)(6.469m),26.125(23.052%)(0.656m),12.637(15.796%)(0.000m),40.000(100.000%)(3.214m),9.859(24.648%)(0.000m),3823.819,8290.518,57.9,0.0000,"[-0.038, -0.251, 0.039, 0.332, 0.554, -0.531]","[0.099, -0.190, 0.124, 0.387, 0.733, -0.381]","[-0.132, -0.301, -0.009, 0.257, 0.387, -0.717]"
5,1,-4.7840,-5.4397,1.849,143,360,16,0,0.992,35,0.00,72,500.62,0,0,9.921(12.402%)(0.000m),14.980(13.218%)(0.000m),25.122(22.166%)(0.549m),75.000(66.177%)(5.893m),63.000(78.750%)(4.607m),11.216(28.041%)(0.130m),40.000(100.000%)(3.214m),2493.928,5965.798,58.2,0.0000,"[0.395, -0.349, 0.340, 0.728, 0.700, -0.952]","[0.478, -0.260, 0.392, 0.859, 0.971, -0.685]","[0.230, -0.549, 0.227, 0.635, 0.439, -1.152]"
6,1,-6.0787,-5.5462,1.490,234,571,51,28,0.990,45,0.00,96,872.44,0,0,50.147(62.684%)(3.230m),60.000(52.941%)(4.286m),32.000(28.235%)(1.286m),21.000(18.529%)(0.107m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),36.412(91.029%)(2.830m),0.000,2859.935,56.5,0.0000,"[0.453, 0.140, 0.416, 0.574, 0.366, -0.337]","[0.645, 0.277, 0.503, 0.709, 0.555, -0.063]","[0.212, -0.048, 0.245, 0.438, 0.178, -0.698]"
7,1,-6.6027,-5.6971,1.211,314,765,25,40,0.988,55,0.00,128,1206.33,0,0,24.000(30.000%)(0.429m),33.000(29.118%)(1.393m),50.047(44.159%)(3.219m),20.563(18.144%)(0.060m),11.345(14.181%)(0.000m),25.000(62.500%)(1.607m),10.035(25.087%)(0.004m),560.483,5164.097,56.4,4.6955,"[0.417, 0.361, 0.301, 0.673, 0.451, -0.153]","[0.506, 0.470, 0.418, 0.902, 0.593, 0.201]","[0.259, 0.135, 0.043, 0.431, 0.290, -0.325]"
8,1,-6.0281,-5.7385,1.053,147,410,18,0,0.986,40,0.00,143,534.51,0,0,10.631(13.289%)(0.000m),16.967(14.971%)(0.000m),31.214(27.542%)(1.202m),51.000(45.000%)(3.321m),38.000(47.500%)(1.929m),11.029(27.571%)(0.110m),30.726(76.816%)(2.221m),498.401,4744.223,64.5,1.2488,"[0.472, 0.235, 0.418, 0.784, 0.555, 0.342]","[0.617, 0.473, 0.787, 1.755, 0.830, 0.609]","[0.340, -1.817, 0.201, 0.572, -0.319, -0.252]"
9,1,-6.9060,-5.8682,0.750,101,243,28,0,0.984,25,0.00,154,340.73,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),47.985(42.340%)(2.998m),20.312(17.923%)(0.033m),11.333(14.166%)(0.000m),40.000(100.000%)(3.214m),10.149(25.372%)(0.016m),4323.118,8756.395,55.8,0.0000,"[0.542, 0.657, 0.602, 0.674, 0.808, 0.379]","[0.714, 0.711, 0.852, 0.910, 1.063, 0.593]","[0.266, 0.596, 0.235, 0.386, 0.450, -0.071]"
10,1,-3.7014,-5.6516,1.113,267,716,38,75,0.982,55,0.00,181,949.01,0,0,12.132(15.165%)(0.000m),24.012(21.187%)(0.430m),66.174(58.389%)(4.947m),36.000(31.765%)(1.714m),17.000(21.250%)(0.000m),9.833(24.584%)(0.000m),12.000(30.000%)(0.214m),1134.777,3901.575,62.0,1.2906,"[0.633, 0.302, 0.639, 0.852, 0.589, 0.896]","[0.977, 0.780, 0.964, 1.562, 0.963, 1.138]","[0.223, -1.805, 0.156, 0.451, -0.541, 0.264]"
