episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.6120,-5.6120,0.000,256,647,14,43,1.000,50,0.00,26,1157.20,0,0,29.311(36.639%)(0.998m),60.671(53.533%)(4.358m),82.000(72.353%)(6.643m),27.000(23.824%)(0.750m),13.000(16.250%)(0.000m),20.941(52.352%)(1.172m),10.000(25.000%)(0.000m),1692.473,5525.453,58.5,0.0000,"[0.138, 0.049, 0.063, 0.113, 0.129, 0.040]","[0.150, 0.061, 0.076, 0.120, 0.143, 0.053]","[0.117, 0.030, 0.057, 0.098, 0.106, 0.032]"
2,1,-6.4445,-6.0283,0.000,151,374,16,0,0.998,35,0.00,42,563.77,0,0,67.000(83.750%)(5.036m),75.000(66.177%)(5.893m),66.027(58.259%)(4.931m),26.000(22.941%)(0.643m),12.576(15.720%)(0.000m),40.000(100.000%)(3.214m),9.812(24.530%)(0.000m),3009.510,8736.739,57.4,0.0000,"[0.138, 0.056, 0.063, 0.111, 0.144, 0.042]","[0.144, 0.061, 0.069, 0.120, 0.149, 0.053]","[0.120, 0.049, 0.054, 0.095, 0.140, 0.033]"
3,1,-8.9862,-7.0143,0.000,203,498,20,0,0.996,45,0.00,63,728.81,0,0,9.318(11.647%)(0.000m),13.395(11.819%)(0.000m),20.912(18.452%)(0.098m),55.000(48.530%)(3.750m),31.441(39.301%)(1.226m),11.496(28.740%)(0.160m),22.569(56.423%)(1.347m),1301.203,8165.710,56.8,0.0000,"[0.140, 0.055, 0.064, 0.113, 0.138, 0.042]","[0.158, 0.069, 0.072, 0.120, 0.148, 0.053]","[0.131, 0.042, 0.053, 0.108, 0.104, 0.033]"
4,1,-6.4984,-6.8853,1.266,81,197,17,0,0.994,25,0.00,72,579.71,0,0,78.639(98.299%)(6.283m),50.633(44.676%)(3.282m),20.152(17.781%)(0.016m),13.138(11.593%)(0.000m),9.259(11.574%)(0.000m),40.000(100.000%)(3.214m),11.717(29.292%)(0.184m),4448.231,8316.377,56.4,0.0000,"[0.093, 0.044, 0.021, 0.029, -0.003, 0.053]","[0.144, 0.060, 0.064, 0.112, 0.142, 0.073]","[0.060, 0.037, -0.032, -0.049, -0.112, 0.033]"
5,1,-8.4180,-7.1919,1.108,188,451,20,0,0.992,40,0.00,91,829.98,0,0,60.000(75.000%)(4.286m),64.000(56.471%)(4.714m),25.781(22.748%)(0.619m),15.373(13.565%)(0.000m),10.182(12.727%)(0.000m),40.000(100.000%)(3.214m),11.511(28.777%)(0.162m),2456.848,5683.994,55.5,0.0000,"[-0.053, -0.096, -0.368, -0.299, -0.441, 0.070]","[0.012, 0.023, -0.074, -0.119, -0.228, 0.100]","[-0.101, -0.218, -0.575, -0.429, -0.588, 0.046]"
6,1,-5.4086,-6.8946,1.215,108,279,15,0,0.990,30,0.00,102,483.69,0,0,10.172(12.715%)(0.000m),15.593(13.758%)(0.000m),26.782(23.631%)(0.727m),92.000(81.177%)(7.714m),74.000(92.500%)(5.786m),11.220(28.049%)(0.131m),40.000(100.000%)(3.214m),2649.536,6925.374,59.8,0.0000,"[-0.079, -0.372, -0.317, -0.392, -0.337, 0.167]","[-0.070, -0.279, -0.236, -0.247, 0.140, 0.328]","[-0.090, -0.443, -0.430, -0.788, -0.522, 0.101]"
7,1,-6.2610,-6.8041,1.199,160,389,16,0,0.988,35,0.00,118,702.71,0,0,9.661(12.077%)(0.000m),14.587(12.871%)(0.000m),24.463(21.585%)(0.478m),78.000(68.824%)(6.214m),64.753(80.941%)(4.795m),10.922(27.306%)(0.099m),40.000(100.000%)(3.214m),3109.522,6390.500,56.3,0.0000,"[-0.045, -0.440, -0.185, -0.390, -0.001, 0.115]","[0.038, -0.210, -0.077, -0.232, 0.695, 0.217]","[-0.101, -0.589, -0.297, -0.886, -0.343, -0.005]"
8,1,-4.9457,-6.5718,1.000,150,365,16,0,0.986,35,0.00,133,634.43,0,0,69.057(86.321%)(5.256m),78.000(68.824%)(6.214m),26.311(23.216%)(0.676m),15.689(13.843%)(0.000m),10.391(12.989%)(0.000m),40.000(100.000%)(3.214m),11.747(29.368%)(0.187m),2619.646,6398.191,56.4,0.0000,"[-0.119, -0.385, -0.212, -0.157, -0.304, -0.119]","[0.006, -0.231, -0.044, 0.265, 0.576, 0.037]","[-0.326, -0.919, -1.010, -0.501, -2.699, -0.247]"
9,1,-3.0528,-6.1808,1.047,209,519,48,19,0.984,45,0.00,154,874.15,0,0,24.000(30.000%)(0.429m),20.000(17.647%)(0.000m),27.000(23.824%)(0.750m),113.333(100.000%)(10.000m),55.217(69.022%)(3.773m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2907.016,57.5,5.3988,"[0.153, -0.027, 0.177, -0.499, 0.933, -0.110]","[0.461, 0.167, 0.516, -0.051, 1.905, 0.246]","[-0.119, -0.274, 0.025, -1.211, -0.210, -0.428]"
10,1,-2.7196,-5.8347,0.881,149,403,0,12,0.982,40,0.00,169,632.22,0,0,27.000(33.750%)(0.750m),22.000(19.412%)(0.214m),62.000(54.706%)(4.500m),87.383(77.103%)(7.220m),46.939(58.674%)(2.886m),40.000(100.000%)(3.214m),33.973(84.934%)(2.569m),0.000,2990.732,62.6,0.0000,"[0.589, 0.549, 0.905, 0.360, 1.199, 0.554]","[0.787, 0.757, 1.068, 0.593, 2.159, 0.744]","[0.347, 0.221, 0.713, -0.263, 0.534, 0.068]"
11,1,-6.1789,-5.8660,1.025,77,187,16,0,0.980,25,0.00,177,308.47,0,0,10.800(13.500%)(0.000m),18.195(16.055%)(0.000m),37.191(32.815%)(1.842m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.411(26.029%)(0.044m),40.000(100.000%)(3.214m),5164.863,9474.291,56.3,1.7562,"[0.836, 0.996, 0.961, 0.070, 1.724, 0.265]","[0.948, 1.035, 1.314, 1.110, 3.093, 1.106]","[0.708, 0.951, 0.165, -2.485, 1.122, -1.749]"
12,1,-5.6549,-5.8484,1.218,106,265,14,0,0.978,30,0.00,188,421.51,0,0,10.491(13.114%)(0.000m),16.336(14.414%)(0.000m),28.791(25.404%)(0.942m),102.000(90.000%)(8.786m),77.067(96.334%)(6.114m),11.290(28.226%)(0.138m),40.000(100.000%)(3.214m),2997.813,6776.254,57.8,0.0000,"[1.122, 1.172, 1.136, 0.638, 1.767, 0.283]","[1.195, 1.317, 1.405, 1.441, 3.315, 1.113]","[0.964, 0.907, 0.004, -2.777, 1.335, -2.861]"
