episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.4042,-6.4042,0.000,92,231,17,0,1.000,25,0.00,10,497.78,0,0,78.639(98.299%)(6.283m),108.000(95.294%)(9.429m),34.341(30.301%)(1.537m),17.776(15.685%)(0.000m),10.850(13.563%)(0.000m),40.000(100.000%)(3.214m),10.850(27.126%)(0.091m),3584.432,7422.835,58.0,0.0000,"[0.096, 0.044, -0.036, 0.080, 0.060, 0.045]","[0.109, 0.052, -0.034, 0.094, 0.067, 0.054]","[0.083, 0.039, -0.040, 0.069, 0.055, 0.039]"
2,1,-6.7336,-6.5689,0.000,81,195,18,0,0.998,25,0.00,19,284.73,0,0,10.320(12.901%)(0.000m),15.582(13.749%)(0.000m),26.132(23.058%)(0.657m),102.549(90.485%)(8.845m),77.067(96.334%)(6.114m),11.667(29.168%)(0.179m),40.000(100.000%)(3.214m),4614.510,8957.353,55.8,0.0000,"[0.113, 0.036, -0.036, 0.070, 0.059, 0.046]","[0.127, 0.039, -0.032, 0.086, 0.065, 0.061]","[0.107, 0.033, -0.042, 0.068, 0.055, 0.040]"
3,1,-1.9188,-5.0189,0.000,159,422,46,13,0.996,40,0.00,35,536.86,0,0,68.694(85.868%)(5.217m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),64.710(80.887%)(4.790m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2779.127,61.4,0.0000,"[0.106, 0.036, -0.028, 0.072, 0.058, 0.047]","[0.119, 0.040, -0.009, 0.080, 0.063, 0.051]","[0.097, 0.027, -0.035, 0.066, 0.055, 0.038]"
4,1,-5.0514,-5.0270,0.000,96,244,25,0,0.994,30,0.00,45,401.70,0,0,10.408(13.010%)(0.000m),17.051(15.045%)(0.000m),32.941(29.065%)(1.386m),101.000(89.118%)(8.679m),77.067(96.334%)(6.114m),10.408(26.020%)(0.044m),40.000(100.000%)(3.214m),2558.043,6223.668,58.8,0.0000,"[0.110, 0.037, -0.034, 0.070, 0.059, 0.046]","[0.125, 0.039, -0.029, 0.086, 0.065, 0.063]","[0.101, 0.034, -0.042, 0.066, 0.055, 0.040]"
5,1,-5.1247,-5.0465,0.000,70,181,14,0,0.992,25,0.00,52,271.95,0,0,10.221(12.776%)(0.000m),15.432(13.617%)(0.000m),25.880(22.835%)(0.630m),101.559(89.611%)(8.739m),77.067(96.334%)(6.114m),11.555(28.887%)(0.167m),40.000(100.000%)(3.214m),2978.915,6787.821,59.9,0.0000,"[0.111, 0.037, -0.034, 0.070, 0.061, 0.047]","[0.124, 0.039, -0.029, 0.086, 0.065, 0.062]","[0.104, 0.035, -0.040, 0.066, 0.055, 0.040]"
6,1,-5.6027,-5.1392,0.000,73,180,15,0,0.990,20,0.00,60,268.56,0,0,9.675(12.094%)(0.000m),13.642(12.037%)(0.000m),20.748(18.307%)(0.080m),50.497(44.556%)(3.267m),77.067(96.334%)(6.114m),12.401(31.002%)(0.257m),40.000(100.000%)(3.214m),4638.148,7487.172,57.1,0.0000,"[0.112, 0.037, -0.034, 0.071, 0.059, 0.045]","[0.125, 0.039, -0.032, 0.087, 0.069, 0.054]","[0.106, 0.033, -0.039, 0.067, 0.055, 0.040]"
7,1,-6.7117,-5.3639,2.257,104,250,26,0,0.988,30,0.00,71,693.68,0,0,11.284(14.105%)(0.000m),20.454(18.048%)(0.049m),49.780(43.924%)(3.191m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),9.982(24.954%)(0.000m),40.000(100.000%)(3.214m),4735.938,11026.812,55.6,0.0000,"[0.094, -0.046, -0.085, 0.089, 0.041, 0.101]","[0.111, 0.039, -0.032, 0.159, 0.060, 0.234]","[0.036, -0.243, -0.181, 0.067, -0.009, 0.041]"
8,1,-5.4494,-5.3746,2.322,125,308,23,0,0.986,30,0.00,84,569.34,0,0,10.836(13.545%)(0.000m),18.617(16.427%)(0.000m),39.718(35.045%)(2.113m),97.000(85.588%)(8.250m),76.230(95.288%)(6.025m),10.193(25.482%)(0.021m),40.000(100.000%)(3.214m),3855.997,8934.347,57.1,0.0000,"[-0.245, -0.831, -0.318, 0.390, -0.119, 0.464]","[-0.045, -0.427, -0.242, 0.555, -0.042, 0.520]","[-0.406, -1.237, -0.359, 0.218, -0.160, 0.341]"
9,1,-5.7258,-5.4136,2.215,80,193,16,0,0.984,25,0.00,92,357.80,0,0,77.786(97.233%)(6.191m),103.238(91.093%)(8.918m),26.308(23.213%)(0.676m),15.687(13.842%)(0.000m),10.390(12.987%)(0.000m),40.000(100.000%)(3.214m),11.746(29.364%)(0.187m),4539.640,9022.214,55.9,0.0000,"[-0.421, -1.279, -0.072, 0.604, -0.011, 0.426]","[-0.241, -1.058, 0.058, 0.650, 0.069, 0.544]","[-0.551, -1.436, -0.201, 0.546, -0.097, 0.323]"
10,1,-5.4100,-5.4132,2.120,182,468,17,20,0.982,45,0.00,111,807.67,0,0,42.138(52.673%)(2.372m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),23.000(20.294%)(0.321m),67.642(84.553%)(5.105m),30.485(76.212%)(2.195m),40.000(100.000%)(3.214m),0.000,4315.452,59.5,5.0178,"[-0.089, -0.810, 0.039, 0.392, 0.268, 0.277]","[-0.004, -0.478, 0.069, 0.579, 0.374, 0.347]","[-0.317, -1.087, -0.054, 0.213, 0.128, 0.238]"
