episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
11,1,-5.4437,-5.9299,0.000,104,255,24,0,0.980,40,0.00,223,74.04,0,0,77.786(97.233%)(6.191m),113.333(100.000%)(10.000m),41.971(37.033%)(2.354m),21.341(18.830%)(0.144m),12.908(16.135%)(0.000m),40.000(100.000%)(3.214m),12.751(31.878%)(0.295m),6193.850,13370.577,56.7,0.0000,"[0.274, 0.013, 0.102, 0.176, 0.137, 0.281]","[0.281, 0.015, 0.109, 0.192, 0.141, 0.298]","[0.260, 0.011, 0.096, 0.166, 0.132, 0.236]"
12,1,-6.5476,-5.9814,0.000,257,644,17,0,0.978,65,0.00,249,142.95,0,0,14.690(18.362%)(0.000m),26.627(23.495%)(0.710m),64.804(57.180%)(4.800m),61.000(53.824%)(4.393m),57.000(71.250%)(3.964m),12.994(32.485%)(0.321m),40.000(100.000%)(3.214m),2978.354,10979.678,58.0,0.0000,"[0.284, 0.015, 0.111, 0.171, 0.142, 0.299]","[0.294, 0.021, 0.123, 0.178, 0.148, 0.307]","[0.277, 0.008, 0.102, 0.159, 0.133, 0.283]"
13,1,-4.5072,-5.8680,0.000,239,613,15,0,0.976,65,0.00,273,156.08,0,0,51.000(63.750%)(3.321m),55.000(48.530%)(3.750m),56.592(49.935%)(3.921m),29.798(26.292%)(1.050m),18.351(22.939%)(0.000m),40.000(100.000%)(3.214m),18.577(46.442%)(0.919m),1580.444,7107.621,59.3,0.0000,"[0.276, 0.014, 0.107, 0.167, 0.137, 0.288]","[0.285, 0.018, 0.118, 0.186, 0.141, 0.303]","[0.263, 0.008, 0.101, 0.144, 0.131, 0.247]"
14,1,-4.9245,-5.8006,0.000,131,332,15,0,0.974,50,0.00,287,98.92,0,0,69.396(86.745%)(5.292m),54.505(48.093%)(3.697m),21.693(19.141%)(0.181m),14.143(12.479%)(0.000m),9.967(12.459%)(0.000m),40.000(100.000%)(3.214m),12.613(31.532%)(0.280m),4061.324,9254.622,58.7,0.0000,"[0.276, 0.015, 0.106, 0.171, 0.137, 0.284]","[0.283, 0.019, 0.120, 0.189, 0.143, 0.302]","[0.267, 0.011, 0.097, 0.158, 0.123, 0.226]"
15,1,-5.3652,-5.7716,0.000,144,350,16,0,0.972,50,0.00,302,89.34,0,0,12.975(16.219%)(0.000m),18.180(16.041%)(0.000m),27.425(24.198%)(0.796m),64.788(57.166%)(4.799m),64.983(81.229%)(4.820m),16.845(42.112%)(0.733m),40.000(100.000%)(3.214m),5452.041,12463.634,56.2,0.0000,"[0.283, 0.013, 0.109, 0.174, 0.138, 0.296]","[0.294, 0.018, 0.123, 0.177, 0.143, 0.305]","[0.276, -0.005, 0.102, 0.167, 0.130, 0.265]"
16,1,-8.9035,-5.9673,0.000,258,629,18,0,0.970,65,0.00,328,122.49,0,0,16.129(20.161%)(0.000m),26.424(23.315%)(0.688m),51.047(45.041%)(3.326m),82.000(72.353%)(6.643m),47.289(59.112%)(2.924m),16.129(40.322%)(0.657m),34.383(85.957%)(2.612m),3957.286,11563.379,56.4,0.0000,"[0.281, 0.013, 0.107, 0.173, 0.138, 0.294]","[0.297, 0.019, 0.120, 0.179, 0.143, 0.305]","[0.273, 0.006, 0.099, 0.158, 0.132, 0.283]"
17,1,-6.0013,-5.9693,0.000,104,251,16,0,0.968,40,0.00,339,57.22,0,0,12.906(16.133%)(0.000m),23.666(20.882%)(0.393m),59.462(52.466%)(4.228m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),11.276(28.190%)(0.137m),40.000(100.000%)(3.214m),8977.651,18149.598,55.8,0.0000,"[0.289, 0.014, 0.112, 0.173, 0.138, 0.299]","[0.296, 0.017, 0.122, 0.179, 0.141, 0.308]","[0.280, 0.008, 0.104, 0.158, 0.135, 0.284]"
18,1,-6.0348,-5.9730,0.000,133,324,19,0,0.967,50,0.00,353,84.40,0,0,12.406(15.508%)(0.000m),20.145(17.775%)(0.016m),38.260(33.759%)(1.956m),106.000(93.530%)(9.214m),76.230(95.288%)(6.025m),12.559(31.397%)(0.274m),40.000(100.000%)(3.214m),5082.262,14878.861,56.3,0.0000,"[0.286, 0.014, 0.111, 0.173, 0.138, 0.300]","[0.293, 0.020, 0.120, 0.179, 0.143, 0.309]","[0.280, 0.003, 0.104, 0.161, 0.128, 0.280]"
19,1,-3.8509,-5.8613,0.000,171,458,24,0,0.965,60,0.00,371,102.91,0,0,56.000(70.000%)(3.857m),86.000(75.883%)(7.071m),91.677(80.892%)(7.680m),25.090(22.139%)(0.545m),12.319(15.399%)(0.000m),40.000(100.000%)(3.214m),9.735(24.338%)(0.000m),2245.575,6852.273,61.9,0.0000,"[0.272, 0.015, 0.103, 0.168, 0.139, 0.274]","[0.281, 0.017, 0.109, 0.184, 0.143, 0.298]","[0.258, 0.013, 0.091, 0.149, 0.136, 0.226]"
20,1,-4.9406,-5.8152,0.000,77,197,15,0,0.963,35,0.00,379,58.04,0,0,17.113(21.392%)(0.000m),25.650(22.632%)(0.605m),42.531(37.528%)(2.414m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),19.588(48.970%)(1.027m),40.000(100.000%)(3.214m),5483.692,10389.030,59.2,0.0000,"[0.287, 0.015, 0.117, 0.169, 0.140, 0.300]","[0.296, 0.018, 0.131, 0.178, 0.144, 0.306]","[0.280, 0.010, 0.104, 0.150, 0.137, 0.286]"
21,1,-6.8708,-5.8655,0.000,104,250,16,0,0.961,40,0.00,390,62.66,0,0,13.053(16.316%)(0.000m),19.708(17.389%)(0.000m),33.050(29.162%)(1.398m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),14.756(36.890%)(0.510m),40.000(100.000%)(3.214m),6203.154,17814.677,55.7,0.0000,"[0.287, 0.014, 0.112, 0.174, 0.138, 0.300]","[0.294, 0.019, 0.119, 0.180, 0.142, 0.308]","[0.280, 0.002, 0.104, 0.162, 0.127, 0.280]"
22,1,-6.6000,-5.8989,0.000,130,314,18,0,0.959,45,0.00,403,80.88,0,0,78.639(98.299%)(6.283m),111.000(97.941%)(9.750m),48.048(42.395%)(3.005m),28.651(25.280%)(0.927m),18.976(23.719%)(0.000m),40.000(100.000%)(3.214m),21.452(53.630%)(1.227m),7791.611,14557.015,55.8,0.0000,"[0.276, 0.013, 0.102, 0.177, 0.138, 0.287]","[0.280, 0.016, 0.106, 0.189, 0.142, 0.298]","[0.265, 0.011, 0.098, 0.171, 0.134, 0.252]"
23,1,-13.1665,-6.2149,0.000,394,951,116,0,0.957,75,0.00,443,218.65,0,0,15.753(19.691%)(0.000m),33.078(29.186%)(1.401m),33.157(29.256%)(1.410m),19.771(17.445%)(0.000m),13.095(16.368%)(0.000m),10.907(27.268%)(0.097m),14.804(37.010%)(0.515m),2376.348,19409.823,55.8,0.0000,"[0.285, 0.013, 0.108, 0.174, 0.141, 0.296]","[0.298, 0.020, 0.118, 0.190, 0.150, 0.308]","[0.261, 0.008, 0.096, 0.163, 0.131, 0.239]"
24,1,-4.7931,-6.1556,0.000,192,476,18,0,0.955,60,0.00,463,134.39,0,0,11.230(14.037%)(0.000m),18.566(16.382%)(0.000m),36.514(32.219%)(1.769m),85.000(75.000%)(6.964m),76.230(95.288%)(6.025m),11.094(27.734%)(0.117m),40.000(100.000%)(3.214m),4011.170,12749.305,57.4,0.0000,"[0.286, 0.015, 0.112, 0.171, 0.140, 0.300]","[0.295, 0.020, 0.123, 0.179, 0.143, 0.308]","[0.280, 0.004, 0.104, 0.155, 0.131, 0.280]"
25,1,-6.3101,-6.1618,0.000,119,295,16,0,0.953,45,0.00,475,70.46,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),55.041(48.566%)(3.754m),28.981(25.572%)(0.962m),17.848(22.310%)(0.000m),40.000(100.000%)(3.214m),18.068(45.169%)(0.864m),6775.218,16919.970,57.3,0.0000,"[0.273, 0.014, 0.101, 0.179, 0.139, 0.279]","[0.280, 0.016, 0.105, 0.195, 0.146, 0.298]","[0.264, 0.011, 0.097, 0.167, 0.135, 0.249]"
26,1,-6.8829,-6.1896,0.000,221,556,19,0,0.951,60,0.00,498,151.58,0,0,10.978(13.723%)(0.000m),18.150(16.015%)(0.000m),35.697(31.497%)(1.682m),66.000(58.235%)(4.929m),55.157(68.946%)(3.767m),10.845(27.113%)(0.091m),40.000(100.000%)(3.214m),3007.510,11719.412,58.2,0.0000,"[0.282, 0.014, 0.109, 0.168, 0.139, 0.294]","[0.295, 0.019, 0.119, 0.177, 0.145, 0.304]","[0.273, 0.002, 0.101, 0.154, 0.127, 0.278]"
27,1,-5.2368,-6.1543,1.418,188,503,15,0,0.949,60,0.00,517,351.19,0,0,17.675(22.093%)(0.000m),28.700(25.323%)(0.932m),54.506(48.094%)(3.697m),78.000(68.824%)(6.214m),55.000(68.750%)(3.750m),17.892(44.730%)(0.846m),40.000(100.000%)(3.214m),1443.718,6259.630,61.9,0.0000,"[0.237, -0.018, 0.053, 0.148, 0.140, 0.254]","[0.280, 0.019, 0.115, 0.176, 0.151, 0.298]","[0.020, -0.198, -0.244, 0.064, 0.133, 0.055]"
28,1,-5.2091,-6.1205,1.251,183,456,16,0,0.947,55,0.00,536,280.66,0,0,12.754(15.943%)(0.000m),22.860(20.170%)(0.306m),54.004(47.650%)(3.643m),89.000(78.530%)(7.393m),64.982(81.228%)(4.820m),11.422(28.555%)(0.152m),40.000(100.000%)(3.214m),6379.924,11901.335,57.7,0.0000,"[-0.317, -0.363, -0.587, 0.028, 0.210, -0.031]","[-0.033, -0.185, -0.286, 0.103, 0.302, 0.078]","[-0.668, -0.914, -1.284, -0.194, 0.015, -0.423]"
29,1,-4.6693,-6.0705,0.958,107,261,15,0,0.945,40,0.00,547,162.75,0,0,17.574(21.968%)(0.000m),24.624(21.727%)(0.495m),37.146(32.776%)(1.837m),87.754(77.430%)(7.259m),68.020(85.025%)(5.145m),22.816(57.040%)(1.373m),40.000(100.000%)(3.214m),6291.693,12355.354,56.4,0.0000,"[-0.218, -0.279, -0.517, 0.138, 0.285, 0.075]","[0.023, 0.076, -0.017, 0.293, 0.438, 0.346]","[-1.288, -1.826, -2.639, -0.563, -0.331, -1.043]"
30,1,-6.5486,-6.0864,0.648,77,185,20,0,0.944,35,0.00,555,127.58,0,0,15.687(19.609%)(0.000m),23.686(20.899%)(0.395m),39.722(35.049%)(2.113m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),17.735(44.337%)(0.829m),40.000(100.000%)(3.214m),8672.379,18669.435,55.5,0.0000,"[-0.301, -0.434, -0.803, 0.136, 0.256, -0.178]","[0.244, 0.408, 0.329, 0.472, 0.605, 0.476]","[-1.755, -2.564, -3.662, -0.845, -0.755, -1.914]"
31,1,-5.6250,-6.0715,0.347,119,295,17,0,0.942,45,0.00,567,190.95,0,0,69.396(86.745%)(5.292m),104.000(91.765%)(9.000m),44.986(39.694%)(2.677m),27.130(23.938%)(0.764m),18.101(22.627%)(0.000m),40.000(100.000%)(3.214m),20.719(51.797%)(1.148m),5304.735,13255.875,57.5,0.0000,"[-0.212, -0.138, 0.011, -0.473, -0.154, -0.201]","[0.534, 0.707, 0.811, 0.642, 0.769, 0.696]","[-3.138, -3.055, -2.745, -4.537, -3.598, -3.640]"
32,1,-6.0956,-6.0723,0.209,104,253,18,0,0.940,40,0.00,578,176.56,0,0,12.402(15.503%)(0.000m),18.589(16.402%)(0.000m),30.823(27.197%)(1.160m),112.624(99.374%)(9.924m),77.067(96.334%)(6.114m),14.196(35.489%)(0.450m),40.000(100.000%)(3.214m),6158.316,16109.178,56.2,0.0000,"[-0.411, -0.563, -0.699, -0.191, -0.302, -0.706]","[0.957, 1.103, 1.199, 1.108, 1.180, 1.041]","[-4.548, -5.358, -6.141, -4.161, -4.807, -5.938]"
33,1,-7.9371,-6.1288,0.175,279,713,67,0,0.938,70,0.00,606,429.66,0,0,43.000(53.750%)(2.464m),46.000(40.588%)(2.786m),49.000(43.235%)(3.107m),27.100(23.912%)(0.761m),14.779(18.474%)(0.000m),31.795(79.487%)(2.335m),12.912(32.281%)(0.312m),2081.656,8326.564,59.2,0.0000,"[-0.950, -0.880, -0.739, -1.167, -0.783, -0.944]","[1.000, 1.034, 1.050, 1.166, 1.230, 1.018]","[-4.149, -3.554, -2.801, -4.805, -3.499, -3.268]"
34,1,-4.2740,-6.0742,0.149,158,391,14,0,0.936,55,0.00,622,248.61,0,0,69.447(86.809%)(5.298m),104.000(91.765%)(9.000m),67.470(59.532%)(5.086m),26.853(23.694%)(0.734m),14.644(18.306%)(0.000m),40.000(100.000%)(3.214m),12.794(31.986%)(0.299m),6625.026,12148.856,57.3,0.0000,"[-0.535, -0.239, -0.086, -0.617, 0.031, -0.002]","[1.149, 1.096, 0.847, 1.289, 1.402, 1.192]","[-4.971, -4.141, -2.946, -5.409, -3.921, -3.568]"
35,1,-6.8341,-6.0959,0.150,103,254,25,0,0.934,45,0.00,633,170.94,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),56.142(49.537%)(3.872m),23.068(20.354%)(0.329m),12.726(15.908%)(0.000m),40.000(100.000%)(3.214m),11.257(28.143%)(0.135m),5334.566,17387.189,57.2,0.0000,"[-1.437, -0.940, -0.462, -1.580, -0.659, -0.546]","[1.320, 1.381, 1.106, 1.405, 1.639, 1.347]","[-5.499, -4.697, -3.458, -5.826, -4.421, -4.068]"
36,1,-5.8224,-6.0883,0.150,293,734,25,0,0.932,70,0.00,663,458.78,0,0,44.962(56.203%)(2.675m),81.000(71.471%)(6.536m),86.000(75.883%)(7.071m),26.997(23.821%)(0.750m),13.256(16.569%)(0.000m),32.652(81.629%)(2.427m),10.475(26.187%)(0.051m),2740.335,12371.825,58.0,0.0000,"[-0.250, -0.070, -0.040, -0.293, 0.157, -0.007]","[1.552, 1.566, 1.318, 1.579, 1.840, 1.494]","[-3.918, -2.932, -1.969, -4.216, -2.503, -2.034]"
37,1,-5.2450,-6.0655,0.184,205,501,19,0,0.930,60,0.00,684,311.60,0,0,69.398(86.747%)(5.293m),88.000(77.647%)(7.286m),42.152(37.193%)(2.373m),22.195(19.584%)(0.235m),13.669(17.086%)(0.000m),40.000(100.000%)(3.214m),13.837(34.592%)(0.411m),3800.333,11790.502,56.5,0.0000,"[-0.103, 0.207, 0.347, -0.101, 0.460, 0.370]","[1.579, 1.741, 1.409, 1.684, 1.912, 1.599]","[-5.931, -5.109, -4.060, -6.070, -4.877, -4.507]"
38,1,-8.5731,-6.1315,0.194,401,995,67,28,0.929,75,0.00,725,588.33,0,0,12.689(15.862%)(0.000m),26.235(23.148%)(0.668m),48.000(42.353%)(3.000m),35.000(30.882%)(1.607m),33.000(41.250%)(1.393m),9.900(24.751%)(0.000m),40.000(100.000%)(3.214m),1142.595,6308.018,57.4,0.0000,"[-0.144, -0.375, -0.406, -0.172, -0.201, -0.541]","[1.787, 1.975, 1.712, 1.914, 2.161, 1.882]","[-3.030, -3.662, -4.054, -3.297, -3.651, -4.522]"
39,1,-5.2632,-6.1093,0.208,201,497,23,0,0.927,60,0.00,746,312.60,0,0,11.462(14.328%)(0.000m),21.018(18.545%)(0.109m),52.808(46.595%)(3.515m),84.000(74.118%)(6.857m),64.915(81.144%)(4.812m),10.014(25.035%)(0.002m),40.000(100.000%)(3.214m),4024.308,10718.410,57.3,0.0000,"[0.773, 0.480, 0.228, 0.850, 0.643, 0.136]","[2.110, 2.306, 2.025, 2.238, 2.438, 2.239]","[-3.409, -4.867, -5.015, -3.289, -4.757, -5.725]"
40,1,-6.5620,-6.1206,0.209,358,892,33,34,0.925,75,0.00,782,502.25,0,0,16.773(20.966%)(0.000m),27.235(24.031%)(0.775m),51.725(45.640%)(3.399m),32.000(28.235%)(1.286m),28.000(35.000%)(0.857m),16.979(42.448%)(0.748m),40.000(100.000%)(3.214m),942.196,8008.817,57.7,0.0000,"[-0.078, -0.127, -0.034, -0.196, 0.103, -0.118]","[2.039, 2.261, 2.095, 2.195, 2.489, 2.325]","[-3.537, -4.502, -4.709, -3.526, -4.464, -5.461]"
41,1,-6.1561,-6.1215,0.221,73,180,17,0,0.923,35,0.00,790,101.78,0,0,11.881(14.852%)(0.000m),17.939(15.829%)(0.000m),30.084(26.545%)(1.080m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),13.432(33.580%)(0.368m),40.000(100.000%)(3.214m),6775.218,15278.242,57.2,0.0000,"[-0.169, -0.940, -1.401, -0.177, -0.827, -1.660]","[2.079, 2.328, 1.976, 2.356, 2.543, 2.295]","[-4.468, -5.683, -5.642, -4.744, -5.672, -6.423]"
42,1,-5.6110,-6.1093,0.234,91,233,18,0,0.921,40,0.00,800,128.69,0,0,77.786(97.233%)(6.191m),113.333(100.000%)(10.000m),35.565(31.381%)(1.668m),18.084(15.956%)(0.000m),10.938(13.673%)(0.000m),40.000(100.000%)(3.214m),10.805(27.013%)(0.086m),5314.310,10901.910,59.1,0.0000,"[-1.415, -0.579, -0.174, -1.276, -0.201, -0.047]","[2.140, 2.338, 1.995, 2.411, 2.574, 2.291]","[-6.316, -5.850, -5.744, -5.933, -5.851, -5.929]"
43,1,-6.0814,-6.1087,0.245,100,244,18,0,0.919,40,0.00,810,132.32,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),47.405(41.828%)(2.936m),28.267(24.942%)(0.886m),18.722(23.402%)(0.000m),40.000(100.000%)(3.214m),21.165(52.913%)(1.196m),6460.235,15530.500,56.5,0.0000,"[-0.599, 0.168, 0.607, -0.417, 0.515, 0.692]","[2.310, 2.498, 2.344, 2.605, 2.762, 2.543]","[-5.928, -5.212, -4.897, -5.636, -5.089, -5.026]"
44,1,-6.3155,-6.1134,0.249,69,166,19,0,0.918,35,0.00,817,101.19,0,0,18.085(22.606%)(0.000m),27.106(23.917%)(0.761m),44.946(39.658%)(2.673m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),20.700(51.750%)(1.146m),40.000(100.000%)(3.214m),8692.071,18487.961,55.7,0.0000,"[0.284, -0.404, -0.884, 0.315, -0.294, -1.071]","[2.158, 2.473, 2.309, 2.326, 2.688, 2.611]","[-3.674, -4.992, -5.124, -3.950, -4.990, -5.874]"
45,1,-5.6395,-6.1028,0.228,143,361,18,0,0.916,50,0.00,832,207.78,0,0,77.786(97.233%)(6.191m),100.000(88.236%)(8.571m),36.347(32.071%)(1.751m),19.138(16.887%)(0.000m),11.786(14.733%)(0.000m),40.000(100.000%)(3.214m),11.931(29.828%)(0.207m),5960.449,13391.652,58.4,0.0000,"[-0.754, 0.251, 0.781, -0.621, 0.676, 0.977]","[2.187, 2.488, 2.446, 2.373, 2.751, 2.615]","[-6.325, -5.907, -5.943, -5.751, -5.744, -5.787]"
46,1,-5.1741,-6.0826,0.244,317,785,27,0,0.914,70,0.00,864,462.22,0,0,14.978(18.723%)(0.000m),24.763(21.850%)(0.510m),48.702(42.972%)(3.075m),58.000(51.177%)(4.071m),52.183(65.228%)(3.448m),14.796(36.990%)(0.514m),38.328(95.820%)(3.035m),1909.324,6737.933,57.3,0.0000,"[0.833, 0.807, 0.775, 0.802, 1.026, 0.802]","[2.352, 2.475, 2.235, 2.497, 2.720, 2.498]","[-4.169, -5.398, -5.310, -4.693, -5.482, -5.933]"
47,1,-5.6089,-6.0726,0.250,201,501,16,0,0.912,60,0.00,885,301.85,0,0,9.808(12.260%)(0.000m),14.920(13.165%)(0.000m),25.317(22.339%)(0.570m),84.000(74.118%)(6.857m),62.086(77.608%)(4.509m),10.952(27.381%)(0.102m),40.000(100.000%)(3.214m),2494.712,9409.453,57.7,0.0000,"[0.941, 0.711, 0.480, 0.919, 0.906, 0.540]","[2.235, 2.464, 2.243, 2.447, 2.656, 2.465]","[-5.038, -5.826, -5.817, -5.538, -6.121, -6.289]"
48,1,-4.4905,-6.0396,0.281,110,276,17,0,0.910,45,0.00,896,155.31,0,0,18.134(22.668%)(0.000m),32.502(28.679%)(1.340m),76.783(67.750%)(6.084m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),16.240(40.599%)(0.669m),40.000(100.000%)(3.214m),6315.780,10980.212,58.2,0.0000,"[1.346, 0.607, 0.070, 1.326, 0.771, 0.036]","[2.336, 2.212, 2.084, 2.448, 2.508, 2.311]","[-1.851, -3.720, -4.529, -2.080, -3.725, -4.872]"
49,1,-3.7594,-5.9931,0.244,252,646,16,0,0.908,65,0.00,922,368.51,0,0,52.000(65.000%)(3.429m),55.000(48.530%)(3.750m),26.600(23.471%)(0.707m),15.861(13.995%)(0.000m),10.505(13.132%)(0.000m),40.000(100.000%)(3.214m),11.876(29.691%)(0.201m),1569.784,6734.297,59.3,0.0000,"[0.962, 1.033, 0.950, 0.983, 1.333, 1.091]","[2.623, 2.813, 2.647, 2.861, 3.131, 2.945]","[-6.270, -6.127, -6.728, -5.579, -5.859, -6.090]"
50,1,-3.0595,-5.9344,0.244,150,397,17,0,0.907,55,0.00,937,235.41,0,0,72.000(90.000%)(5.571m),85.000(75.000%)(6.964m),49.234(43.442%)(3.132m),29.358(25.904%)(1.003m),19.444(24.305%)(0.000m),40.000(100.000%)(3.214m),21.982(54.955%)(1.284m),2542.307,6025.095,61.2,0.0000,"[0.848, 1.232, 1.399, 0.861, 1.618, 1.552]","[2.641, 2.750, 2.565, 2.891, 2.942, 2.769]","[-5.992, -4.925, -4.405, -5.835, -4.226, -3.990]"
51,1,-5.7130,-5.8967,0.259,386,954,45,30,0.905,75,0.00,976,555.75,0,0,21.000(26.250%)(0.107m),30.000(26.471%)(1.071m),76.000(67.059%)(6.000m),34.444(30.392%)(1.548m),16.404(20.505%)(0.000m),40.000(100.000%)(3.214m),11.390(28.475%)(0.149m),3048.091,9905.483,57.2,0.0000,"[1.037, 1.327, 1.334, 1.198, 1.684, 1.483]","[2.836, 2.828, 2.860, 3.077, 3.118, 3.178]","[-5.561, -3.430, -4.263, -4.791, -2.579, -4.750]"
