episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.8763,-5.8763,0.000,94,228,21,0,1.000,40,0.00,10,306.68,0,0,9.221(11.526%)(0.000m),13.529(11.937%)(0.000m),21.734(19.177%)(0.186m),66.807(58.948%)(5.015m),76.230(95.288%)(6.025m),10.956(27.390%)(0.102m),40.000(100.000%)(3.214m),4514.632,7948.096,56.2,0.0000,"[-0.089, -0.030, -0.073, -0.030, -0.122, 0.116]","[-0.070, -0.024, -0.068, -0.025, -0.116, 0.126]","[-0.097, -0.034, -0.084, -0.035, -0.128, 0.109]"
2,1,-5.1167,-5.4965,0.000,185,479,24,0,0.998,60,0.00,29,258.89,0,0,11.979(14.974%)(0.000m),23.079(20.364%)(0.330m),67.664(59.704%)(5.107m),63.000(55.588%)(4.607m),45.000(56.250%)(2.679m),9.957(24.892%)(0.000m),40.000(100.000%)(3.214m),3343.042,6168.766,60.0,0.0000,"[-0.097, -0.032, -0.075, -0.031, -0.121, 0.106]","[-0.088, -0.029, -0.068, -0.026, -0.116, 0.117]","[-0.104, -0.035, -0.082, -0.037, -0.129, 0.097]"
3,1,-2.1113,-4.3681,0.000,233,589,34,12,0.996,70,0.00,53,633.38,0,0,30.000(37.500%)(1.071m),38.000(33.530%)(1.929m),37.847(33.394%)(1.912m),18.516(16.338%)(0.000m),10.991(13.739%)(0.000m),40.000(100.000%)(3.214m),10.595(26.488%)(0.064m),395.112,3856.019,58.5,0.0000,"[-0.092, -0.032, -0.069, -0.033, -0.123, 0.111]","[-0.066, -0.020, -0.055, -0.024, -0.114, 0.123]","[-0.104, -0.037, -0.080, -0.047, -0.136, 0.093]"
4,1,-3.2760,-4.0951,0.000,234,569,72,18,0.994,65,0.00,77,342.04,0,0,24.000(30.000%)(0.429m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),113.333(100.000%)(10.000m),61.516(76.895%)(4.448m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2908.985,56.2,0.0000,"[-0.090, -0.030, -0.068, -0.033, -0.122, 0.117]","[-0.078, -0.022, -0.063, -0.026, -0.117, 0.127]","[-0.100, -0.035, -0.076, -0.043, -0.128, 0.106]"
5,1,-5.7456,-4.4252,0.000,100,243,21,0,0.992,40,0.00,87,142.50,0,0,10.834(13.542%)(0.000m),17.749(15.661%)(0.000m),34.289(30.255%)(1.531m),104.000(91.765%)(9.000m),76.230(95.288%)(6.025m),10.834(27.085%)(0.089m),40.000(100.000%)(3.214m),4027.523,8147.109,56.2,0.0000,"[-0.090, -0.030, -0.074, -0.030, -0.122, 0.116]","[-0.076, -0.025, -0.068, -0.026, -0.116, 0.127]","[-0.102, -0.035, -0.086, -0.035, -0.129, 0.105]"
6,1,-5.8208,-4.6578,0.000,253,616,15,8,0.990,70,0.00,113,354.36,0,0,32.000(40.000%)(1.286m),49.000(43.235%)(3.107m),31.342(27.655%)(1.215m),17.037(15.032%)(0.000m),10.675(13.344%)(0.000m),40.000(100.000%)(3.214m),11.074(27.684%)(0.115m),1579.445,5725.064,56.4,0.0000,"[-0.090, -0.032, -0.069, -0.036, -0.124, 0.111]","[-0.065, -0.019, -0.054, -0.024, -0.114, 0.118]","[-0.097, -0.037, -0.077, -0.047, -0.132, 0.104]"
7,1,-4.6515,-4.6569,0.000,158,390,17,0,0.988,55,0.00,129,226.08,0,0,64.000(80.000%)(4.714m),76.000(67.059%)(6.000m),25.756(22.726%)(0.617m),14.995(13.231%)(0.000m),9.783(12.228%)(0.000m),40.000(100.000%)(3.214m),10.790(26.975%)(0.085m),2544.483,5373.953,57.1,0.0000,"[-0.090, -0.033, -0.066, -0.035, -0.126, 0.113]","[-0.063, -0.018, -0.052, -0.024, -0.116, 0.117]","[-0.099, -0.037, -0.070, -0.041, -0.130, 0.105]"
8,1,-6.6109,-4.9011,0.000,199,491,17,0,0.986,60,0.00,149,283.58,0,0,45.000(56.250%)(2.679m),57.000(50.294%)(3.964m),25.044(22.098%)(0.540m),14.759(13.023%)(0.000m),9.702(12.128%)(0.000m),40.000(100.000%)(3.214m),10.834(27.085%)(0.089m),1403.926,5211.632,57.1,4.2831,"[-0.090, -0.033, -0.067, -0.036, -0.126, 0.111]","[-0.059, -0.015, -0.046, -0.019, -0.111, 0.120]","[-0.098, -0.037, -0.076, -0.046, -0.132, 0.103]"
9,1,-4.9102,-4.9021,0.000,105,271,20,0,0.984,45,0.00,160,156.61,0,0,11.540(14.426%)(0.000m),20.918(18.457%)(0.098m),50.910(44.921%)(3.312m),107.000(94.412%)(9.321m),77.067(96.334%)(6.114m),10.208(25.520%)(0.022m),40.000(100.000%)(3.214m),2768.996,6516.902,59.7,0.9143,"[-0.093, -0.030, -0.077, -0.031, -0.125, 0.110]","[-0.082, -0.026, -0.068, -0.026, -0.121, 0.120]","[-0.100, -0.034, -0.088, -0.034, -0.131, 0.103]"
10,1,-8.6807,-5.2800,0.000,221,538,30,0,0.982,65,0.00,183,303.57,0,0,8.973(11.216%)(0.000m),12.572(11.093%)(0.000m),18.966(16.734%)(0.000m),44.804(39.533%)(2.658m),34.902(43.627%)(1.597m),11.649(29.123%)(0.177m),25.156(62.891%)(1.624m),1262.509,8480.001,56.4,0.9211,"[-0.088, -0.033, -0.067, -0.036, -0.125, 0.111]","[-0.066, -0.020, -0.058, -0.018, -0.113, 0.128]","[-0.099, -0.038, -0.078, -0.048, -0.131, 0.102]"
11,1,-6.5240,-5.3931,0.000,127,306,17,0,0.980,50,0.00,196,176.02,0,0,9.944(12.430%)(0.000m),15.014(13.248%)(0.000m),25.179(22.217%)(0.555m),93.000(82.059%)(7.821m),77.067(96.334%)(6.114m),11.242(28.105%)(0.133m),40.000(100.000%)(3.214m),3984.126,7718.773,55.8,0.0000,"[-0.090, -0.030, -0.073, -0.030, -0.121, 0.116]","[-0.074, -0.025, -0.068, -0.026, -0.114, 0.127]","[-0.102, -0.035, -0.085, -0.035, -0.128, 0.104]"
12,1,-5.8608,-5.4320,0.000,159,396,17,0,0.978,55,0.00,212,368.23,0,0,59.304(74.130%)(4.211m),71.000(62.647%)(5.464m),25.071(22.122%)(0.543m),14.776(13.037%)(0.000m),9.713(12.141%)(0.000m),40.000(100.000%)(3.214m),10.846(27.115%)(0.091m),2112.996,4994.678,57.7,0.0000,"[-0.091, -0.032, -0.068, -0.032, -0.125, 0.111]","[-0.057, -0.014, -0.044, -0.017, -0.109, 0.121]","[-0.107, -0.037, -0.077, -0.040, -0.131, 0.098]"
