episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.6325,-5.6325,0.000,135,331,19,0,1.000,50,0.00,14,202.91,0,0,13.850(17.312%)(0.000m),22.690(20.021%)(0.288m),43.835(38.678%)(2.554m),96.000(84.706%)(8.143m),67.971(84.964%)(5.140m),13.850(34.625%)(0.412m),40.000(100.000%)(3.214m),4761.960,8422.249,56.8,0.0000,"[-0.151, 0.017, -0.077, 0.003, 0.026, 0.023]","[-0.142, 0.031, -0.059, 0.014, 0.042, 0.040]","[-0.159, 0.006, -0.086, -0.001, 0.011, 0.019]"
2,1,-6.7592,-6.1959,0.000,181,446,19,0,0.998,55,0.00,33,96.74,0,0,77.786(97.233%)(6.191m),92.000(81.177%)(7.714m),32.436(28.620%)(1.332m),16.790(14.815%)(0.000m),10.248(12.811%)(0.000m),40.000(100.000%)(3.214m),10.248(25.621%)(0.027m),4652.101,16442.697,57.0,0.0000,"[-0.154, 0.009, -0.084, 0.004, 0.022, 0.021]","[-0.145, 0.015, -0.076, 0.015, 0.031, 0.024]","[-0.160, 0.006, -0.093, -0.001, 0.012, 0.018]"
3,1,-5.8813,-6.0910,0.000,195,469,17,0,0.996,55,0.00,53,124.01,0,0,66.410(83.013%)(4.973m),97.000(85.588%)(8.250m),34.056(30.050%)(1.506m),20.539(18.122%)(0.058m),13.703(17.129%)(0.000m),40.000(100.000%)(3.214m),15.685(39.212%)(0.609m),6502.989,12249.061,55.7,0.0000,"[-0.155, 0.008, -0.083, 0.002, 0.017, 0.021]","[-0.142, 0.013, -0.072, 0.018, 0.029, 0.027]","[-0.160, 0.005, -0.088, -0.001, 0.011, 0.018]"
4,1,-8.1776,-6.6126,0.000,216,581,61,26,0.994,65,0.00,75,91.16,0,0,15.815(19.768%)(0.000m),22.158(19.552%)(0.231m),31.000(27.353%)(1.179m),26.000(22.941%)(0.643m),27.000(33.750%)(0.750m),20.531(51.329%)(1.128m),31.497(78.743%)(2.303m),216.047,6021.495,62.3,0.0000,"[-0.146, 0.014, -0.077, 0.007, 0.027, 0.025]","[-0.098, 0.057, -0.028, 0.038, 0.067, 0.056]","[-0.167, -0.000, -0.099, -0.001, 0.012, 0.014]"
5,1,-4.5399,-6.1981,0.000,221,531,21,0,0.992,60,0.00,98,121.62,0,0,10.362(12.953%)(0.000m),16.977(14.980%)(0.000m),32.797(28.938%)(1.371m),81.000(71.471%)(6.536m),70.971(88.714%)(5.461m),10.362(25.906%)(0.039m),40.000(100.000%)(3.214m),5287.102,8773.602,55.6,0.0000,"[-0.152, 0.014, -0.077, 0.003, 0.022, 0.023]","[-0.134, 0.036, -0.055, 0.018, 0.043, 0.041]","[-0.159, 0.006, -0.086, -0.001, 0.012, 0.017]"
6,1,-5.1574,-6.0246,0.000,128,325,59,0,0.990,50,0.00,111,72.54,0,0,78.639(98.299%)(6.283m),108.000(95.294%)(9.429m),76.460(67.465%)(6.049m),32.301(28.501%)(1.318m),15.860(19.825%)(0.000m),40.000(100.000%)(3.214m),11.287(28.218%)(0.138m),5334.566,15896.635,58.7,0.0000,"[-0.154, 0.007, -0.087, 0.005, 0.023, 0.017]","[-0.143, 0.012, -0.074, 0.015, 0.030, 0.027]","[-0.166, 0.003, -0.100, -0.003, 0.012, 0.004]"
7,1,-11.6196,-6.8239,0.000,402,984,123,23,0.988,75,0.00,152,248.22,0,0,28.000(35.000%)(0.857m),39.000(34.412%)(2.036m),31.000(27.353%)(1.179m),20.000(17.647%)(0.000m),19.158(23.947%)(0.000m),40.000(100.000%)(3.214m),13.438(33.596%)(0.368m),0.000,18958.829,56.7,0.0000,"[-0.148, 0.015, -0.077, 0.004, 0.028, 0.022]","[-0.098, 0.050, -0.025, 0.035, 0.067, 0.055]","[-0.166, 0.005, -0.093, -0.005, 0.012, 0.010]"
8,1,-6.1881,-6.7445,0.000,74,181,16,0,0.986,35,0.00,160,40.31,0,0,12.885(16.106%)(0.000m),18.053(15.929%)(0.000m),27.234(24.030%)(0.775m),64.338(56.769%)(4.751m),77.067(96.334%)(6.114m),16.728(41.820%)(0.721m),40.000(100.000%)(3.214m),6775.218,9092.041,56.5,0.0000,"[-0.148, 0.020, -0.073, 0.004, 0.032, 0.025]","[-0.142, 0.035, -0.050, 0.019, 0.044, 0.041]","[-0.158, 0.007, -0.084, -0.001, 0.012, 0.018]"
9,1,-4.8335,-6.5321,0.000,205,556,19,11,0.984,65,0.00,181,141.01,0,0,39.000(48.750%)(2.036m),25.000(22.059%)(0.536m),23.000(20.294%)(0.321m),23.000(20.294%)(0.321m),54.066(67.583%)(3.650m),40.000(100.000%)(3.214m),39.284(98.211%)(3.138m),0.000,3692.623,62.7,0.0000,"[-0.152, 0.010, -0.082, 0.003, 0.025, 0.022]","[-0.132, 0.026, -0.067, 0.007, 0.057, 0.035]","[-0.159, 0.003, -0.093, -0.001, 0.012, 0.017]"
10,1,-6.5642,-6.5353,0.000,73,175,17,0,0.982,35,0.00,189,49.99,0,0,11.360(14.200%)(0.000m),16.120(14.224%)(0.000m),24.726(21.817%)(0.506m),62.125(54.816%)(4.513m),77.067(96.334%)(6.114m),14.376(35.940%)(0.469m),40.000(100.000%)(3.214m),8221.485,10592.327,55.6,0.0000,"[-0.148, 0.021, -0.071, 0.005, 0.032, 0.025]","[-0.138, 0.036, -0.048, 0.022, 0.043, 0.042]","[-0.158, 0.007, -0.084, -0.001, 0.012, 0.018]"
