episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-11.5300,-11.5300,0.000,198,540,46,11,1.000,65,0.00,20,249.52,0,0,36.000(45.000%)(1.714m),27.000(23.824%)(0.750m),26.000(22.941%)(0.643m),28.000(24.706%)(0.857m),74.897(93.622%)(5.882m),31.150(77.875%)(2.266m),40.000(100.000%)(3.214m),0.000,4783.506,63.1,0.0000,"[0.148, 0.069, 0.125, 0.052, 0.209, 0.008]","[0.161, 0.084, 0.132, 0.057, 0.218, 0.018]","[0.138, 0.050, 0.118, 0.038, 0.201, 0.002]"
2,1,-12.6632,-12.0966,0.000,205,543,72,0,0.998,65,0.00,41,135.86,0,0,14.313(17.891%)(0.000m),30.599(26.999%)(1.136m),36.000(31.765%)(1.714m),37.000(32.647%)(1.821m),50.000(62.500%)(3.214m),9.921(24.802%)(0.000m),40.000(100.000%)(3.214m),325.413,4812.171,61.4,0.0000,"[0.145, 0.066, 0.126, 0.050, 0.211, 0.006]","[0.153, 0.084, 0.132, 0.057, 0.214, 0.010]","[0.137, 0.048, 0.119, 0.038, 0.206, -0.000]"
3,1,-10.7645,-11.6526,0.000,72,192,15,0,0.996,35,0.00,49,48.80,0,0,78.639(98.299%)(6.283m),102.483(90.427%)(8.838m),28.048(24.748%)(0.862m),16.915(14.925%)(0.000m),11.286(14.107%)(0.000m),40.000(100.000%)(3.214m),12.918(32.294%)(0.313m),3969.518,8240.306,61.6,0.0000,"[0.148, 0.075, 0.128, 0.056, 0.212, 0.011]","[0.152, 0.084, 0.132, 0.059, 0.214, 0.016]","[0.145, 0.066, 0.122, 0.046, 0.208, 0.001]"
4,1,-10.1404,-11.2745,0.000,90,227,21,0,0.994,40,0.00,58,75.83,0,0,18.089(22.611%)(0.000m),27.312(24.099%)(0.783m),45.802(40.414%)(2.765m),107.000(94.412%)(9.321m),76.230(95.288%)(6.025m),20.450(51.124%)(1.120m),40.000(100.000%)(3.214m),4329.815,6874.508,58.4,0.0000,"[0.146, 0.074, 0.128, 0.053, 0.210, 0.004]","[0.155, 0.084, 0.133, 0.058, 0.213, 0.010]","[0.135, 0.065, 0.123, 0.048, 0.205, -0.004]"
5,1,-14.7301,-11.9656,0.000,300,763,58,22,0.992,70,0.00,88,201.03,0,0,31.000(38.750%)(1.179m),25.000(22.059%)(0.536m),45.000(39.706%)(2.679m),67.480(59.541%)(5.087m),32.137(40.172%)(1.300m),40.000(100.000%)(3.214m),23.059(57.648%)(1.399m),0.000,8812.933,58.8,0.0000,"[0.148, 0.079, 0.127, 0.055, 0.213, 0.004]","[0.160, 0.085, 0.132, 0.060, 0.217, 0.013]","[0.132, 0.063, 0.119, 0.042, 0.202, -0.010]"
6,1,-10.9320,-11.7934,0.000,169,424,17,0,0.990,55,0.00,105,94.34,0,0,17.101(21.376%)(0.000m),30.651(27.045%)(1.141m),72.409(63.891%)(5.615m),79.000(69.706%)(6.321m),76.230(95.288%)(6.025m),15.315(38.287%)(0.569m),40.000(100.000%)(3.214m),2438.817,7649.879,58.1,0.0000,"[0.143, 0.070, 0.125, 0.050, 0.210, 0.004]","[0.152, 0.084, 0.132, 0.057, 0.214, 0.009]","[0.138, 0.056, 0.121, 0.046, 0.205, -0.002]"
7,1,-11.9593,-11.8171,0.000,94,228,21,0,0.988,40,0.00,115,64.88,0,0,69.396(86.745%)(5.292m),113.333(100.000%)(10.000m),31.948(28.190%)(1.280m),18.828(16.613%)(0.000m),12.377(15.471%)(0.000m),40.000(100.000%)(3.214m),13.821(34.552%)(0.409m),6761.655,15316.863,56.1,0.0000,"[0.149, 0.078, 0.130, 0.057, 0.211, 0.009]","[0.152, 0.084, 0.132, 0.059, 0.213, 0.014]","[0.147, 0.067, 0.123, 0.050, 0.207, -0.002]"
8,1,-13.3155,-12.0044,0.000,276,683,38,0,0.986,65,0.00,143,184.49,0,0,14.883(18.603%)(0.000m),24.166(21.323%)(0.446m),45.896(40.496%)(2.775m),49.000(43.235%)(3.107m),49.007(61.259%)(3.108m),15.066(37.664%)(0.543m),35.633(89.083%)(2.746m),1889.812,5987.468,57.3,0.0000,"[0.148, 0.076, 0.128, 0.054, 0.210, 0.006]","[0.155, 0.086, 0.132, 0.059, 0.214, 0.011]","[0.142, 0.059, 0.122, 0.043, 0.204, 0.001]"
9,1,-11.7723,-11.9786,0.000,169,420,20,0,0.984,55,0.00,160,111.67,0,0,16.091(20.114%)(0.000m),26.603(23.473%)(0.707m),52.320(46.165%)(3.463m),80.000(70.588%)(6.429m),77.067(96.334%)(6.114m),15.895(39.738%)(0.632m),40.000(100.000%)(3.214m),3364.673,7519.265,57.5,0.0000,"[0.143, 0.072, 0.125, 0.051, 0.208, 0.004]","[0.154, 0.084, 0.132, 0.057, 0.211, 0.009]","[0.138, 0.062, 0.120, 0.046, 0.205, -0.000]"
10,1,-8.8949,-11.6702,0.000,216,578,19,19,0.982,65,0.00,182,135.24,0,0,39.998(49.998%)(2.143m),25.000(22.059%)(0.536m),27.000(23.824%)(0.750m),37.000(32.647%)(1.821m),26.000(32.500%)(0.643m),34.945(87.363%)(2.673m),40.000(100.000%)(3.214m),0.000,4451.531,61.9,0.0000,"[0.145, 0.071, 0.127, 0.052, 0.208, 0.005]","[0.152, 0.084, 0.132, 0.059, 0.216, 0.011]","[0.132, 0.057, 0.120, 0.040, 0.198, -0.007]"
