episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-7.5344,-7.5344,0.000,183,449,17,0,1.000,70,0.00,19,581.09,0,0,44.972(56.215%)(2.676m),80.010(70.598%)(6.430m),51.034(45.030%)(3.325m),20.969(18.502%)(0.104m),11.568(14.461%)(0.000m),32.820(82.051%)(2.445m),10.233(25.582%)(0.025m),4863.841,7798.867,56.8,0.0000,"[0.108, 0.069, -0.019, 0.244, 0.040, 0.130]","[0.120, 0.075, 0.000, 0.251, 0.066, 0.138]","[0.094, 0.064, -0.030, 0.232, 0.031, 0.123]"
2,1,-5.2092,-6.3718,0.000,144,348,23,0,0.998,65,0.00,34,223.20,0,0,10.158(12.698%)(0.000m),16.077(14.186%)(0.000m),29.139(25.711%)(0.979m),106.000(93.530%)(9.214m),70.678(88.347%)(5.430m),10.668(26.669%)(0.072m),40.000(100.000%)(3.214m),6761.655,9496.485,55.9,0.0000,"[0.112, 0.070, -0.025, 0.248, 0.038, 0.133]","[0.122, 0.079, -0.019, 0.252, 0.076, 0.157]","[0.103, 0.065, -0.029, 0.239, 0.032, 0.124]"
3,1,-5.0765,-5.9400,0.000,97,241,15,0,0.996,55,0.00,44,170.84,0,0,77.786(97.233%)(6.191m),58.099(51.264%)(4.082m),21.536(19.003%)(0.165m),13.795(12.172%)(0.000m),9.596(11.995%)(0.000m),40.000(100.000%)(3.214m),11.839(29.597%)(0.197m),6716.597,10114.113,57.6,0.0000,"[0.106, 0.068, -0.023, 0.248, 0.041, 0.127]","[0.112, 0.073, -0.008, 0.251, 0.071, 0.150]","[0.090, 0.062, -0.031, 0.238, 0.033, 0.125]"
4,1,-4.7307,-5.6377,0.000,87,220,12,0,0.994,55,0.00,53,144.47,0,0,77.786(97.233%)(6.191m),113.333(100.000%)(10.000m),64.403(56.826%)(4.757m),24.375(21.507%)(0.469m),12.316(15.395%)(0.000m),40.000(100.000%)(3.214m),9.982(24.956%)(0.000m),5314.310,7391.951,58.6,0.0000,"[0.103, 0.067, -0.018, 0.244, 0.045, 0.127]","[0.109, 0.071, 0.001, 0.251, 0.065, 0.138]","[0.092, 0.062, -0.031, 0.230, 0.032, 0.123]"
5,1,-9.6312,-6.4364,0.000,434,1061,31,38,0.992,90,0.00,97,730.30,0,0,17.000(21.250%)(0.000m),26.000(22.941%)(0.643m),50.000(44.118%)(3.214m),57.701(50.913%)(4.039m),27.882(34.853%)(0.845m),40.000(100.000%)(3.214m),19.931(49.827%)(1.064m),1918.239,5976.612,56.6,0.0000,"[0.112, 0.069, -0.023, 0.246, 0.041, 0.132]","[0.126, 0.074, 0.003, 0.259, 0.052, 0.151]","[0.095, 0.059, -0.035, 0.229, 0.032, 0.114]"
6,1,-7.0244,-6.5344,0.000,333,833,93,22,0.990,85,0.00,131,549.32,0,0,70.979(88.724%)(5.462m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),19.054(23.817%)(0.000m),40.000(100.000%)(3.214m),13.460(33.650%)(0.371m),0.000,6214.035,57.9,0.0000,"[0.113, 0.072, -0.017, 0.242, 0.049, 0.139]","[0.125, 0.077, -0.000, 0.259, 0.063, 0.151]","[0.104, 0.061, -0.031, 0.229, 0.033, 0.124]"
7,1,-5.9520,-6.4512,0.000,131,322,26,0,0.988,65,0.00,145,218.62,0,0,11.176(13.969%)(0.000m),20.030(17.674%)(0.003m),47.320(41.753%)(2.927m),107.000(94.412%)(9.321m),77.067(96.334%)(6.114m),10.008(25.020%)(0.001m),40.000(100.000%)(3.214m),5334.566,7734.570,56.9,0.0000,"[0.113, 0.069, -0.025, 0.241, 0.038, 0.134]","[0.120, 0.075, -0.018, 0.251, 0.073, 0.152]","[0.104, 0.060, -0.028, 0.230, 0.030, 0.124]"
8,1,-6.0915,-6.4062,0.000,210,530,22,0,0.986,75,0.00,166,345.03,0,0,11.461(14.327%)(0.000m),20.775(18.331%)(0.083m),50.438(44.504%)(3.261m),73.000(64.412%)(5.679m),65.000(81.250%)(4.821m),10.138(25.345%)(0.015m),40.000(100.000%)(3.214m),3118.994,5911.387,58.4,0.0000,"[0.108, 0.066, -0.023, 0.244, 0.037, 0.130]","[0.117, 0.077, -0.009, 0.251, 0.075, 0.157]","[0.101, 0.055, -0.030, 0.229, 0.029, 0.117]"
9,1,-7.2855,-6.5039,0.000,301,795,17,89,0.984,90,0.00,197,504.88,0,0,18.000(22.500%)(0.000m),31.000(27.353%)(1.179m),33.479(29.540%)(1.444m),17.628(15.554%)(0.000m),10.856(13.570%)(0.000m),18.000(45.000%)(0.857m),10.990(27.474%)(0.106m),177.536,4584.631,61.1,0.0000,"[0.107, 0.065, -0.023, 0.242, 0.043, 0.130]","[0.122, 0.078, 0.005, 0.251, 0.066, 0.145]","[0.087, 0.056, -0.034, 0.228, 0.032, 0.114]"
10,1,-4.9899,-6.3525,0.000,137,366,62,0,0.982,70,0.00,211,221.66,0,0,12.880(16.100%)(0.000m),27.942(24.655%)(0.851m),95.966(84.676%)(8.139m),111.000(97.941%)(9.750m),77.067(96.334%)(6.114m),9.668(24.170%)(0.000m),40.000(100.000%)(3.214m),6427.701,10608.886,61.7,0.0000,"[0.107, 0.066, -0.025, 0.232, 0.046, 0.132]","[0.118, 0.070, -0.019, 0.251, 0.060, 0.136]","[0.097, 0.063, -0.032, 0.222, 0.032, 0.126]"
11,1,-6.0721,-6.3270,0.000,112,271,21,0,0.980,60,0.00,223,175.90,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),35.285(31.134%)(1.638m),17.607(15.536%)(0.000m),10.551(13.189%)(0.000m),40.000(100.000%)(3.214m),10.296(25.741%)(0.032m),6069.009,10195.385,55.9,0.0000,"[0.105, 0.069, -0.021, 0.247, 0.042, 0.127]","[0.111, 0.071, 0.001, 0.251, 0.068, 0.139]","[0.092, 0.067, -0.030, 0.236, 0.033, 0.124]"
12,1,-3.3905,-6.0823,0.000,243,618,22,0,0.978,80,0.00,248,401.33,0,0,52.000(65.000%)(3.429m),79.000(69.706%)(6.321m),51.218(45.193%)(3.345m),21.045(18.569%)(0.112m),11.610(14.513%)(0.000m),40.000(100.000%)(3.214m),10.270(25.675%)(0.029m),3931.598,7132.114,58.9,6.2025,"[0.109, 0.069, -0.019, 0.243, 0.042, 0.132]","[0.117, 0.075, 0.008, 0.251, 0.068, 0.148]","[0.094, 0.062, -0.035, 0.230, 0.031, 0.121]"
13,1,-5.9284,-6.0705,0.000,74,180,17,0,0.976,50,0.00,256,120.20,0,0,9.932(12.415%)(0.000m),14.374(12.683%)(0.000m),22.648(19.984%)(0.284m),63.585(56.104%)(4.670m),77.067(96.334%)(6.114m),12.100(30.250%)(0.225m),40.000(100.000%)(3.214m),6543.042,10259.256,56.2,0.0000,"[0.114, 0.070, -0.026, 0.247, 0.041, 0.137]","[0.122, 0.078, -0.022, 0.251, 0.074, 0.162]","[0.104, 0.064, -0.031, 0.240, 0.031, 0.126]"
14,1,-5.5832,-6.0357,0.000,127,326,16,0,0.974,65,0.00,269,215.31,0,0,11.726(14.658%)(0.000m),21.255(18.755%)(0.134m),51.730(45.644%)(3.400m),100.000(88.236%)(8.571m),77.067(96.334%)(6.114m),10.372(25.931%)(0.040m),40.000(100.000%)(3.214m),5135.928,10146.618,59.4,0.0000,"[0.109, 0.066, -0.025, 0.238, 0.040, 0.131]","[0.118, 0.070, -0.018, 0.251, 0.077, 0.146]","[0.100, 0.061, -0.030, 0.223, 0.030, 0.126]"
15,1,-6.9210,-6.0947,0.000,132,318,23,0,0.972,60,0.00,283,214.64,0,0,77.786(97.233%)(6.191m),108.000(95.294%)(9.429m),34.756(30.667%)(1.581m),17.991(15.874%)(0.000m),10.981(13.727%)(0.000m),40.000(100.000%)(3.214m),10.981(27.454%)(0.105m),6486.137,10159.064,55.7,0.0000,"[0.106, 0.069, -0.023, 0.248, 0.039, 0.126]","[0.112, 0.072, 0.001, 0.252, 0.068, 0.138]","[0.090, 0.065, -0.031, 0.236, 0.033, 0.123]"
16,1,-6.1737,-6.0996,0.000,95,231,25,0,0.970,55,0.00,293,152.80,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),34.129(30.114%)(1.514m),17.667(15.588%)(0.000m),10.783(13.479%)(0.000m),40.000(100.000%)(3.214m),10.783(26.959%)(0.084m),6320.648,9678.282,56.2,1.3445,"[0.105, 0.069, -0.021, 0.247, 0.042, 0.128]","[0.111, 0.073, 0.001, 0.251, 0.068, 0.138]","[0.091, 0.066, -0.031, 0.236, 0.033, 0.124]"
17,1,-6.2968,-6.1112,0.000,171,418,18,0,0.968,70,0.00,311,277.44,0,0,11.270(14.087%)(0.000m),20.200(17.823%)(0.021m),47.720(42.106%)(2.970m),100.563(88.732%)(8.632m),55.231(69.038%)(3.775m),10.093(25.232%)(0.010m),40.000(100.000%)(3.214m),4848.442,8809.300,56.5,0.0000,"[0.112, 0.069, -0.027, 0.247, 0.039, 0.131]","[0.119, 0.079, -0.020, 0.252, 0.070, 0.156]","[0.107, 0.065, -0.033, 0.237, 0.032, 0.123]"
18,1,-6.9036,-6.1553,0.000,171,431,17,0,0.967,70,0.00,329,270.74,0,0,78.000(97.500%)(6.214m),44.793(39.524%)(2.656m),18.961(16.730%)(0.000m),12.569(11.090%)(0.000m),8.971(11.213%)(0.000m),40.000(100.000%)(3.214m),11.646(29.116%)(0.176m),2803.250,5987.681,58.3,1.2600,"[0.109, 0.066, -0.027, 0.247, 0.038, 0.126]","[0.119, 0.074, 0.000, 0.251, 0.069, 0.152]","[0.091, 0.059, -0.035, 0.239, 0.032, 0.119]"
19,1,-5.6285,-6.1275,0.000,160,396,16,0,0.965,70,0.00,345,248.38,0,0,10.232(12.790%)(0.000m),15.449(13.632%)(0.000m),25.909(22.861%)(0.633m),91.000(80.294%)(7.607m),77.067(96.334%)(6.114m),11.568(28.919%)(0.168m),40.000(100.000%)(3.214m),4174.123,7459.019,57.3,0.0000,"[0.111, 0.069, -0.022, 0.244, 0.037, 0.133]","[0.119, 0.078, -0.016, 0.251, 0.077, 0.156]","[0.102, 0.057, -0.028, 0.237, 0.030, 0.119]"
20,1,-6.9950,-6.1709,0.000,136,324,20,0,0.963,60,0.00,359,217.39,0,0,77.786(97.233%)(6.191m),111.000(97.941%)(9.750m),33.809(29.831%)(1.479m),17.501(15.442%)(0.000m),10.682(13.353%)(0.000m),40.000(100.000%)(3.214m),10.682(26.705%)(0.073m),7929.209,11313.507,55.2,0.0000,"[0.107, 0.070, -0.021, 0.247, 0.040, 0.128]","[0.111, 0.075, 0.001, 0.252, 0.068, 0.138]","[0.092, 0.067, -0.031, 0.236, 0.033, 0.125]"
21,1,-4.0638,-6.0706,0.000,266,695,16,21,0.961,85,0.00,386,427.49,0,0,23.062(28.828%)(0.328m),46.788(41.284%)(2.870m),83.000(73.236%)(6.750m),24.000(21.177%)(0.429m),21.000(26.250%)(0.107m),16.314(40.786%)(0.677m),40.000(100.000%)(3.214m),2617.162,6157.142,60.5,1.1852,"[0.104, 0.065, -0.023, 0.242, 0.040, 0.128]","[0.118, 0.072, -0.004, 0.251, 0.056, 0.139]","[0.089, 0.057, -0.033, 0.226, 0.030, 0.115]"
22,1,-6.8867,-6.1077,0.000,86,208,17,0,0.959,50,0.00,395,123.00,0,0,10.527(13.158%)(0.000m),16.391(14.463%)(0.000m),28.889(25.490%)(0.952m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),11.329(28.322%)(0.142m),40.000(100.000%)(3.214m),6775.218,9531.203,56.0,0.0000,"[0.115, 0.071, -0.025, 0.245, 0.040, 0.137]","[0.123, 0.078, -0.019, 0.251, 0.076, 0.156]","[0.103, 0.064, -0.028, 0.238, 0.031, 0.126]"
23,1,-2.6705,-5.9582,0.000,222,554,17,0,0.957,75,0.00,418,328.37,0,0,9.767(12.209%)(0.000m),14.748(13.013%)(0.000m),24.732(21.822%)(0.507m),66.000(58.235%)(4.929m),67.000(83.750%)(5.036m),11.042(27.606%)(0.112m),40.000(100.000%)(3.214m),3009.879,5881.021,57.8,0.0000,"[0.108, 0.066, -0.026, 0.248, 0.038, 0.128]","[0.123, 0.079, -0.012, 0.252, 0.076, 0.159]","[0.101, 0.059, -0.032, 0.240, 0.031, 0.116]"
24,1,-5.6279,-5.9445,0.000,127,311,19,0,0.955,60,0.00,431,203.37,0,0,11.523(14.404%)(0.000m),21.644(19.097%)(0.176m),58.388(51.519%)(4.113m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),9.820(24.551%)(0.000m),40.000(100.000%)(3.214m),6491.951,10219.764,56.7,0.9557,"[0.112, 0.069, -0.025, 0.242, 0.038, 0.134]","[0.123, 0.073, -0.019, 0.251, 0.070, 0.149]","[0.105, 0.064, -0.028, 0.228, 0.032, 0.125]"
25,1,-4.9567,-5.9049,0.000,95,235,16,0,0.953,55,0.00,441,157.61,0,0,10.489(13.111%)(0.000m),16.464(14.527%)(0.000m),29.418(25.957%)(1.009m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),11.150(27.876%)(0.123m),40.000(100.000%)(3.214m),6321.705,8910.488,57.3,0.0000,"[0.112, 0.069, -0.026, 0.245, 0.040, 0.134]","[0.119, 0.077, -0.020, 0.251, 0.077, 0.155]","[0.100, 0.064, -0.032, 0.238, 0.031, 0.125]"
26,1,-5.7874,-5.9004,0.000,87,212,18,0,0.951,55,0.00,450,143.70,0,0,77.786(97.233%)(6.191m),59.644(52.627%)(4.248m),22.109(19.508%)(0.226m),14.162(12.496%)(0.000m),9.851(12.314%)(0.000m),40.000(100.000%)(3.214m),12.154(30.384%)(0.231m),6760.002,9021.082,56.3,1.1615,"[0.105, 0.068, -0.021, 0.247, 0.042, 0.127]","[0.110, 0.073, -0.001, 0.251, 0.068, 0.147]","[0.091, 0.065, -0.030, 0.239, 0.033, 0.123]"
27,1,-6.3801,-5.9182,0.000,128,311,15,0,0.949,60,0.00,463,210.83,0,0,10.496(13.120%)(0.000m),16.089(14.196%)(0.000m),27.633(24.383%)(0.818m),106.000(93.530%)(9.214m),76.230(95.288%)(6.025m),11.576(28.941%)(0.169m),40.000(100.000%)(3.214m),6503.306,9822.990,56.3,0.0000,"[0.113, 0.070, -0.025, 0.244, 0.038, 0.134]","[0.120, 0.079, -0.020, 0.251, 0.075, 0.158]","[0.104, 0.063, -0.027, 0.236, 0.031, 0.126]"
28,1,-6.2472,-5.9299,0.000,94,227,16,0,0.947,55,0.00,473,147.92,0,0,10.054(12.567%)(0.000m),14.550(12.839%)(0.000m),22.926(20.229%)(0.314m),64.366(56.794%)(4.754m),76.230(95.288%)(6.025m),12.249(30.621%)(0.241m),40.000(100.000%)(3.214m),6398.340,10326.288,56.0,0.0000,"[0.114, 0.069, -0.026, 0.247, 0.038, 0.135]","[0.120, 0.078, -0.023, 0.251, 0.075, 0.162]","[0.104, 0.064, -0.031, 0.238, 0.031, 0.126]"
29,1,-5.0947,-5.9011,0.000,115,284,16,0,0.945,60,0.00,485,175.04,0,0,77.786(97.233%)(6.191m),68.795(60.701%)(5.228m),23.465(20.704%)(0.371m),14.750(13.015%)(0.000m),10.123(12.654%)(0.000m),40.000(100.000%)(3.214m),12.179(30.448%)(0.233m),4741.687,10061.425,57.2,1.2315,"[0.106, 0.068, -0.024, 0.249, 0.039, 0.127]","[0.111, 0.070, -0.002, 0.252, 0.069, 0.147]","[0.088, 0.061, -0.031, 0.240, 0.033, 0.123]"
30,1,-4.5263,-5.8553,0.000,143,352,21,0,0.944,65,0.00,500,223.12,0,0,10.435(13.044%)(0.000m),16.121(14.224%)(0.000m),28.041(24.742%)(0.862m),101.000(89.118%)(8.679m),70.513(88.141%)(5.412m),11.369(28.423%)(0.147m),40.000(100.000%)(3.214m),5078.749,8634.644,56.9,1.2577,"[0.111, 0.068, -0.026, 0.248, 0.037, 0.131]","[0.122, 0.076, -0.020, 0.252, 0.078, 0.154]","[0.100, 0.062, -0.030, 0.237, 0.031, 0.121]"
31,1,-5.8302,-5.8545,0.000,98,244,20,0,0.942,55,0.00,510,147.08,0,0,11.563(14.453%)(0.000m),20.498(18.087%)(0.053m),47.093(41.553%)(2.903m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.483(26.208%)(0.052m),40.000(100.000%)(3.214m),6383.234,10464.739,57.7,0.0000,"[0.111, 0.068, -0.025, 0.244, 0.040, 0.134]","[0.117, 0.075, -0.018, 0.251, 0.073, 0.153]","[0.104, 0.064, -0.031, 0.232, 0.031, 0.126]"
32,1,-6.3992,-5.8715,1.585,102,254,16,0,0.940,60,0.00,521,604.76,0,0,77.786(97.233%)(6.191m),113.333(100.000%)(10.000m),32.412(28.599%)(1.330m),17.346(15.305%)(0.000m),10.776(13.470%)(0.000m),40.000(100.000%)(3.214m),11.043(27.607%)(0.112m),5035.860,9604.555,57.7,1.0041,"[-0.104, -0.065, -0.134, 0.115, 0.012, 0.006]","[0.110, 0.069, -0.026, 0.252, 0.060, 0.126]","[-0.286, -0.189, -0.273, 0.001, -0.023, -0.073]"
33,1,-4.1958,-5.8207,1.357,130,323,16,0,0.938,65,0.00,534,325.24,0,0,9.942(12.428%)(0.000m),15.012(13.246%)(0.000m),25.175(22.213%)(0.554m),98.792(87.170%)(8.442m),76.230(95.288%)(6.025m),11.240(28.100%)(0.133m),40.000(100.000%)(3.214m),4725.736,7788.736,57.4,1.2884,"[-0.554, -0.262, -0.379, -0.224, -0.049, -0.495]","[-0.393, -0.167, -0.255, -0.008, 0.119, -0.204]","[-1.255, -0.654, -0.786, -0.996, -0.872, -1.643]"
34,1,-2.0761,-5.7106,0.721,220,587,34,10,0.936,80,0.00,556,528.26,0,0,60.094(75.117%)(4.296m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),28.000(24.706%)(0.857m),62.516(78.145%)(4.555m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,5536.132,61.7,1.1727,"[-0.647, -0.598, -0.746, -0.557, -0.357, -0.471]","[0.164, 0.281, 0.230, 0.497, 0.647, 0.433]","[-3.785, -3.393, -3.880, -4.034, -3.946, -4.438]"
35,1,-2.8639,-5.6293,0.289,256,631,16,0,0.934,80,0.00,582,643.12,0,0,65.000(81.250%)(4.821m),64.000(56.471%)(4.714m),50.736(44.768%)(3.293m),20.847(18.394%)(0.091m),11.501(14.376%)(0.000m),40.000(100.000%)(3.214m),10.173(25.433%)(0.019m),2895.540,6408.072,57.1,1.0899,"[-0.101, -0.031, -0.203, 0.031, 0.194, 0.156]","[1.087, 1.201, 0.996, 1.345, 1.493, 1.096]","[-4.188, -4.001, -4.113, -4.504, -4.086, -2.230]"
36,1,-4.6855,-5.6031,0.265,252,656,23,10,0.932,85,0.00,608,633.23,0,0,53.810(67.263%)(3.623m),111.250(98.162%)(9.777m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),76.230(95.288%)(6.025m),39.160(97.900%)(3.124m),40.000(100.000%)(3.214m),0.000,5351.134,60.2,1.2313,"[-0.075, -0.070, -0.364, 0.073, 0.198, -0.031]","[1.205, 1.344, 0.966, 1.471, 1.669, 1.120]","[-4.985, -5.267, -5.122, -5.262, -5.248, -3.173]"
37,1,-5.5073,-5.6005,0.229,109,264,24,0,0.930,60,0.00,619,271.57,0,0,77.786(97.233%)(6.191m),113.000(99.706%)(9.964m),33.614(29.660%)(1.459m),17.400(15.353%)(0.000m),10.621(13.276%)(0.000m),40.000(100.000%)(3.214m),10.621(26.552%)(0.067m),6426.668,9647.514,56.1,0.0000,"[-0.324, 0.031, 0.096, -0.203, 0.198, 0.499]","[1.474, 1.669, 1.468, 1.670, 2.045, 1.317]","[-5.469, -5.060, -4.363, -5.645, -5.202, -2.280]"
38,1,-5.9442,-5.6095,0.233,143,350,24,0,0.929,65,0.00,634,354.23,0,0,77.786(97.233%)(6.191m),105.000(92.647%)(9.107m),43.815(38.660%)(2.552m),19.577(17.274%)(0.000m),11.162(13.952%)(0.000m),40.000(100.000%)(3.214m),10.245(25.613%)(0.026m),5727.800,10183.892,56.6,1.4722,"[0.167, 0.524, 0.592, 0.269, 0.661, 0.878]","[1.661, 1.914, 1.587, 1.871, 2.211, 1.487]","[-4.880, -4.566, -3.812, -5.137, -4.803, -1.986]"
39,1,-6.3290,-5.6280,0.269,91,218,17,0,0.927,55,0.00,644,220.36,0,0,77.786(97.233%)(6.191m),95.994(84.701%)(8.142m),24.462(21.584%)(0.478m),14.586(12.870%)(0.000m),9.661(12.076%)(0.000m),40.000(100.000%)(3.214m),10.922(27.304%)(0.099m),8802.040,11283.451,55.5,0.0000,"[-0.475, -0.173, -0.026, -0.450, -0.082, 0.476]","[1.995, 2.180, 1.895, 2.139, 2.506, 1.869]","[-5.736, -5.606, -4.851, -6.060, -5.912, -2.856]"
40,1,-6.9578,-5.6612,0.255,81,195,17,0,0.925,50,0.00,653,217.23,0,0,78.639(98.299%)(6.283m),96.377(85.039%)(8.183m),24.560(21.670%)(0.489m),14.645(12.922%)(0.000m),9.699(12.124%)(0.000m),40.000(100.000%)(3.214m),10.965(27.413%)(0.103m),8620.958,10359.528,55.6,0.0000,"[-0.536, -0.141, 0.157, -0.542, -0.091, 0.643]","[2.022, 2.340, 2.128, 2.188, 2.634, 1.997]","[-5.956, -5.926, -5.128, -6.280, -6.176, -3.125]"
