episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-1.9241,-1.9241,0.000,187,491,19,0,1.000,75,0.00,19,628.22,0,0,58.000(72.500%)(4.071m),53.820(47.489%)(3.624m),19.950(17.603%)(0.000m),12.779(11.276%)(0.000m),8.889(11.111%)(0.000m),40.000(100.000%)(3.214m),10.967(27.417%)(0.104m),1571.741,5691.536,60.7,0.0000,"[-0.098, 0.029, -0.240, 0.022, -0.094, -0.142]","[-0.088, 0.041, -0.219, 0.035, -0.081, -0.132]","[-0.106, 0.004, -0.254, 0.017, -0.102, -0.148]"
2,1,-6.1658,-4.0449,0.000,76,183,17,0,0.998,50,0.00,27,121.59,0,0,9.821(12.276%)(0.000m),13.847(12.218%)(0.000m),21.061(18.584%)(0.114m),51.258(45.228%)(3.349m),76.230(95.288%)(6.025m),12.588(31.469%)(0.277m),40.000(100.000%)(3.214m),6636.640,11038.737,55.8,0.0000,"[-0.095, 0.016, -0.249, 0.011, -0.099, -0.143]","[-0.083, 0.029, -0.243, 0.018, -0.092, -0.131]","[-0.106, -0.018, -0.254, -0.012, -0.102, -0.148]"
3,1,-6.6293,-4.9064,0.000,200,488,18,0,0.996,70,0.00,47,320.97,0,0,9.323(11.654%)(0.000m),12.389(10.932%)(0.000m),17.521(15.460%)(0.000m),33.849(29.866%)(1.484m),46.658(58.322%)(2.856m),13.629(34.073%)(0.389m),33.898(84.744%)(2.560m),4276.281,7643.669,56.4,0.0000,"[-0.100, 0.025, -0.248, 0.017, -0.099, -0.144]","[-0.083, 0.036, -0.241, 0.024, -0.092, -0.131]","[-0.106, -0.020, -0.257, -0.010, -0.105, -0.149]"
4,1,-4.5594,-4.8196,0.000,125,312,18,0,0.994,65,0.00,60,209.92,0,0,11.909(14.886%)(0.000m),22.944(20.245%)(0.315m),61.963(54.674%)(4.496m),112.000(98.824%)(9.857m),77.067(96.334%)(6.114m),9.899(24.747%)(0.000m),40.000(100.000%)(3.214m),6552.444,10193.728,57.8,0.0000,"[-0.089, 0.013, -0.246, 0.008, -0.101, -0.142]","[-0.077, 0.030, -0.232, 0.018, -0.096, -0.134]","[-0.106, -0.006, -0.254, -0.012, -0.107, -0.148]"
5,1,-4.8412,-4.8240,0.000,90,241,14,0,0.992,60,0.00,69,149.66,0,0,78.639(98.299%)(6.283m),96.452(85.105%)(8.191m),24.578(21.687%)(0.491m),14.656(12.932%)(0.000m),9.707(12.133%)(0.000m),40.000(100.000%)(3.214m),10.974(27.434%)(0.104m),3877.067,6867.431,62.0,13.2350,"[-0.098, 0.026, -0.235, 0.024, -0.094, -0.141]","[-0.091, 0.036, -0.225, 0.041, -0.088, -0.136]","[-0.106, 0.006, -0.254, 0.017, -0.102, -0.148]"
6,1,-6.1413,-5.0435,0.000,231,560,20,0,0.990,75,0.00,93,409.82,0,0,66.180(82.725%)(4.948m),81.000(71.471%)(6.536m),25.315(22.337%)(0.569m),15.267(13.471%)(0.000m),10.186(12.733%)(0.000m),40.000(100.000%)(3.214m),11.659(29.147%)(0.178m),4114.100,8155.234,56.1,0.9571,"[-0.103, 0.026, -0.250, 0.018, -0.100, -0.146]","[-0.098, 0.035, -0.241, 0.028, -0.093, -0.141]","[-0.106, 0.005, -0.255, 0.010, -0.106, -0.152]"
7,1,-5.7885,-5.1499,0.000,126,308,21,0,0.988,60,0.00,106,212.32,0,0,10.777(13.472%)(0.000m),18.334(16.177%)(0.000m),38.262(33.761%)(1.957m),111.000(97.941%)(9.750m),77.067(96.334%)(6.114m),10.263(25.657%)(0.028m),40.000(100.000%)(3.214m),8449.929,10671.271,56.5,0.0000,"[-0.090, 0.013, -0.248, 0.009, -0.102, -0.143]","[-0.079, 0.030, -0.241, 0.018, -0.098, -0.135]","[-0.106, -0.012, -0.254, -0.009, -0.106, -0.148]"
8,1,-6.6287,-5.3348,0.000,66,158,18,0,0.986,45,0.00,113,114.89,0,0,78.639(98.299%)(6.283m),48.177(42.509%)(3.019m),19.795(17.466%)(0.000m),13.015(11.484%)(0.000m),9.231(11.538%)(0.000m),40.000(100.000%)(3.214m),11.831(29.577%)(0.196m),8692.071,11411.530,55.5,0.0000,"[-0.104, 0.017, -0.250, 0.017, -0.103, -0.147]","[-0.097, 0.029, -0.244, 0.023, -0.102, -0.137]","[-0.106, 0.001, -0.254, 0.014, -0.105, -0.151]"
9,1,-3.5061,-5.1316,0.000,167,416,15,0,0.984,70,0.00,130,275.74,0,0,69.102(86.378%)(5.261m),55.184(48.692%)(3.770m),20.456(18.049%)(0.049m),13.103(11.561%)(0.000m),9.114(11.393%)(0.000m),40.000(100.000%)(3.214m),11.245(28.112%)(0.133m),4106.513,8605.960,57.7,0.0000,"[-0.102, 0.026, -0.247, 0.019, -0.100, -0.146]","[-0.095, 0.032, -0.234, 0.031, -0.096, -0.137]","[-0.106, 0.005, -0.254, 0.016, -0.103, -0.148]"
10,1,-4.6688,-5.0853,0.000,141,361,16,0,0.982,65,0.00,145,241.16,0,0,65.974(82.468%)(4.926m),99.000(87.353%)(8.464m),32.651(28.809%)(1.355m),16.901(14.913%)(0.000m),10.316(12.895%)(0.000m),40.000(100.000%)(3.214m),10.316(25.791%)(0.034m),4488.017,7224.560,59.3,0.0000,"[-0.100, 0.025, -0.242, 0.020, -0.099, -0.145]","[-0.095, 0.034, -0.228, 0.033, -0.095, -0.140]","[-0.106, 0.007, -0.254, 0.016, -0.104, -0.150]"
