episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.0568,-6.0568,0.000,85,208,17,0,1.000,30,0.00,9,405.46,0,0,78.639(98.299%)(6.283m),95.703(84.444%)(8.111m),24.388(21.519%)(0.470m),14.542(12.831%)(0.000m),9.631(12.039%)(0.000m),40.000(100.000%)(3.214m),10.889(27.221%)(0.095m),6775.218,15660.007,56.6,0.0000,"[-0.043, 0.061, -0.127, -0.107, 0.046, 0.030]","[-0.036, 0.076, -0.124, -0.101, 0.067, 0.042]","[-0.050, 0.053, -0.131, -0.113, 0.042, 0.028]"
2,1,-3.0557,-4.5562,0.000,226,600,52,27,0.998,55,0.00,32,653.21,0,0,25.000(31.250%)(0.536m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),74.000(65.294%)(5.786m),59.621(74.527%)(4.245m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3564.814,61.4,0.0000,"[-0.026, 0.067, -0.117, -0.091, 0.063, 0.044]","[0.031, 0.114, -0.071, -0.048, 0.122, 0.085]","[-0.041, 0.053, -0.131, -0.109, 0.042, 0.029]"
3,1,-5.7046,-4.9390,0.000,122,304,13,0,0.996,40,0.00,45,314.62,0,0,78.639(98.299%)(6.283m),85.227(75.201%)(6.989m),24.859(21.934%)(0.521m),15.156(13.373%)(0.000m),10.186(12.732%)(0.000m),40.000(100.000%)(3.214m),11.804(29.510%)(0.193m),6492.180,11613.990,57.7,0.0000,"[-0.040, 0.061, -0.126, -0.106, 0.046, 0.029]","[-0.036, 0.075, -0.120, -0.101, 0.067, 0.043]","[-0.044, 0.053, -0.131, -0.110, 0.042, 0.023]"
4,1,-5.9155,-5.1831,0.000,66,163,19,0,0.994,25,0.00,52,167.40,0,0,78.639(98.299%)(6.283m),60.679(53.540%)(4.358m),21.613(19.070%)(0.173m),13.717(12.103%)(0.000m),9.478(11.847%)(0.000m),40.000(100.000%)(3.214m),11.547(28.867%)(0.166m),6952.107,13752.389,57.3,0.0000,"[-0.043, 0.063, -0.125, -0.107, 0.048, 0.032]","[-0.026, 0.082, -0.114, -0.095, 0.076, 0.051]","[-0.047, 0.053, -0.131, -0.111, 0.042, 0.029]"
5,1,-6.2125,-5.3890,0.000,231,610,44,33,0.992,55,0.00,76,616.03,0,0,50.043(62.554%)(3.219m),101.920(89.930%)(8.777m),34.000(30.000%)(1.500m),22.000(19.412%)(0.214m),24.000(30.000%)(0.429m),39.545(98.863%)(3.166m),40.000(100.000%)(3.214m),0.000,3109.513,61.1,0.0000,"[-0.036, 0.064, -0.121, -0.102, 0.054, 0.036]","[-0.027, 0.074, -0.112, -0.089, 0.066, 0.046]","[-0.051, 0.053, -0.131, -0.120, 0.042, 0.029]"
6,1,-5.8950,-5.4733,0.000,120,293,20,0,0.990,35,0.00,88,328.03,0,0,10.556(13.195%)(0.000m),17.294(15.260%)(0.000m),33.410(29.480%)(1.437m),108.000(95.294%)(9.429m),77.067(96.334%)(6.114m),10.556(26.391%)(0.060m),40.000(100.000%)(3.214m),5311.521,17348.197,56.5,0.0000,"[-0.020, 0.071, -0.111, -0.091, 0.067, 0.046]","[0.021, 0.100, -0.069, -0.054, 0.123, 0.103]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
7,1,-8.0093,-5.8356,0.000,506,1398,26,86,0.988,80,0.00,139,1393.59,0,0,31.000(38.750%)(1.179m),22.000(19.412%)(0.214m),20.000(17.647%)(0.000m),52.987(46.754%)(3.534m),25.344(31.680%)(0.573m),18.000(45.000%)(0.857m),17.928(44.820%)(0.849m),0.000,5652.585,63.9,3.1684,"[-0.025, 0.066, -0.119, -0.095, 0.057, 0.035]","[0.019, 0.106, -0.076, -0.052, 0.119, 0.096]","[-0.041, 0.053, -0.133, -0.107, 0.037, 0.019]"
8,1,-6.8858,-5.9669,0.000,106,254,18,0,0.986,35,0.00,150,271.22,0,0,77.786(97.233%)(6.191m),113.333(100.000%)(10.000m),43.071(38.004%)(2.472m),19.725(17.404%)(0.000m),11.364(14.205%)(0.000m),40.000(100.000%)(3.214m),10.560(26.399%)(0.060m),8642.380,19809.012,55.5,0.0000,"[-0.044, 0.061, -0.129, -0.109, 0.045, 0.028]","[-0.038, 0.072, -0.126, -0.103, 0.061, 0.036]","[-0.049, 0.053, -0.131, -0.113, 0.042, 0.022]"
9,1,-6.1297,-5.9850,0.000,170,408,18,0,0.984,45,0.00,167,510.70,0,0,10.667(13.334%)(0.000m),17.477(15.421%)(0.000m),33.762(29.790%)(1.475m),105.000(92.647%)(9.107m),67.688(84.610%)(5.109m),10.667(26.669%)(0.072m),40.000(100.000%)(3.214m),8451.978,15120.857,55.5,1.7308,"[-0.026, 0.066, -0.117, -0.096, 0.060, 0.041]","[0.021, 0.099, -0.068, -0.053, 0.123, 0.103]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.029]"
10,1,-6.1423,-6.0007,0.000,101,244,20,0,0.982,35,0.00,178,315.52,0,0,10.359(12.949%)(0.000m),15.759(13.905%)(0.000m),26.739(23.594%)(0.722m),111.494(98.377%)(9.803m),77.067(96.334%)(6.114m),11.568(28.919%)(0.168m),40.000(100.000%)(3.214m),7634.322,14573.336,56.0,1.2561,"[-0.023, 0.070, -0.113, -0.093, 0.065, 0.046]","[0.021, 0.103, -0.068, -0.053, 0.124, 0.105]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
11,1,-6.0171,-6.0022,0.000,82,198,17,0,0.980,30,0.00,187,225.36,0,0,9.576(11.969%)(0.000m),14.248(12.572%)(0.000m),23.370(20.621%)(0.361m),80.122(70.696%)(6.442m),77.067(96.334%)(6.114m),11.097(27.742%)(0.118m),40.000(100.000%)(3.214m),8578.631,17534.636,55.8,0.0000,"[-0.017, 0.074, -0.108, -0.089, 0.072, 0.051]","[0.021, 0.103, -0.068, -0.053, 0.124, 0.105]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
12,1,-2.1243,-5.6791,0.000,189,509,31,0,0.978,50,0.00,206,527.96,0,0,11.541(14.427%)(0.000m),21.163(18.673%)(0.125m),53.173(46.918%)(3.554m),84.000(74.118%)(6.857m),49.000(61.250%)(3.107m),10.083(25.208%)(0.009m),40.000(100.000%)(3.214m),3306.216,7728.787,62.4,1.4467,"[-0.021, 0.066, -0.114, -0.094, 0.063, 0.040]","[0.031, 0.098, -0.064, -0.056, 0.123, 0.094]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
13,1,-7.4849,-5.8180,0.000,292,723,33,0,0.976,60,0.00,236,814.52,0,0,52.000(65.000%)(3.429m),64.000(56.471%)(4.714m),51.087(45.077%)(3.331m),20.991(18.522%)(0.106m),11.581(14.476%)(0.000m),40.000(100.000%)(3.214m),10.244(25.609%)(0.026m),4554.755,15102.021,57.3,1.3338,"[-0.035, 0.063, -0.126, -0.104, 0.048, 0.027]","[-0.023, 0.079, -0.120, -0.098, 0.064, 0.034]","[-0.048, 0.053, -0.131, -0.113, 0.042, 0.020]"
14,1,-5.3579,-5.7851,0.000,108,266,18,0,0.974,35,0.00,247,294.10,0,0,69.102(86.378%)(5.261m),113.333(100.000%)(10.000m),56.771(50.092%)(3.940m),21.835(19.266%)(0.197m),11.767(14.709%)(0.000m),40.000(100.000%)(3.214m),10.154(25.385%)(0.017m),8468.818,13919.607,57.1,0.0000,"[-0.043, 0.061, -0.127, -0.109, 0.046, 0.029]","[-0.038, 0.071, -0.123, -0.103, 0.058, 0.035]","[-0.049, 0.053, -0.131, -0.113, 0.042, 0.023]"
15,1,-9.0407,-6.0021,0.000,388,953,17,0,0.972,65,0.00,286,1038.88,0,0,11.690(14.613%)(0.000m),21.190(18.697%)(0.128m),51.571(45.504%)(3.383m),58.000(51.177%)(4.071m),34.155(42.694%)(1.517m),10.341(25.852%)(0.037m),24.594(61.486%)(1.564m),2804.486,15960.729,56.8,1.4007,"[-0.025, 0.067, -0.117, -0.097, 0.058, 0.036]","[0.024, 0.098, -0.071, -0.058, 0.119, 0.095]","[-0.048, 0.053, -0.132, -0.117, 0.042, 0.015]"
16,1,-5.5741,-5.9754,0.000,109,264,20,0,0.970,35,0.00,297,279.35,0,0,8.895(11.119%)(0.000m),12.622(11.137%)(0.000m),19.360(17.083%)(0.000m),48.644(42.922%)(3.069m),77.067(96.334%)(6.114m),11.256(28.141%)(0.135m),40.000(100.000%)(3.214m),6761.655,14567.696,56.2,0.8659,"[-0.024, 0.069, -0.114, -0.093, 0.063, 0.045]","[0.018, 0.101, -0.072, -0.058, 0.118, 0.099]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
17,1,-6.3562,-5.9978,0.000,122,297,19,0,0.968,35,0.00,310,345.08,0,0,78.639(98.299%)(6.283m),83.888(74.019%)(6.845m),24.468(21.590%)(0.479m),14.918(13.163%)(0.000m),10.026(12.532%)(0.000m),40.000(100.000%)(3.214m),11.619(29.047%)(0.173m),5989.730,13245.669,56.4,0.0000,"[-0.041, 0.060, -0.127, -0.105, 0.045, 0.030]","[-0.035, 0.077, -0.123, -0.101, 0.068, 0.044]","[-0.050, 0.053, -0.131, -0.113, 0.042, 0.027]"
18,1,-4.6997,-5.9257,0.000,196,480,21,0,0.967,50,0.00,330,508.82,0,0,11.419(14.274%)(0.000m),20.698(18.263%)(0.075m),50.375(44.448%)(3.254m),95.000(83.824%)(8.036m),67.688(84.610%)(5.109m),10.101(25.252%)(0.011m),40.000(100.000%)(3.214m),7884.371,15448.688,56.6,0.0000,"[-0.021, 0.068, -0.113, -0.093, 0.065, 0.043]","[0.019, 0.094, -0.072, -0.057, 0.119, 0.096]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.029]"
19,1,-6.1434,-5.9371,0.000,76,184,17,0,0.965,25,0.00,338,211.60,0,0,9.767(12.208%)(0.000m),13.771(12.151%)(0.000m),20.945(18.481%)(0.101m),50.974(44.977%)(3.319m),76.230(95.288%)(6.025m),12.518(31.295%)(0.270m),40.000(100.000%)(3.214m),6537.229,16534.019,56.0,0.0000,"[-0.020, 0.072, -0.111, -0.090, 0.069, 0.049]","[0.014, 0.100, -0.077, -0.061, 0.114, 0.095]","[-0.041, 0.053, -0.131, -0.107, 0.042, 0.030]"
