episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-18.2538,-18.2538,0.000,382,919,78,0,1.000,75,0.00,39,375.00,0,0,12.757(15.947%)(0.000m),25.982(22.925%)(0.641m),45.000(39.706%)(2.679m),41.000(36.177%)(2.250m),51.000(63.750%)(3.321m),10.081(25.203%)(0.009m),40.000(100.000%)(3.214m),2045.434,6516.542,55.7,0.0000,"[0.056, 0.017, -0.110, 0.102, -0.085, 0.104]","[0.066, 0.034, -0.089, 0.110, -0.074, 0.120]","[0.046, 0.003, -0.125, 0.093, -0.094, 0.087]"
2,1,-13.0166,-15.6352,0.000,82,196,19,0,0.998,35,0.00,48,56.42,0,0,10.911(13.639%)(0.000m),16.475(14.537%)(0.000m),27.629(24.378%)(0.817m),108.422(95.667%)(9.474m),77.067(96.334%)(6.114m),12.336(30.839%)(0.250m),40.000(100.000%)(3.214m),8127.089,11058.633,55.4,0.0000,"[0.055, 0.018, -0.110, 0.102, -0.082, 0.106]","[0.071, 0.043, -0.083, 0.106, -0.072, 0.133]","[0.046, 0.004, -0.120, 0.100, -0.089, 0.089]"
3,1,-9.9148,-13.7284,0.000,100,261,19,0,0.996,45,0.00,58,73.08,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),80.227(70.788%)(6.453m),32.015(28.248%)(1.287m),15.485(19.357%)(0.000m),40.000(100.000%)(3.214m),12.082(30.204%)(0.223m),5596.625,10462.515,60.5,0.0000,"[0.044, -0.003, -0.112, 0.091, -0.105, 0.087]","[0.049, 0.006, -0.103, 0.100, -0.089, 0.089]","[0.036, -0.019, -0.120, 0.077, -0.128, 0.083]"
4,1,-11.8417,-13.2567,0.000,267,648,16,0,0.994,65,0.00,85,172.51,0,0,15.437(19.296%)(0.000m),27.668(24.413%)(0.822m),65.362(57.673%)(4.860m),66.000(58.235%)(4.929m),56.252(70.315%)(3.884m),13.824(34.560%)(0.410m),40.000(100.000%)(3.214m),4051.513,6871.189,56.2,0.0000,"[0.051, 0.011, -0.115, 0.100, -0.087, 0.096]","[0.066, 0.033, -0.099, 0.108, -0.075, 0.119]","[0.046, 0.004, -0.123, 0.092, -0.093, 0.083]"
5,1,-10.2150,-12.6484,0.000,100,264,17,0,0.992,45,0.00,95,73.69,0,0,18.276(22.845%)(0.000m),29.941(26.419%)(1.065m),57.842(51.038%)(4.055m),91.000(80.294%)(7.607m),77.067(96.334%)(6.114m),18.276(45.690%)(0.887m),40.000(100.000%)(3.214m),2788.118,5754.431,61.0,0.0000,"[0.056, 0.017, -0.107, 0.104, -0.081, 0.104]","[0.066, 0.032, -0.093, 0.110, -0.074, 0.123]","[0.046, 0.004, -0.120, 0.100, -0.089, 0.089]"
6,1,-10.2897,-12.2553,0.000,139,348,17,0,0.990,50,0.00,109,98.25,0,0,78.639(98.299%)(6.283m),105.000(92.647%)(9.107m),71.791(63.345%)(5.549m),30.389(26.814%)(1.113m),16.955(21.194%)(0.000m),40.000(100.000%)(3.214m),15.184(37.960%)(0.555m),4441.279,10453.341,57.9,0.0000,"[0.046, 0.003, -0.114, 0.095, -0.097, 0.088]","[0.050, 0.010, -0.106, 0.100, -0.089, 0.090]","[0.040, -0.015, -0.120, 0.087, -0.122, 0.084]"
7,1,-11.3529,-12.1264,0.000,93,236,17,0,0.988,40,0.00,119,61.61,0,0,78.639(98.299%)(6.283m),103.402(91.237%)(8.936m),28.299(24.970%)(0.889m),17.067(15.059%)(0.000m),11.387(14.234%)(0.000m),40.000(100.000%)(3.214m),13.033(32.583%)(0.325m),4194.278,11782.956,58.8,0.0000,"[0.045, -0.000, -0.113, 0.094, -0.102, 0.088]","[0.050, 0.009, -0.105, 0.100, -0.089, 0.092]","[0.039, -0.012, -0.120, 0.084, -0.118, 0.083]"
8,1,-12.3633,-12.1560,0.000,181,436,29,0,0.986,55,0.00,138,104.79,0,0,12.543(15.679%)(0.000m),25.932(22.882%)(0.636m),99.000(87.353%)(8.464m),90.000(79.412%)(7.500m),77.067(96.334%)(6.114m),9.786(24.466%)(0.000m),40.000(100.000%)(3.214m),5685.053,9057.418,55.7,0.0000,"[0.055, 0.016, -0.112, 0.101, -0.085, 0.104]","[0.061, 0.025, -0.107, 0.103, -0.081, 0.112]","[0.046, 0.004, -0.120, 0.099, -0.089, 0.089]"
9,1,-12.2808,-12.1699,0.000,137,331,18,0,0.984,50,0.00,152,94.81,0,0,14.689(18.361%)(0.000m),26.625(23.493%)(0.710m),64.798(57.175%)(4.800m),100.000(88.236%)(8.571m),77.067(96.334%)(6.114m),12.993(32.482%)(0.321m),40.000(100.000%)(3.214m),5634.219,9405.595,55.9,0.0000,"[0.053, 0.015, -0.112, 0.102, -0.084, 0.102]","[0.066, 0.034, -0.095, 0.103, -0.076, 0.121]","[0.046, 0.004, -0.120, 0.100, -0.089, 0.089]"
10,1,-12.4836,-12.2012,0.000,269,647,20,0,0.982,65,0.00,179,156.49,0,0,51.369(64.212%)(3.361m),77.000(67.941%)(6.107m),44.010(38.833%)(2.573m),26.542(23.419%)(0.701m),17.709(22.136%)(0.000m),37.390(93.475%)(2.935m),20.269(50.673%)(1.100m),4541.455,10483.140,55.7,0.0000,"[0.048, 0.006, -0.117, 0.100, -0.090, 0.093]","[0.054, 0.012, -0.106, 0.109, -0.084, 0.101]","[0.041, -0.005, -0.124, 0.090, -0.116, 0.081]"
