episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.7118,-6.7118,0.000,236,578,17,0,1.000,75,0.00,24,598.75,0,0,10.274(12.843%)(0.000m),16.833(14.852%)(0.000m),32.518(28.693%)(1.341m),65.000(57.353%)(4.821m),64.723(80.904%)(4.792m),10.274(25.686%)(0.029m),40.000(100.000%)(3.214m),2565.850,5060.877,56.7,0.0000,"[-0.053, -0.010, -0.067, 0.064, -0.134, -0.032]","[-0.046, -0.001, -0.052, 0.071, -0.116, -0.007]","[-0.065, -0.020, -0.078, 0.060, -0.140, -0.041]"
2,1,-5.1598,-5.9358,0.000,287,734,3,16,0.998,85,0.00,53,571.75,0,0,24.000(30.000%)(0.429m),31.000(27.353%)(1.179m),58.000(51.177%)(4.071m),104.000(91.765%)(9.000m),56.000(70.000%)(3.857m),20.440(51.099%)(1.119m),40.000(100.000%)(3.214m),156.768,1658.449,59.2,0.0000,"[-0.051, -0.012, -0.072, 0.065, -0.134, -0.033]","[-0.047, 0.005, -0.060, 0.069, -0.123, -0.009]","[-0.056, -0.035, -0.094, 0.061, -0.138, -0.045]"
3,1,-5.8936,-5.9217,0.000,181,439,18,0,0.996,70,0.00,72,354.23,0,0,9.602(12.003%)(0.000m),13.454(11.871%)(0.000m),20.296(17.908%)(0.032m),47.946(42.305%)(2.994m),65.856(82.320%)(4.913m),12.466(31.165%)(0.264m),40.000(100.000%)(3.214m),5819.682,7050.907,56.1,4.6575,"[-0.052, -0.009, -0.067, 0.063, -0.134, -0.033]","[-0.048, -0.002, -0.051, 0.065, -0.125, -0.012]","[-0.068, -0.028, -0.076, 0.051, -0.139, -0.040]"
4,1,-9.0925,-6.7144,0.000,330,822,79,0,0.994,85,0.00,105,610.46,0,0,15.289(19.111%)(0.000m),29.620(26.135%)(1.031m),15.332(13.529%)(0.000m),10.842(9.566%)(0.000m),8.158(10.198%)(0.000m),10.741(26.853%)(0.079m),11.927(29.816%)(0.206m),894.380,4190.227,57.6,0.0000,"[-0.055, -0.011, -0.071, 0.063, -0.133, -0.029]","[-0.042, 0.013, -0.062, 0.070, -0.119, 0.001]","[-0.074, -0.036, -0.086, 0.034, -0.148, -0.048]"
5,1,-8.2929,-7.0301,0.000,284,718,74,10,0.992,85,0.00,134,567.64,0,0,50.377(62.972%)(3.255m),31.000(27.353%)(1.179m),36.000(31.765%)(1.714m),21.114(18.630%)(0.119m),11.648(14.560%)(0.000m),36.595(91.487%)(2.849m),10.303(25.759%)(0.033m),944.655,1770.910,58.5,1.1506,"[-0.050, -0.013, -0.072, 0.060, -0.136, -0.037]","[-0.040, -0.002, -0.065, 0.069, -0.128, -0.031]","[-0.075, -0.043, -0.082, 0.041, -0.148, -0.045]"
6,1,-6.8549,-7.0009,0.000,288,723,33,0,0.990,85,0.00,163,567.28,0,0,9.793(12.242%)(0.000m),13.987(12.341%)(0.000m),21.641(19.095%)(0.176m),39.000(34.412%)(2.036m),38.000(47.500%)(1.929m),12.236(30.591%)(0.240m),27.925(69.814%)(1.921m),585.809,4233.889,58.1,0.0000,"[-0.053, -0.016, -0.074, 0.062, -0.138, -0.039]","[-0.043, -0.006, -0.046, 0.068, -0.119, -0.005]","[-0.062, -0.035, -0.085, 0.053, -0.146, -0.048]"
7,1,-7.8586,-7.1235,0.000,352,881,5,25,0.988,85,0.00,199,700.26,0,0,33.210(41.513%)(1.415m),44.000(38.824%)(2.571m),37.000(32.647%)(1.821m),19.000(16.765%)(0.000m),23.000(28.750%)(0.321m),23.869(59.673%)(1.486m),40.000(100.000%)(3.214m),2740.933,5280.329,57.9,0.0000,"[-0.053, -0.012, -0.070, 0.065, -0.134, -0.032]","[-0.045, 0.008, -0.057, 0.068, -0.122, -0.015]","[-0.065, -0.039, -0.086, 0.049, -0.144, -0.046]"
8,1,-4.4065,-6.7838,0.000,135,336,17,0,0.986,65,0.00,213,267.80,0,0,65.974(82.468%)(4.926m),63.119(55.694%)(4.620m),21.529(18.996%)(0.164m),13.534(11.941%)(0.000m),9.288(11.610%)(0.000m),40.000(100.000%)(3.214m),11.175(27.936%)(0.126m),5337.387,6701.378,57.6,1.2558,"[-0.051, -0.009, -0.074, 0.061, -0.137, -0.037]","[-0.046, -0.005, -0.069, 0.067, -0.134, -0.035]","[-0.078, -0.026, -0.084, 0.025, -0.142, -0.041]"
9,1,-6.2034,-6.7193,0.000,62,151,17,0,0.984,45,0.00,220,129.02,0,0,78.639(98.299%)(6.283m),34.717(30.633%)(1.577m),17.324(15.286%)(0.000m),12.091(10.668%)(0.000m),8.996(11.246%)(0.000m),40.000(100.000%)(3.214m),12.802(32.005%)(0.300m),7284.229,9124.629,56.5,0.0000,"[-0.054, -0.011, -0.075, 0.059, -0.137, -0.038]","[-0.047, -0.006, -0.071, 0.067, -0.134, -0.036]","[-0.080, -0.034, -0.080, 0.036, -0.143, -0.040]"
10,1,-5.0404,-6.5514,0.000,281,720,0,13,0.982,85,0.00,249,575.90,0,0,25.000(31.250%)(0.536m),33.000(29.118%)(1.393m),81.000(71.471%)(6.536m),99.000(87.353%)(8.464m),58.000(72.500%)(4.071m),33.763(84.409%)(2.546m),40.000(100.000%)(3.214m),579.741,751.437,59.3,1.3018,"[-0.050, -0.016, -0.073, 0.064, -0.137, -0.038]","[-0.044, -0.000, -0.064, 0.068, -0.129, -0.028]","[-0.056, -0.038, -0.092, 0.062, -0.142, -0.049]"
11,1,-6.6929,-6.5643,0.000,134,334,21,0,0.980,65,0.00,263,270.09,0,0,9.881(12.352%)(0.000m),15.386(13.576%)(0.000m),27.118(23.927%)(0.763m),96.000(84.706%)(8.143m),58.142(72.677%)(4.087m),10.634(26.585%)(0.068m),40.000(100.000%)(3.214m),3733.296,4453.395,57.7,0.0000,"[-0.052, -0.012, -0.070, 0.064, -0.135, -0.034]","[-0.047, -0.005, -0.056, 0.067, -0.122, -0.009]","[-0.069, -0.027, -0.077, 0.050, -0.139, -0.039]"
12,1,-12.2672,-7.0395,0.000,426,1031,125,39,0.978,90,0.00,306,813.32,0,0,11.056(13.820%)(0.000m),18.808(16.596%)(0.000m),23.000(20.294%)(0.321m),22.000(19.412%)(0.214m),24.000(30.000%)(0.429m),10.529(26.321%)(0.057m),40.000(100.000%)(3.214m),167.195,3826.595,56.0,0.9636,"[-0.058, -0.013, -0.065, 0.063, -0.130, -0.024]","[-0.047, 0.011, -0.042, 0.069, -0.118, -0.011]","[-0.072, -0.030, -0.083, 0.052, -0.138, -0.038]"
13,1,-6.3170,-6.9840,0.000,214,519,20,0,0.976,75,0.00,328,411.92,0,0,57.591(71.988%)(4.028m),71.270(62.885%)(5.493m),23.186(20.458%)(0.341m),14.432(12.734%)(0.000m),9.837(12.296%)(0.000m),40.000(100.000%)(3.214m),11.688(29.219%)(0.181m),3641.653,5764.273,56.1,0.0000,"[-0.052, -0.007, -0.072, 0.061, -0.136, -0.036]","[-0.048, -0.002, -0.065, 0.067, -0.131, -0.031]","[-0.076, -0.026, -0.084, 0.025, -0.142, -0.042]"
14,1,-7.9988,-7.0564,0.000,361,892,5,29,0.974,85,0.00,365,712.76,0,0,41.000(51.250%)(2.250m),48.000(42.353%)(3.000m),35.000(30.882%)(1.607m),22.000(19.412%)(0.214m),30.000(37.500%)(1.071m),38.359(95.899%)(3.039m),35.246(88.114%)(2.705m),0.000,50.928,57.2,1.2964,"[-0.052, -0.017, -0.074, 0.064, -0.139, -0.040]","[-0.041, -0.003, -0.067, 0.068, -0.127, -0.034]","[-0.065, -0.039, -0.083, 0.046, -0.146, -0.050]"
15,1,-4.9778,-6.9179,0.000,130,321,47,0,0.972,65,0.00,378,245.08,0,0,12.547(15.684%)(0.000m),25.941(22.889%)(0.637m),91.479(80.717%)(7.659m),96.000(84.706%)(8.143m),77.067(96.334%)(6.114m),9.790(24.474%)(0.000m),40.000(100.000%)(3.214m),2864.902,7996.577,57.1,0.0000,"[-0.058, -0.014, -0.074, 0.066, -0.130, -0.020]","[-0.048, -0.003, -0.066, 0.072, -0.118, -0.001]","[-0.067, -0.023, -0.088, 0.062, -0.138, -0.037]"
