episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-4.1827,-4.1827,0.000,463,1165,18,81,1.000,65,0.00,47,1529.26,0,0,12.000(15.000%)(0.000m),56.000(49.412%)(3.857m),72.000(63.530%)(5.571m),53.000(46.765%)(3.536m),28.000(35.000%)(0.857m),11.000(27.500%)(0.107m),27.000(67.500%)(1.821m),2755.763,15936.823,58.2,0.0000,"[-0.048, -0.120, -0.006, -0.120, -0.168, -0.046]","[-0.034, -0.100, 0.003, -0.107, -0.151, -0.032]","[-0.064, -0.143, -0.019, -0.135, -0.182, -0.057]"
2,1,-6.2992,-5.2410,0.000,316,781,56,0,0.998,55,0.00,79,944.16,0,0,53.650(67.062%)(3.605m),36.000(31.765%)(1.714m),37.397(32.998%)(1.864m),17.919(15.811%)(0.000m),10.534(13.167%)(0.000m),39.051(97.626%)(3.113m),10.031(25.077%)(0.003m),721.231,19891.338,57.2,0.0000,"[-0.050, -0.114, -0.003, -0.115, -0.165, -0.048]","[-0.043, -0.101, 0.003, -0.093, -0.154, -0.037]","[-0.057, -0.123, -0.010, -0.122, -0.170, -0.054]"
3,1,-5.3346,-5.2722,0.000,86,218,17,0,0.996,25,0.00,88,237.85,0,0,9.859(12.324%)(0.000m),14.269(12.590%)(0.000m),22.483(19.838%)(0.266m),63.122(55.696%)(4.620m),77.067(96.334%)(6.114m),12.012(30.030%)(0.216m),40.000(100.000%)(3.214m),4519.201,15066.668,58.6,0.0000,"[-0.055, -0.116, -0.009, -0.120, -0.160, -0.048]","[-0.046, -0.111, -0.001, -0.109, -0.146, -0.030]","[-0.060, -0.122, -0.020, -0.128, -0.169, -0.054]"
4,1,-5.9850,-5.4504,0.000,273,678,46,0,0.994,50,0.00,116,800.92,0,0,62.822(78.528%)(4.588m),45.000(39.706%)(2.679m),49.000(43.235%)(3.107m),20.869(18.414%)(0.093m),11.513(14.391%)(0.000m),40.000(100.000%)(3.214m),10.184(25.460%)(0.020m),1467.352,13054.153,57.5,0.0000,"[-0.047, -0.121, -0.004, -0.115, -0.168, -0.047]","[-0.038, -0.113, 0.000, -0.092, -0.157, -0.037]","[-0.057, -0.140, -0.015, -0.122, -0.180, -0.054]"
5,1,-5.2987,-5.4200,0.000,122,300,18,0,0.992,30,0.00,129,393.27,0,0,10.595(13.244%)(0.000m),17.054(15.048%)(0.000m),31.866(28.117%)(1.271m),98.000(86.471%)(8.357m),76.230(95.288%)(6.025m),10.857(27.143%)(0.092m),40.000(100.000%)(3.214m),5223.815,17275.239,56.8,0.0000,"[-0.054, -0.119, -0.009, -0.120, -0.164, -0.044]","[-0.046, -0.113, -0.001, -0.115, -0.157, -0.024]","[-0.062, -0.125, -0.017, -0.125, -0.171, -0.051]"
6,1,-6.0949,-5.5325,0.000,101,244,17,0,0.990,25,0.00,140,302.35,0,0,9.057(11.322%)(0.000m),12.852(11.340%)(0.000m),19.713(17.394%)(0.000m),49.531(43.704%)(3.164m),76.230(95.288%)(6.025m),11.461(28.654%)(0.157m),40.000(100.000%)(3.214m),7699.820,21048.019,56.0,0.0000,"[-0.052, -0.118, -0.009, -0.120, -0.165, -0.045]","[-0.045, -0.112, -0.001, -0.105, -0.154, -0.021]","[-0.058, -0.126, -0.016, -0.131, -0.171, -0.053]"
7,1,-6.4561,-5.6645,0.000,75,182,19,0,0.988,20,0.00,148,230.01,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),34.436(30.385%)(1.547m),17.826(15.728%)(0.000m),10.880(13.601%)(0.000m),40.000(100.000%)(3.214m),10.880(27.201%)(0.094m),8163.728,18646.105,56.1,0.0000,"[-0.045, -0.118, 0.001, -0.112, -0.169, -0.044]","[-0.042, -0.109, 0.003, -0.106, -0.165, -0.039]","[-0.047, -0.129, -0.002, -0.122, -0.175, -0.048]"
8,1,-5.8965,-5.6935,0.000,81,203,16,0,0.986,25,0.00,157,255.73,0,0,78.639(98.299%)(6.283m),107.395(94.761%)(9.364m),25.510(22.509%)(0.590m),15.034(13.265%)(0.000m),9.883(12.354%)(0.000m),40.000(100.000%)(3.214m),11.036(27.589%)(0.111m),5394.860,16551.947,57.9,0.0000,"[-0.046, -0.117, -0.001, -0.114, -0.166, -0.047]","[-0.043, -0.108, 0.002, -0.105, -0.161, -0.043]","[-0.048, -0.126, -0.003, -0.123, -0.172, -0.050]"
9,1,-4.7319,-5.5866,0.000,87,215,13,0,0.984,25,0.00,166,294.91,0,0,12.064(15.080%)(0.000m),23.877(21.068%)(0.415m),62.970(55.562%)(4.604m),110.000(97.059%)(9.643m),76.230(95.288%)(6.025m),9.778(24.446%)(0.000m),40.000(100.000%)(3.214m),5002.097,18626.940,57.2,0.0000,"[-0.054, -0.119, -0.010, -0.121, -0.162, -0.045]","[-0.046, -0.113, -0.001, -0.114, -0.151, -0.033]","[-0.059, -0.126, -0.019, -0.128, -0.171, -0.051]"
10,1,-3.1092,-5.3389,0.000,242,601,20,0,0.982,45,0.00,191,702.41,0,0,9.512(11.890%)(0.000m),14.362(12.672%)(0.000m),24.085(21.252%)(0.438m),58.000(51.177%)(4.071m),67.688(84.610%)(5.109m),10.753(26.883%)(0.081m),40.000(100.000%)(3.214m),3110.335,17998.078,57.4,2.2212,"[-0.051, -0.114, -0.005, -0.118, -0.162, -0.047]","[-0.043, -0.103, 0.002, -0.107, -0.150, -0.024]","[-0.067, -0.127, -0.016, -0.129, -0.170, -0.054]"
11,1,-3.8554,-5.2040,0.000,211,512,16,0,0.980,45,0.00,213,632.68,0,0,69.102(86.378%)(5.261m),48.546(42.834%)(3.058m),20.549(18.132%)(0.059m),13.622(12.019%)(0.000m),9.722(12.153%)(0.000m),40.000(100.000%)(3.214m),12.622(31.554%)(0.281m),4523.640,22563.447,56.2,0.0000,"[-0.047, -0.117, -0.001, -0.117, -0.167, -0.046]","[-0.041, -0.112, 0.003, -0.095, -0.161, -0.032]","[-0.053, -0.124, -0.005, -0.122, -0.173, -0.052]"
12,1,-6.5480,-5.3160,0.000,170,417,19,0,0.978,40,0.00,230,490.96,0,0,78.639(98.299%)(6.283m),83.000(73.236%)(6.750m),49.676(43.832%)(3.180m),20.411(18.010%)(0.044m),11.261(14.076%)(0.000m),40.000(100.000%)(3.214m),9.961(24.901%)(0.000m),5525.203,15663.043,56.8,0.0000,"[-0.044, -0.122, -0.002, -0.116, -0.169, -0.045]","[-0.039, -0.117, 0.000, -0.101, -0.162, -0.036]","[-0.050, -0.130, -0.006, -0.123, -0.183, -0.051]"
13,1,-6.4147,-5.4005,0.000,64,153,19,0,0.976,20,0.00,237,197.39,0,0,78.639(98.299%)(6.283m),63.975(56.448%)(4.712m),22.787(20.106%)(0.299m),14.462(12.760%)(0.000m),9.993(12.491%)(0.000m),40.000(100.000%)(3.214m),12.174(30.435%)(0.233m),11458.104,21556.307,55.5,0.0000,"[-0.044, -0.116, 0.001, -0.113, -0.167, -0.042]","[-0.041, -0.107, 0.005, -0.097, -0.164, -0.033]","[-0.046, -0.124, -0.002, -0.122, -0.170, -0.047]"
14,1,-6.0550,-5.4473,0.000,74,182,19,0,0.974,20,0.00,245,198.70,0,0,78.639(98.299%)(6.283m),100.616(88.779%)(8.637m),25.640(22.623%)(0.604m),15.289(13.490%)(0.000m),10.126(12.657%)(0.000m),40.000(100.000%)(3.214m),11.448(28.619%)(0.155m),5069.615,19974.527,56.9,0.0000,"[-0.045, -0.117, 0.000, -0.114, -0.167, -0.045]","[-0.042, -0.106, 0.003, -0.105, -0.163, -0.042]","[-0.049, -0.125, -0.004, -0.122, -0.170, -0.049]"
15,1,-4.9241,-5.4124,0.000,135,329,20,0,0.972,35,0.00,259,385.99,0,0,9.180(11.474%)(0.000m),13.375(11.802%)(0.000m),21.277(18.774%)(0.137m),62.381(55.042%)(4.541m),67.407(84.259%)(5.079m),11.044(27.609%)(0.112m),40.000(100.000%)(3.214m),5762.401,21804.671,56.5,0.0000,"[-0.050, -0.118, -0.006, -0.120, -0.165, -0.046]","[-0.045, -0.110, -0.000, -0.110, -0.150, -0.027]","[-0.059, -0.127, -0.017, -0.130, -0.172, -0.053]"
16,1,-2.9552,-5.2588,0.000,159,402,18,0,0.970,35,0.00,275,451.60,0,0,68.985(86.231%)(5.248m),50.662(44.702%)(3.285m),20.163(17.791%)(0.017m),13.146(11.599%)(0.000m),9.264(11.580%)(0.000m),40.000(100.000%)(3.214m),11.723(29.308%)(0.185m),3807.065,16485.800,58.5,0.0000,"[-0.049, -0.114, -0.002, -0.116, -0.163, -0.049]","[-0.041, -0.104, 0.003, -0.096, -0.153, -0.035]","[-0.055, -0.123, -0.006, -0.123, -0.169, -0.054]"
17,1,-6.4302,-5.3277,0.000,141,341,22,0,0.968,35,0.00,290,427.09,0,0,10.360(12.950%)(0.000m),17.128(15.113%)(0.000m),33.685(29.722%)(1.466m),98.000(86.471%)(8.357m),77.067(96.334%)(6.114m),10.234(25.585%)(0.025m),40.000(100.000%)(3.214m),6798.223,19939.879,56.0,1.2044,"[-0.053, -0.120, -0.009, -0.121, -0.166, -0.046]","[-0.045, -0.115, -0.001, -0.117, -0.155, -0.024]","[-0.058, -0.128, -0.016, -0.132, -0.174, -0.053]"
18,1,-3.4956,-5.2259,0.000,324,812,21,15,0.967,55,0.00,323,951.05,0,0,26.000(32.500%)(0.643m),21.000(18.529%)(0.107m),52.000(45.882%)(3.429m),113.000(99.706%)(9.964m),62.000(77.500%)(4.500m),27.890(69.725%)(1.917m),40.000(100.000%)(3.214m),0.000,11813.226,58.0,0.0000,"[-0.055, -0.119, -0.009, -0.121, -0.164, -0.048]","[-0.046, -0.104, -0.001, -0.112, -0.147, -0.042]","[-0.075, -0.132, -0.018, -0.130, -0.176, -0.053]"
19,1,-6.5022,-5.2931,0.000,103,246,17,0,0.965,25,0.00,334,301.39,0,0,9.380(11.725%)(0.000m),13.226(11.670%)(0.000m),20.116(17.750%)(0.012m),48.958(43.198%)(3.103m),76.230(95.288%)(6.025m),12.023(30.057%)(0.217m),40.000(100.000%)(3.214m),10762.568,24325.846,55.3,0.0000,"[-0.051, -0.118, -0.008, -0.120, -0.166, -0.044]","[-0.045, -0.112, -0.001, -0.106, -0.154, -0.022]","[-0.056, -0.126, -0.016, -0.131, -0.172, -0.051]"
