episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-4.2988,-4.2988,0.000,139,352,19,0,1.000,65,0.00,14,435.52,0,0,69.032(86.290%)(5.253m),83.000(73.236%)(6.750m),33.069(29.178%)(1.400m),17.118(15.104%)(0.000m),10.448(13.060%)(0.000m),40.000(100.000%)(3.214m),10.448(26.121%)(0.048m),3442.589,4879.975,58.6,0.0000,"[-0.066, -0.112, -0.162, -0.246, -0.024, -0.126]","[-0.051, -0.089, -0.127, -0.215, 0.004, -0.111]","[-0.076, -0.116, -0.179, -0.254, -0.041, -0.132]"
2,1,-5.3641,-4.8314,0.000,349,867,24,27,0.998,85,0.00,49,700.04,0,0,37.309(46.636%)(1.855m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),80.000(70.588%)(6.429m),49.000(61.250%)(3.107m),29.483(73.706%)(2.087m),40.000(100.000%)(3.214m),0.000,194.740,57.5,5.6960,"[-0.069, -0.113, -0.170, -0.251, -0.038, -0.124]","[-0.056, -0.105, -0.154, -0.225, -0.021, -0.117]","[-0.079, -0.121, -0.184, -0.256, -0.048, -0.136]"
3,1,-5.5118,-5.0582,0.000,100,251,19,0,0.996,60,0.00,59,192.12,0,0,78.639(98.299%)(6.283m),99.000(87.353%)(8.464m),32.234(28.442%)(1.311m),16.686(14.723%)(0.000m),10.185(12.731%)(0.000m),40.000(100.000%)(3.214m),10.185(25.462%)(0.020m),4595.572,6388.726,58.1,0.0000,"[-0.062, -0.111, -0.157, -0.245, -0.019, -0.126]","[-0.050, -0.086, -0.116, -0.211, 0.018, -0.110]","[-0.074, -0.116, -0.179, -0.255, -0.041, -0.132]"
4,1,-5.9928,-5.2919,0.000,98,245,18,0,0.994,55,0.00,69,190.35,0,0,9.675(12.094%)(0.000m),14.830(13.086%)(0.000m),25.472(22.476%)(0.586m),102.000(90.000%)(8.786m),77.067(96.334%)(6.114m),10.671(26.678%)(0.072m),40.000(100.000%)(3.214m),4099.196,6136.861,57.9,0.0000,"[-0.079, -0.122, -0.183, -0.248, -0.042, -0.136]","[-0.074, -0.113, -0.178, -0.229, -0.039, -0.129]","[-0.082, -0.132, -0.190, -0.254, -0.048, -0.154]"
5,1,-5.0221,-5.2379,0.000,134,351,16,0,0.992,70,0.00,83,288.42,0,0,78.639(98.299%)(6.283m),72.000(63.530%)(5.571m),39.468(34.825%)(2.086m),18.911(16.687%)(0.000m),11.117(13.896%)(0.000m),40.000(100.000%)(3.214m),10.586(26.466%)(0.063m),1523.408,2437.619,60.7,0.0000,"[-0.065, -0.111, -0.157, -0.246, -0.019, -0.125]","[-0.056, -0.081, -0.113, -0.220, 0.021, -0.103]","[-0.074, -0.120, -0.179, -0.254, -0.041, -0.134]"
6,1,-6.7598,-5.4916,0.000,317,803,65,13,0.990,85,0.00,115,657.87,0,0,20.596(25.746%)(0.064m),42.946(37.894%)(2.459m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),37.278(46.598%)(1.851m),14.594(36.485%)(0.492m),29.085(72.712%)(2.045m),0.000,5969.152,58.6,1.5163,"[-0.079, -0.121, -0.178, -0.242, -0.035, -0.137]","[-0.062, -0.093, -0.113, -0.205, 0.024, -0.113]","[-0.088, -0.132, -0.198, -0.254, -0.049, -0.155]"
7,1,-8.8511,-5.9715,0.000,328,822,116,18,0.988,85,0.00,148,655.04,0,0,54.400(68.000%)(3.686m),20.000(17.647%)(0.000m),20.000(17.647%)(0.000m),24.000(21.177%)(0.429m),18.059(22.574%)(0.000m),39.683(99.208%)(3.180m),13.732(34.330%)(0.400m),0.000,3025.651,58.0,1.1196,"[-0.064, -0.107, -0.158, -0.243, -0.021, -0.123]","[-0.042, -0.078, -0.120, -0.215, 0.013, -0.098]","[-0.082, -0.119, -0.185, -0.254, -0.042, -0.133]"
8,1,-6.3093,-6.0137,0.000,75,187,25,0,0.986,50,0.00,156,138.00,0,0,10.947(13.684%)(0.000m),18.809(16.597%)(0.000m),40.127(35.407%)(2.157m),112.000(98.824%)(9.857m),77.067(96.334%)(6.114m),10.298(25.745%)(0.032m),40.000(100.000%)(3.214m),4825.082,5799.179,57.6,0.0000,"[-0.078, -0.121, -0.181, -0.247, -0.041, -0.136]","[-0.074, -0.113, -0.176, -0.233, -0.039, -0.128]","[-0.080, -0.133, -0.185, -0.254, -0.047, -0.155]"
9,1,-7.8593,-6.2188,0.000,335,811,69,0,0.984,85,0.00,190,680.41,0,0,12.028(15.035%)(0.000m),23.172(20.446%)(0.340m),51.000(45.000%)(3.321m),47.000(41.471%)(2.893m),52.880(66.100%)(3.523m),9.997(24.993%)(0.000m),38.555(96.388%)(3.059m),2322.957,3376.291,56.0,1.1876,"[-0.071, -0.117, -0.173, -0.246, -0.036, -0.133]","[-0.062, -0.109, -0.162, -0.225, -0.029, -0.122]","[-0.082, -0.134, -0.184, -0.254, -0.046, -0.156]"
10,1,-5.6613,-6.1630,0.000,123,297,24,0,0.982,60,0.00,203,264.73,0,0,69.061(86.327%)(5.257m),104.000(91.765%)(9.000m),32.710(28.862%)(1.362m),16.932(14.940%)(0.000m),10.335(12.919%)(0.000m),40.000(100.000%)(3.214m),10.335(25.837%)(0.036m),7119.973,8521.151,55.9,0.0000,"[-0.066, -0.111, -0.164, -0.246, -0.027, -0.126]","[-0.052, -0.091, -0.124, -0.211, 0.008, -0.115]","[-0.077, -0.117, -0.181, -0.254, -0.041, -0.132]"
