episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-3.9855,-3.9855,0.000,169,414,29,0,1.000,55,0.00,17,189.11,0,0,14.894(18.617%)(0.000m),30.792(27.170%)(1.156m),99.000(87.353%)(8.464m),89.000(78.530%)(7.393m),67.969(84.962%)(5.140m),11.620(29.051%)(0.174m),40.000(100.000%)(3.214m),4182.237,7987.749,56.6,0.0000,"[0.012, 0.074, -0.189, -0.024, -0.159, -0.147]","[0.017, 0.082, -0.182, -0.018, -0.155, -0.134]","[0.006, 0.062, -0.195, -0.032, -0.163, -0.157]"
2,1,-6.6146,-5.3001,0.000,75,179,21,0,0.998,35,0.00,25,31.35,0,0,77.786(97.233%)(6.191m),72.009(63.537%)(5.572m),28.659(25.288%)(0.928m),18.685(16.486%)(0.000m),13.168(16.459%)(0.000m),40.000(100.000%)(3.214m),16.663(41.657%)(0.714m),8642.380,19051.060,55.2,0.0000,"[-0.002, 0.073, -0.203, -0.031, -0.170, -0.160]","[0.007, 0.078, -0.195, -0.021, -0.161, -0.155]","[-0.027, 0.058, -0.220, -0.057, -0.190, -0.175]"
3,1,-5.7270,-5.4424,0.000,76,187,16,0,0.996,35,0.00,33,32.04,0,0,77.786(97.233%)(6.191m),82.485(72.781%)(6.695m),33.892(29.905%)(1.488m),22.283(19.662%)(0.245m),15.804(19.755%)(0.000m),40.000(100.000%)(3.214m),20.256(50.641%)(1.099m),8330.991,13182.048,56.9,0.0000,"[-0.001, 0.077, -0.202, -0.028, -0.168, -0.157]","[0.007, 0.079, -0.193, -0.020, -0.161, -0.153]","[-0.027, 0.072, -0.219, -0.050, -0.186, -0.163]"
4,1,-5.9530,-5.5700,0.000,143,359,22,0,0.994,50,0.00,48,81.80,0,0,78.639(98.299%)(6.283m),94.000(82.941%)(7.929m),38.133(33.647%)(1.943m),20.079(17.716%)(0.008m),12.365(15.457%)(0.000m),40.000(100.000%)(3.214m),12.517(31.294%)(0.270m),4072.024,10724.422,58.1,0.0000,"[0.002, 0.078, -0.197, -0.024, -0.166, -0.155]","[0.009, 0.086, -0.188, -0.016, -0.159, -0.144]","[-0.027, 0.068, -0.221, -0.048, -0.190, -0.174]"
5,1,-5.4866,-5.5534,0.000,165,418,14,0,0.992,55,0.00,65,69.48,0,0,13.348(16.685%)(0.000m),24.476(21.597%)(0.480m),61.498(54.263%)(4.446m),73.000(64.412%)(5.679m),77.067(96.334%)(6.114m),11.662(29.155%)(0.178m),40.000(100.000%)(3.214m),3218.783,5553.260,58.6,0.0000,"[0.011, 0.078, -0.191, -0.026, -0.160, -0.146]","[0.014, 0.090, -0.185, -0.013, -0.151, -0.134]","[0.007, 0.058, -0.201, -0.049, -0.173, -0.157]"
6,1,-5.8548,-5.6036,0.000,93,225,22,0,0.990,40,0.00,75,38.24,0,0,69.398(86.747%)(5.293m),104.301(92.030%)(9.032m),28.545(25.187%)(0.916m),17.215(15.190%)(0.000m),11.486(14.357%)(0.000m),40.000(100.000%)(3.214m),13.147(32.867%)(0.337m),8248.954,14100.508,56.0,0.0000,"[-0.001, 0.076, -0.202, -0.029, -0.168, -0.158]","[0.010, 0.081, -0.191, -0.019, -0.158, -0.151]","[-0.029, 0.068, -0.223, -0.051, -0.190, -0.175]"
7,1,-6.8035,-5.7750,0.000,123,299,17,0,0.988,45,0.00,88,70.63,0,0,78.639(98.299%)(6.283m),110.000(97.059%)(9.643m),29.102(25.678%)(0.975m),17.353(15.312%)(0.000m),11.493(14.366%)(0.000m),40.000(100.000%)(3.214m),12.993(32.483%)(0.321m),6766.061,17596.125,56.3,0.0000,"[-0.001, 0.075, -0.202, -0.027, -0.170, -0.159]","[0.008, 0.082, -0.191, -0.018, -0.160, -0.150]","[-0.031, 0.067, -0.222, -0.051, -0.190, -0.174]"
8,1,-4.8363,-5.6577,0.000,112,292,16,0,0.986,45,0.00,100,47.30,0,0,78.639(98.299%)(6.283m),104.000(91.765%)(9.000m),50.965(44.969%)(3.318m),21.574(19.036%)(0.169m),12.036(15.046%)(0.000m),40.000(100.000%)(3.214m),10.779(26.948%)(0.083m),4207.221,10625.430,60.4,0.0000,"[-0.005, 0.081, -0.201, -0.025, -0.170, -0.153]","[0.007, 0.086, -0.193, -0.020, -0.161, -0.145]","[-0.034, 0.076, -0.211, -0.038, -0.188, -0.163]"
9,1,-5.3566,-5.6242,0.000,231,577,21,0,0.984,65,0.00,124,113.58,0,0,64.000(80.000%)(4.714m),69.000(60.883%)(5.250m),51.547(45.483%)(3.380m),21.180(18.688%)(0.126m),11.685(14.606%)(0.000m),40.000(100.000%)(3.214m),10.336(25.840%)(0.036m),4038.515,13711.710,57.8,0.0000,"[0.003, 0.075, -0.196, -0.024, -0.167, -0.155]","[0.010, 0.087, -0.188, -0.015, -0.156, -0.141]","[-0.025, 0.063, -0.217, -0.045, -0.187, -0.166]"
10,1,-3.0220,-5.3640,0.000,175,444,14,0,0.982,55,0.00,142,102.70,0,0,66.409(83.011%)(4.972m),102.000(90.000%)(8.786m),62.943(55.538%)(4.601m),25.862(22.820%)(0.628m),14.268(17.835%)(0.000m),40.000(100.000%)(3.214m),12.621(31.552%)(0.281m),3233.052,8898.098,58.7,0.0000,"[0.001, 0.080, -0.197, -0.023, -0.165, -0.153]","[0.010, 0.086, -0.190, -0.018, -0.156, -0.145]","[-0.031, 0.077, -0.210, -0.036, -0.186, -0.158]"
11,1,-5.8793,-5.4108,0.000,147,355,19,0,0.980,50,0.00,157,62.55,0,0,14.861(18.577%)(0.000m),30.267(26.707%)(1.100m),81.715(72.101%)(6.612m),100.000(88.236%)(8.571m),77.067(96.334%)(6.114m),11.744(29.360%)(0.187m),40.000(100.000%)(3.214m),5633.712,9281.194,56.0,0.0000,"[0.013, 0.074, -0.189, -0.025, -0.159, -0.148]","[0.017, 0.082, -0.182, -0.019, -0.155, -0.135]","[0.007, 0.062, -0.196, -0.042, -0.168, -0.157]"
12,1,-5.3863,-5.4088,0.000,66,168,18,0,0.978,35,0.00,164,41.51,0,0,15.365(19.206%)(0.000m),23.199(20.470%)(0.343m),38.905(34.328%)(2.026m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),17.370(43.426%)(0.790m),40.000(100.000%)(3.214m),4496.808,6742.291,59.0,0.0000,"[0.011, 0.077, -0.191, -0.026, -0.159, -0.145]","[0.013, 0.084, -0.186, -0.017, -0.153, -0.137]","[0.007, 0.070, -0.196, -0.045, -0.166, -0.157]"
13,1,-7.8487,-5.5965,0.000,427,1034,149,40,0.976,75,0.00,207,196.08,0,0,34.000(42.500%)(1.500m),21.000(18.529%)(0.107m),21.000(18.529%)(0.107m),22.000(19.412%)(0.214m),59.462(74.327%)(4.228m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,5342.938,56.0,0.0000,"[0.002, 0.074, -0.198, -0.031, -0.165, -0.157]","[0.011, 0.087, -0.188, -0.017, -0.156, -0.145]","[-0.012, 0.060, -0.210, -0.048, -0.172, -0.167]"
14,1,-5.8355,-5.6136,0.000,132,322,21,0,0.974,50,0.00,221,70.32,0,0,11.731(14.663%)(0.000m),21.025(18.552%)(0.110m),49.670(43.827%)(3.179m),98.000(86.471%)(8.357m),77.067(96.334%)(6.114m),10.505(26.263%)(0.054m),40.000(100.000%)(3.214m),3915.187,9017.356,56.4,0.0000,"[0.012, 0.074, -0.190, -0.026, -0.160, -0.147]","[0.017, 0.082, -0.180, -0.018, -0.154, -0.132]","[0.007, 0.064, -0.195, -0.041, -0.166, -0.157]"
15,1,-4.1847,-5.5183,0.000,208,518,21,0,0.972,60,0.00,242,117.85,0,0,15.150(18.937%)(0.000m),25.046(22.100%)(0.541m),49.259(43.464%)(3.135m),68.000(60.000%)(5.143m),64.582(80.727%)(4.777m),14.966(37.414%)(0.532m),40.000(100.000%)(3.214m),3095.243,6403.434,57.7,0.0000,"[0.008, 0.076, -0.193, -0.025, -0.161, -0.152]","[0.011, 0.088, -0.188, -0.015, -0.157, -0.141]","[0.004, 0.064, -0.200, -0.046, -0.169, -0.158]"
16,1,-5.5597,-5.5209,0.000,124,305,15,0,0.970,45,0.00,255,51.36,0,0,78.639(98.299%)(6.283m),106.000(93.530%)(9.214m),60.481(53.366%)(4.337m),24.071(21.239%)(0.436m),13.127(16.409%)(0.000m),40.000(100.000%)(3.214m),11.469(28.673%)(0.157m),5319.269,17426.502,57.0,0.0000,"[-0.001, 0.076, -0.202, -0.027, -0.170, -0.158]","[0.008, 0.083, -0.191, -0.018, -0.160, -0.148]","[-0.025, 0.065, -0.220, -0.044, -0.191, -0.174]"
17,1,-5.9460,-5.5459,0.000,206,503,13,0,0.968,60,0.00,276,108.99,0,0,14.139(17.674%)(0.000m),25.927(22.877%)(0.635m),65.143(57.479%)(4.837m),78.000(68.824%)(6.214m),68.021(85.027%)(5.145m),12.353(30.883%)(0.252m),40.000(100.000%)(3.214m),3044.434,7828.202,56.5,0.0000,"[0.011, 0.076, -0.191, -0.025, -0.160, -0.149]","[0.016, 0.086, -0.185, -0.016, -0.153, -0.138]","[0.006, 0.065, -0.195, -0.039, -0.167, -0.157]"
18,1,-9.9848,-5.7925,0.000,410,998,93,37,0.967,75,0.00,317,165.84,0,0,36.565(45.707%)(1.775m),24.000(21.177%)(0.429m),22.000(19.412%)(0.214m),32.000(28.235%)(1.286m),25.000(31.250%)(0.536m),28.388(70.970%)(1.970m),40.000(100.000%)(3.214m),0.000,5180.036,56.3,0.0000,"[0.005, 0.073, -0.196, -0.028, -0.164, -0.154]","[0.012, 0.086, -0.185, -0.018, -0.155, -0.138]","[-0.010, 0.061, -0.209, -0.058, -0.178, -0.165]"
19,1,-5.7951,-5.7926,0.000,154,381,22,0,0.965,50,0.00,333,84.08,0,0,77.786(97.233%)(6.191m),106.000(93.530%)(9.214m),60.290(53.197%)(4.317m),23.995(21.172%)(0.428m),13.086(16.357%)(0.000m),40.000(100.000%)(3.214m),11.433(28.582%)(0.154m),8331.804,17104.303,57.3,0.0000,"[-0.004, 0.076, -0.203, -0.026, -0.171, -0.158]","[0.007, 0.081, -0.195, -0.021, -0.161, -0.150]","[-0.025, 0.065, -0.220, -0.044, -0.191, -0.174]"
20,1,-5.6521,-5.7856,0.000,101,259,15,0,0.963,45,0.00,344,51.80,0,0,9.755(12.194%)(0.000m),13.842(12.214%)(0.000m),21.232(18.734%)(0.132m),53.346(47.070%)(3.573m),76.230(95.288%)(6.025m),12.344(30.861%)(0.251m),40.000(100.000%)(3.214m),3327.372,6878.683,59.3,0.0000,"[0.010, 0.079, -0.190, -0.023, -0.158, -0.145]","[0.015, 0.089, -0.182, -0.013, -0.151, -0.133]","[0.007, 0.066, -0.197, -0.048, -0.166, -0.157]"
21,1,-4.6202,-5.7301,0.000,258,628,20,0,0.961,65,0.00,370,146.68,0,0,69.342(86.677%)(5.287m),82.000(72.353%)(6.643m),66.664(58.821%)(5.000m),28.219(24.899%)(0.881m),15.744(19.680%)(0.000m),40.000(100.000%)(3.214m),14.100(35.249%)(0.439m),5771.454,11829.142,56.3,0.0000,"[0.003, 0.076, -0.197, -0.023, -0.166, -0.157]","[0.009, 0.083, -0.191, -0.018, -0.157, -0.148]","[-0.021, 0.065, -0.218, -0.044, -0.188, -0.171]"
22,1,-6.8889,-5.7828,0.000,255,669,17,6,0.959,70,0.00,396,118.15,0,0,35.000(43.750%)(1.607m),46.000(40.588%)(2.786m),35.760(31.553%)(1.689m),21.324(18.815%)(0.142m),14.123(17.654%)(0.000m),32.091(80.227%)(2.367m),15.966(39.915%)(0.639m),821.701,5709.122,60.7,0.0000,"[0.007, 0.082, -0.190, -0.022, -0.159, -0.145]","[0.014, 0.089, -0.181, -0.013, -0.151, -0.127]","[-0.031, 0.077, -0.218, -0.046, -0.188, -0.165]"
23,1,-6.9369,-5.8330,0.000,85,203,20,0,0.957,35,0.00,405,36.83,0,0,13.789(17.236%)(0.000m),20.976(18.509%)(0.105m),35.593(31.405%)(1.671m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),15.398(38.494%)(0.578m),40.000(100.000%)(3.214m),8642.380,11405.882,55.1,0.0000,"[0.010, 0.071, -0.193, -0.030, -0.162, -0.152]","[0.013, 0.080, -0.187, -0.019, -0.156, -0.147]","[0.007, 0.063, -0.202, -0.057, -0.172, -0.157]"
24,1,-5.7328,-5.8288,0.000,197,539,50,17,0.955,65,0.00,425,100.97,0,0,33.000(41.250%)(1.393m),60.000(52.941%)(4.286m),24.000(21.177%)(0.429m),24.000(21.177%)(0.429m),42.097(52.622%)(2.368m),40.000(100.000%)(3.214m),30.451(76.128%)(2.191m),0.000,5898.727,63.4,0.0000,"[0.002, 0.084, -0.192, -0.023, -0.162, -0.146]","[0.009, 0.096, -0.186, -0.017, -0.156, -0.130]","[-0.011, 0.077, -0.199, -0.037, -0.167, -0.157]"
25,1,-7.0640,-5.8782,0.000,281,721,69,35,0.953,70,0.00,454,111.26,0,0,28.000(35.000%)(0.857m),37.000(32.647%)(1.821m),33.000(29.118%)(1.393m),20.000(17.647%)(0.000m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),23.769(59.423%)(1.475m),0.000,6705.445,59.4,0.0000,"[0.001, 0.074, -0.195, -0.027, -0.166, -0.154]","[0.011, 0.089, -0.186, -0.012, -0.154, -0.139]","[-0.013, 0.057, -0.206, -0.044, -0.177, -0.169]"
26,1,-4.9886,-5.8440,0.000,122,307,23,0,0.951,45,0.00,467,53.73,0,0,12.224(15.280%)(0.000m),22.158(19.551%)(0.231m),53.926(47.582%)(3.635m),92.000(81.177%)(7.714m),77.067(96.334%)(6.114m),10.813(27.032%)(0.087m),40.000(100.000%)(3.214m),3494.302,7257.655,58.2,0.0000,"[0.011, 0.078, -0.190, -0.024, -0.158, -0.147]","[0.014, 0.083, -0.183, -0.018, -0.154, -0.135]","[0.007, 0.070, -0.196, -0.041, -0.165, -0.157]"
