episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-3.2082,-3.2082,0.000,341,844,119,0,1.000,75,0.00,35,422.43,0,0,41.000(51.250%)(2.250m),41.000(36.177%)(2.250m),25.214(22.247%)(0.559m),15.035(13.266%)(0.000m),9.958(12.447%)(0.000m),37.267(93.168%)(2.921m),11.257(28.143%)(0.135m),1376.343,5356.448,57.3,0.0000,"[-0.045, -0.089, -0.085, -0.105, -0.058, 0.121]","[-0.027, -0.050, -0.051, -0.081, -0.018, 0.153]","[-0.055, -0.105, -0.100, -0.112, -0.071, 0.113]"
2,1,-4.6373,-3.9227,0.000,159,390,21,0,0.998,55,0.00,51,127.66,0,0,59.431(74.289%)(4.225m),103.000(90.883%)(8.893m),53.762(47.437%)(3.617m),28.308(24.977%)(0.890m),17.433(21.792%)(0.000m),40.000(100.000%)(3.214m),17.648(44.119%)(0.819m),4531.166,12221.976,56.8,0.0000,"[-0.051, -0.087, -0.091, -0.107, -0.060, 0.119]","[-0.042, -0.061, -0.055, -0.087, -0.030, 0.146]","[-0.059, -0.093, -0.100, -0.113, -0.069, 0.113]"
3,1,-4.9438,-4.2631,0.000,106,266,22,0,0.996,45,0.00,62,90.87,0,0,69.398(86.747%)(5.293m),111.000(97.941%)(9.750m),36.953(32.606%)(1.816m),22.035(19.442%)(0.218m),14.594(18.242%)(0.000m),40.000(100.000%)(3.214m),16.499(41.246%)(0.696m),4044.991,11713.299,58.1,0.0000,"[-0.052, -0.083, -0.088, -0.104, -0.058, 0.122]","[-0.045, -0.052, -0.050, -0.082, -0.022, 0.150]","[-0.058, -0.091, -0.100, -0.111, -0.066, 0.113]"
4,1,-4.7566,-4.3864,0.000,123,305,24,0,0.994,45,0.00,75,117.89,0,0,78.639(98.299%)(6.283m),110.000(97.059%)(9.643m),54.493(48.083%)(3.696m),22.391(19.756%)(0.256m),12.353(15.441%)(0.000m),40.000(100.000%)(3.214m),10.927(27.316%)(0.099m),5825.259,12734.652,57.3,0.0000,"[-0.053, -0.084, -0.088, -0.105, -0.058, 0.122]","[-0.048, -0.057, -0.052, -0.084, -0.027, 0.151]","[-0.058, -0.091, -0.101, -0.113, -0.066, 0.112]"
5,1,-5.3873,-4.5866,0.000,97,239,20,0,0.992,40,0.00,85,94.21,0,0,16.693(20.866%)(0.000m),25.020(22.076%)(0.538m),41.487(36.606%)(2.302m),110.000(97.059%)(9.643m),68.020(85.025%)(5.145m),19.107(47.767%)(0.976m),40.000(100.000%)(3.214m),5473.303,8405.540,56.9,0.0000,"[-0.040, -0.093, -0.087, -0.110, -0.063, 0.118]","[-0.025, -0.088, -0.053, -0.102, -0.057, 0.129]","[-0.051, -0.101, -0.100, -0.115, -0.065, 0.114]"
6,1,-4.6406,-4.5956,0.000,183,473,54,0,0.990,60,0.00,104,153.23,0,0,12.298(15.373%)(0.000m),19.969(17.620%)(0.000m),37.925(33.464%)(1.921m),57.000(50.294%)(3.964m),68.000(85.000%)(5.143m),12.449(31.123%)(0.262m),40.000(100.000%)(3.214m),2168.347,4762.182,59.9,0.0000,"[-0.040, -0.092, -0.076, -0.107, -0.061, 0.122]","[-0.028, -0.085, -0.040, -0.095, -0.051, 0.134]","[-0.050, -0.098, -0.099, -0.112, -0.071, 0.114]"
7,1,-5.6850,-4.7512,0.000,60,158,20,0,0.988,35,0.00,110,46.32,0,0,21.722(27.152%)(0.184m),30.627(27.024%)(1.139m),46.583(41.102%)(2.848m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),27.841(69.603%)(1.912m),40.000(100.000%)(3.214m),3046.980,6024.026,61.0,0.0000,"[-0.037, -0.093, -0.081, -0.109, -0.060, 0.121]","[-0.023, -0.089, -0.047, -0.103, -0.052, 0.135]","[-0.050, -0.098, -0.099, -0.111, -0.064, 0.114]"
8,1,-0.7815,-4.2550,0.000,398,994,178,28,0.986,75,0.00,150,316.87,0,0,30.000(37.500%)(1.071m),42.000(37.059%)(2.357m),47.000(41.471%)(2.893m),28.760(25.376%)(0.939m),16.046(20.057%)(0.000m),23.862(59.655%)(1.485m),14.370(35.924%)(0.468m),798.065,6319.586,57.8,0.0000,"[-0.044, -0.087, -0.081, -0.105, -0.056, 0.123]","[-0.030, -0.063, -0.054, -0.085, -0.036, 0.148]","[-0.055, -0.103, -0.100, -0.111, -0.071, 0.114]"
9,1,-4.9790,-4.3355,0.000,297,751,114,18,0.984,70,0.00,180,236.77,0,0,14.428(18.035%)(0.000m),26.456(23.344%)(0.692m),31.000(27.353%)(1.179m),26.000(22.941%)(0.643m),46.000(57.500%)(2.786m),12.605(31.513%)(0.279m),40.000(100.000%)(3.214m),117.091,5707.431,58.5,0.0000,"[-0.041, -0.089, -0.076, -0.106, -0.058, 0.122]","[-0.030, -0.082, -0.036, -0.091, -0.048, 0.138]","[-0.050, -0.094, -0.099, -0.113, -0.064, 0.113]"
10,1,-4.8868,-4.3906,0.000,168,453,58,0,0.982,60,0.00,197,146.09,0,0,17.085(21.356%)(0.000m),25.990(22.933%)(0.642m),44.100(38.912%)(2.582m),50.000(44.118%)(3.214m),62.000(77.500%)(4.500m),19.078(47.695%)(0.973m),40.000(100.000%)(3.214m),751.667,4377.976,62.4,0.0000,"[-0.046, -0.089, -0.081, -0.105, -0.060, 0.123]","[-0.028, -0.081, -0.034, -0.094, -0.050, 0.140]","[-0.056, -0.095, -0.099, -0.111, -0.066, 0.113]"
