episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.0404,-6.0404,0.000,208,507,17,0,1.000,60,0.00,21,255.84,0,0,53.446(66.808%)(3.584m),96.000(84.706%)(8.143m),68.717(60.632%)(5.220m),27.349(24.132%)(0.787m),14.915(18.644%)(0.000m),39.139(97.846%)(3.122m),13.031(32.577%)(0.325m),5096.795,12669.889,56.4,0.0000,"[0.201, 0.088, 0.067, -0.014, -0.011, 0.097]","[0.215, 0.099, 0.075, -0.003, -0.005, 0.112]","[0.169, 0.066, 0.050, -0.035, -0.020, 0.071]"
2,1,-7.3161,-6.6782,0.000,75,178,17,0,0.998,35,0.00,29,39.83,0,0,14.100(17.625%)(0.000m),19.881(17.542%)(0.000m),30.238(26.681%)(1.097m),73.593(64.935%)(5.742m),77.067(96.334%)(6.114m),18.073(45.182%)(0.865m),40.000(100.000%)(3.214m),11700.189,12125.175,54.9,0.0000,"[0.210, 0.099, 0.080, -0.008, -0.004, 0.108]","[0.221, 0.123, 0.105, -0.006, 0.006, 0.119]","[0.201, 0.092, 0.071, -0.016, -0.008, 0.100]"
3,1,-5.6318,-6.3294,0.000,270,697,84,0,0.996,70,0.00,56,171.78,0,0,39.000(48.750%)(2.036m),48.000(42.353%)(3.000m),58.996(52.056%)(4.178m),30.539(26.946%)(1.129m),15.915(19.894%)(0.000m),40.000(100.000%)(3.214m),11.026(27.566%)(0.110m),4264.452,13883.727,59.8,0.0000,"[0.187, 0.080, 0.058, -0.024, -0.017, 0.086]","[0.214, 0.099, 0.071, -0.005, -0.008, 0.109]","[0.166, 0.063, 0.046, -0.036, -0.022, 0.067]"
4,1,-5.0106,-5.9997,0.000,151,385,19,0,0.994,55,0.00,72,95.95,0,0,77.786(97.233%)(6.191m),97.000(85.588%)(8.250m),32.615(28.778%)(1.352m),17.173(15.153%)(0.000m),10.576(13.220%)(0.000m),40.000(100.000%)(3.214m),10.706(26.765%)(0.076m),3235.625,10540.028,59.0,0.0000,"[0.202, 0.089, 0.065, -0.017, -0.013, 0.097]","[0.210, 0.096, 0.071, -0.007, -0.008, 0.106]","[0.182, 0.071, 0.053, -0.034, -0.025, 0.077]"
5,1,-5.7869,-5.9572,0.000,143,355,16,0,0.992,50,0.00,87,99.39,0,0,75.413(94.266%)(5.937m),95.000(83.824%)(8.036m),29.829(26.319%)(1.053m),17.989(15.873%)(0.000m),12.002(15.003%)(0.000m),40.000(100.000%)(3.214m),13.738(34.344%)(0.400m),4260.280,11722.082,57.5,0.0000,"[0.205, 0.092, 0.067, -0.015, -0.011, 0.101]","[0.222, 0.105, 0.074, 0.002, -0.008, 0.115]","[0.190, 0.077, 0.059, -0.031, -0.020, 0.086]"
6,1,-4.9146,-5.7834,0.000,156,381,22,0,0.990,50,0.00,103,130.28,0,0,66.274(82.843%)(4.958m),96.000(84.706%)(8.143m),36.597(32.292%)(1.778m),21.568(19.031%)(0.168m),14.178(17.723%)(0.000m),40.000(100.000%)(3.214m),15.832(39.580%)(0.625m),4486.488,12257.846,56.5,0.0000,"[0.204, 0.091, 0.067, -0.015, -0.011, 0.100]","[0.214, 0.097, 0.073, -0.004, -0.008, 0.110]","[0.184, 0.079, 0.058, -0.030, -0.019, 0.080]"
7,1,-5.9116,-5.8017,0.000,116,284,23,0,0.988,45,0.00,115,78.66,0,0,14.161(17.701%)(0.000m),25.668(22.649%)(0.607m),62.470(55.121%)(4.550m),104.000(91.765%)(9.000m),76.230(95.288%)(6.025m),12.526(31.315%)(0.271m),40.000(100.000%)(3.214m),5120.713,8839.452,56.6,0.0000,"[0.207, 0.099, 0.076, -0.010, -0.006, 0.107]","[0.214, 0.119, 0.093, -0.004, 0.001, 0.116]","[0.195, 0.092, 0.071, -0.018, -0.008, 0.101]"
8,1,-3.2163,-5.4785,0.000,159,412,14,0,0.986,55,0.00,131,104.61,0,0,66.410(83.013%)(4.973m),95.000(83.824%)(8.036m),58.806(51.888%)(4.158m),30.964(27.321%)(1.175m),19.069(23.836%)(0.000m),40.000(100.000%)(3.214m),19.303(48.259%)(0.997m),2912.710,8232.948,59.9,0.0000,"[0.207, 0.094, 0.068, -0.012, -0.012, 0.101]","[0.215, 0.103, 0.074, -0.006, -0.006, 0.109]","[0.193, 0.086, 0.058, -0.028, -0.022, 0.084]"
9,1,-4.9725,-5.4223,0.000,210,568,48,10,0.984,65,0.00,152,125.95,0,0,47.000(58.750%)(2.893m),28.000(24.706%)(0.857m),28.000(24.706%)(0.857m),77.502(68.385%)(6.161m),36.910(46.138%)(1.812m),40.000(100.000%)(3.214m),26.582(66.454%)(1.777m),0.000,7795.556,62.6,0.0000,"[0.215, 0.101, 0.070, -0.015, -0.009, 0.107]","[0.251, 0.134, 0.096, -0.006, 0.004, 0.138]","[0.188, 0.081, 0.055, -0.027, -0.021, 0.083]"
10,1,-6.3691,-5.5170,0.000,118,286,17,0,0.982,45,0.00,164,76.27,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),70.335(62.060%)(5.393m),29.773(26.270%)(1.047m),16.611(20.764%)(0.000m),40.000(100.000%)(3.214m),14.876(37.190%)(0.522m),6766.061,18242.861,56.2,0.0000,"[0.193, 0.083, 0.062, -0.020, -0.014, 0.090]","[0.210, 0.095, 0.071, -0.008, -0.008, 0.105]","[0.171, 0.067, 0.050, -0.034, -0.020, 0.072]"
