episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-10.4987,-10.4987,0.000,105,277,15,0,1.000,45,0.00,11,185.42,0,0,78.639(98.299%)(6.283m),110.000(97.059%)(9.643m),61.068(53.883%)(4.400m),25.850(22.809%)(0.627m),14.422(18.028%)(0.000m),40.000(100.000%)(3.214m),12.916(32.290%)(0.312m),4700.931,8875.123,61.1,0.0000,"[0.148, 0.205, 0.004, 0.131, 0.163, 0.127]","[0.150, 0.218, 0.017, 0.143, 0.166, 0.133]","[0.143, 0.197, -0.004, 0.122, 0.159, 0.115]"
2,1,-18.2577,-14.3782,0.000,364,911,89,46,0.998,75,0.00,48,205.68,0,0,26.000(32.500%)(0.643m),26.000(22.941%)(0.643m),29.000(25.588%)(0.964m),28.146(24.834%)(0.873m),13.404(16.755%)(0.000m),31.561(78.902%)(2.310m),10.325(25.812%)(0.035m),339.064,6749.116,57.9,0.0000,"[0.149, 0.202, 0.004, 0.133, 0.155, 0.124]","[0.159, 0.220, 0.032, 0.143, 0.164, 0.136]","[0.142, 0.188, -0.009, 0.119, 0.132, 0.109]"
3,1,-11.0566,-13.2710,0.000,244,600,18,0,0.996,65,0.00,73,142.08,0,0,57.232(71.540%)(3.989m),63.731(56.233%)(4.685m),26.186(23.105%)(0.663m),17.217(15.191%)(0.000m),12.211(15.263%)(0.000m),40.000(100.000%)(3.214m),15.651(39.127%)(0.605m),2708.827,8915.080,56.9,0.0000,"[0.145, 0.200, -0.001, 0.138, 0.158, 0.127]","[0.152, 0.223, 0.011, 0.143, 0.165, 0.133]","[0.142, 0.191, -0.007, 0.115, 0.151, 0.110]"
4,1,-11.1151,-12.7320,0.000,94,230,18,0,0.994,40,0.00,83,46.33,0,0,12.483(15.604%)(0.000m),17.491(15.433%)(0.000m),26.386(23.282%)(0.684m),62.334(55.001%)(4.536m),76.230(95.288%)(6.025m),16.207(40.517%)(0.665m),40.000(100.000%)(3.214m),4964.824,8957.171,56.7,0.0000,"[0.146, 0.195, 0.002, 0.141, 0.152, 0.123]","[0.152, 0.200, 0.025, 0.143, 0.160, 0.129]","[0.142, 0.192, -0.004, 0.137, 0.139, 0.108]"
5,1,-9.7713,-12.1399,0.000,213,541,17,0,0.992,60,0.00,105,120.22,0,0,12.136(15.170%)(0.000m),19.706(17.388%)(0.000m),37.426(33.023%)(1.867m),53.000(46.765%)(3.536m),66.000(82.500%)(4.929m),12.285(30.713%)(0.245m),40.000(100.000%)(3.214m),1625.875,5589.622,58.8,0.0000,"[0.142, 0.192, 0.005, 0.138, 0.150, 0.123]","[0.149, 0.201, 0.024, 0.143, 0.162, 0.131]","[0.136, 0.185, -0.004, 0.132, 0.135, 0.108]"
6,1,-13.5425,-12.3736,0.000,174,423,76,0,0.990,55,0.00,123,115.02,0,0,78.639(98.299%)(6.283m),113.000(99.706%)(9.964m),112.326(99.111%)(9.892m),29.820(26.312%)(1.052m),14.129(17.662%)(0.000m),40.000(100.000%)(3.214m),9.797(24.492%)(0.000m),6533.539,21162.630,56.3,0.0000,"[0.148, 0.211, 0.012, 0.126, 0.162, 0.118]","[0.150, 0.218, 0.022, 0.143, 0.164, 0.131]","[0.143, 0.197, -0.004, 0.119, 0.159, 0.107]"
7,1,-11.9184,-12.3086,0.000,87,209,20,0,0.988,40,0.00,132,63.15,0,0,15.625(19.531%)(0.000m),23.591(20.816%)(0.385m),39.563(34.909%)(2.096m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),17.664(44.160%)(0.821m),40.000(100.000%)(3.214m),7954.995,10542.698,55.6,0.0000,"[0.146, 0.195, 0.003, 0.142, 0.151, 0.121]","[0.151, 0.197, 0.019, 0.144, 0.159, 0.128]","[0.142, 0.194, -0.004, 0.138, 0.136, 0.108]"
8,1,-13.4655,-12.4532,0.000,111,264,19,0,0.986,45,0.00,144,89.60,0,0,10.909(13.637%)(0.000m),18.036(15.914%)(0.000m),35.472(31.299%)(1.658m),110.000(97.059%)(9.643m),76.230(95.288%)(6.025m),10.777(26.942%)(0.083m),40.000(100.000%)(3.214m),8493.807,11220.206,55.1,0.0000,"[0.145, 0.197, 0.007, 0.144, 0.152, 0.120]","[0.151, 0.203, 0.030, 0.152, 0.159, 0.128]","[0.142, 0.194, -0.004, 0.142, 0.140, 0.106]"
9,1,-7.6648,-11.9212,0.000,196,512,14,0,0.984,60,0.00,164,134.48,0,0,58.000(72.500%)(4.071m),82.000(72.353%)(6.643m),66.536(58.709%)(4.986m),27.339(24.123%)(0.786m),15.083(18.853%)(0.000m),40.000(100.000%)(3.214m),13.341(33.353%)(0.358m),2882.240,7918.293,60.5,0.0000,"[0.146, 0.202, 0.002, 0.136, 0.161, 0.128]","[0.153, 0.219, 0.023, 0.143, 0.166, 0.133]","[0.142, 0.192, -0.005, 0.123, 0.157, 0.116]"
10,1,-13.6878,-12.0978,0.000,193,474,19,0,0.982,60,0.00,184,115.23,0,0,78.639(98.299%)(6.283m),91.000(80.294%)(7.607m),29.791(26.287%)(1.049m),17.966(15.853%)(0.000m),11.987(14.984%)(0.000m),40.000(100.000%)(3.214m),13.721(34.301%)(0.399m),4809.023,9591.021,56.8,0.0000,"[0.147, 0.202, -0.001, 0.133, 0.161, 0.128]","[0.150, 0.218, 0.013, 0.143, 0.165, 0.132]","[0.143, 0.195, -0.005, 0.119, 0.156, 0.116]"
