episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-3.6429,-3.6429,0.000,299,731,96,0,1.000,80,0.00,30,394.02,0,0,18.753(23.441%)(0.000m),39.376(34.743%)(2.076m),41.190(36.344%)(2.270m),27.081(23.895%)(0.759m),19.207(24.009%)(0.000m),13.138(32.845%)(0.336m),24.618(61.545%)(1.566m),2360.388,6209.592,56.6,0.0000,"[0.036, 0.120, 0.132, 0.048, 0.134, 0.149]","[0.058, 0.139, 0.142, 0.059, 0.150, 0.166]","[0.012, 0.107, 0.078, 0.036, 0.097, 0.103]"
2,1,-5.6993,-4.6711,0.000,78,196,21,0,0.998,50,0.00,38,33.29,0,0,78.639(98.299%)(6.283m),93.793(82.759%)(7.906m),37.330(32.938%)(1.857m),24.337(21.474%)(0.465m),17.151(21.439%)(0.000m),40.000(100.000%)(3.214m),21.704(54.260%)(1.254m),3547.371,4577.492,58.1,0.0000,"[0.024, 0.111, 0.118, 0.041, 0.121, 0.136]","[0.029, 0.113, 0.135, 0.045, 0.131, 0.146]","[0.015, 0.110, 0.080, 0.035, 0.104, 0.110]"
3,1,-4.5531,-4.6318,0.000,122,320,33,0,0.996,65,0.00,51,71.96,0,0,69.447(86.809%)(5.298m),78.000(68.824%)(6.214m),34.782(30.690%)(1.584m),18.314(16.159%)(0.000m),11.279(14.098%)(0.000m),40.000(100.000%)(3.214m),11.417(28.543%)(0.152m),2788.118,3434.625,60.7,0.0000,"[0.026, 0.115, 0.115, 0.043, 0.121, 0.136]","[0.034, 0.123, 0.137, 0.046, 0.134, 0.149]","[0.004, 0.108, 0.066, 0.031, 0.089, 0.098]"
4,1,-5.6179,-4.8783,0.000,67,161,26,0,0.994,45,0.00,58,36.28,0,0,15.789(19.736%)(0.000m),23.664(20.880%)(0.393m),39.240(34.623%)(2.061m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),18.072(45.180%)(0.865m),40.000(100.000%)(3.214m),8514.285,10075.642,55.6,0.0000,"[0.038, 0.122, 0.136, 0.049, 0.131, 0.158]","[0.056, 0.143, 0.139, 0.056, 0.136, 0.172]","[0.025, 0.110, 0.130, 0.043, 0.126, 0.145]"
5,1,-4.0208,-4.7068,0.000,223,542,46,0,0.992,75,0.00,81,116.53,0,0,57.628(72.035%)(4.032m),78.000(68.824%)(6.214m),77.153(68.076%)(6.124m),26.956(23.785%)(0.745m),13.236(16.544%)(0.000m),40.000(100.000%)(3.214m),10.459(26.148%)(0.049m),4940.447,6112.120,56.3,0.0000,"[0.024, 0.112, 0.122, 0.043, 0.124, 0.139]","[0.033, 0.125, 0.139, 0.048, 0.137, 0.154]","[0.009, 0.107, 0.077, 0.035, 0.095, 0.105]"
6,1,-4.2903,-4.6374,0.000,175,438,46,0,0.990,70,0.00,99,77.81,0,0,63.213(79.017%)(4.630m),79.000(69.706%)(6.321m),35.521(31.342%)(1.663m),21.181(18.689%)(0.127m),14.028(17.535%)(0.000m),40.000(100.000%)(3.214m),15.859(39.648%)(0.628m),2875.428,3733.225,57.9,0.0000,"[0.026, 0.113, 0.124, 0.043, 0.125, 0.141]","[0.034, 0.117, 0.138, 0.047, 0.136, 0.153]","[0.010, 0.109, 0.074, 0.033, 0.096, 0.107]"
7,1,-5.5991,-4.7748,0.000,138,337,19,0,0.988,65,0.00,113,65.73,0,0,16.961(21.201%)(0.000m),25.421(22.430%)(0.581m),42.152(37.193%)(2.373m),98.000(86.471%)(8.357m),77.067(96.334%)(6.114m),19.413(48.533%)(1.009m),40.000(100.000%)(3.214m),5381.646,7355.078,56.5,0.0000,"[0.035, 0.119, 0.138, 0.049, 0.137, 0.156]","[0.055, 0.142, 0.140, 0.056, 0.142, 0.167]","[0.025, 0.110, 0.130, 0.043, 0.128, 0.145]"
8,1,-2.8473,-4.5338,0.000,398,975,114,32,0.986,90,0.00,153,159.88,0,0,35.816(44.771%)(1.695m),23.000(20.294%)(0.321m),23.000(20.294%)(0.321m),23.000(20.294%)(0.321m),25.804(32.255%)(0.622m),25.847(64.619%)(1.698m),18.438(46.095%)(0.904m),0.000,4133.126,56.7,0.0000,"[0.029, 0.116, 0.123, 0.045, 0.128, 0.143]","[0.048, 0.126, 0.143, 0.061, 0.145, 0.165]","[0.008, 0.100, 0.072, 0.028, 0.092, 0.103]"
9,1,-4.5274,-4.5331,0.000,179,443,43,0,0.984,70,0.00,171,75.10,0,0,16.175(20.218%)(0.000m),32.942(29.067%)(1.387m),78.777(69.509%)(6.298m),80.000(70.588%)(6.429m),76.230(95.288%)(6.025m),12.782(31.954%)(0.298m),40.000(100.000%)(3.214m),3608.040,5234.307,57.3,0.0000,"[0.035, 0.120, 0.137, 0.050, 0.137, 0.155]","[0.054, 0.141, 0.141, 0.060, 0.144, 0.168]","[0.025, 0.110, 0.132, 0.043, 0.131, 0.145]"
10,1,-4.6492,-4.5447,0.000,180,439,45,0,0.982,70,0.00,189,77.27,0,0,78.639(98.299%)(6.283m),86.000(75.883%)(7.071m),73.201(64.589%)(5.700m),30.077(26.539%)(1.080m),16.593(20.742%)(0.000m),40.000(100.000%)(3.214m),14.678(36.694%)(0.501m),4459.812,6843.710,56.4,0.0000,"[0.025, 0.115, 0.117, 0.043, 0.118, 0.135]","[0.033, 0.123, 0.135, 0.047, 0.131, 0.145]","[0.011, 0.110, 0.079, 0.038, 0.095, 0.107]"
