episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.9602,-5.9602,0.000,88,211,18,0,1.000,50,0.00,9,330.24,0,0,10.578(13.223%)(0.000m),17.652(15.575%)(0.000m),35.375(31.213%)(1.647m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),10.323(25.807%)(0.035m),40.000(100.000%)(3.214m),8442.093,10612.801,55.6,0.0000,"[0.070, -0.061, -0.045, -0.101, 0.055, -0.013]","[0.096, -0.038, -0.013, -0.060, 0.058, 0.018]","[0.058, -0.073, -0.058, -0.120, 0.050, -0.029]"
2,1,-11.3482,-8.6542,0.000,334,826,188,7,0.998,85,0.00,43,636.26,0,0,46.000(57.500%)(2.786m),29.000(25.588%)(0.964m),30.000(26.471%)(1.071m),25.881(22.837%)(0.630m),12.519(15.648%)(0.000m),40.000(100.000%)(3.214m),9.767(24.418%)(0.000m),567.129,5284.129,57.2,0.0000,"[0.067, -0.064, -0.042, -0.098, 0.059, -0.012]","[0.083, -0.046, -0.013, -0.051, 0.069, 0.030]","[0.053, -0.078, -0.059, -0.119, 0.046, -0.030]"
3,1,-6.1072,-7.8052,0.000,211,527,66,0,0.996,75,0.00,65,425.23,0,0,11.275(14.093%)(0.000m),20.208(17.831%)(0.022m),47.739(42.123%)(2.972m),82.000(72.353%)(6.643m),72.000(90.000%)(5.571m),10.097(25.242%)(0.010m),40.000(100.000%)(3.214m),6775.218,8863.652,57.8,0.0000,"[0.074, -0.065, -0.047, -0.095, 0.056, -0.004]","[0.093, -0.041, -0.015, -0.063, 0.064, 0.018]","[0.058, -0.077, -0.060, -0.121, 0.050, -0.028]"
4,1,-6.1043,-7.3800,0.000,70,170,20,0,0.994,45,0.00,72,145.76,0,0,78.639(98.299%)(6.283m),100.035(88.266%)(8.575m),25.813(22.776%)(0.623m),15.392(13.581%)(0.000m),10.194(12.743%)(0.000m),40.000(100.000%)(3.214m),11.525(28.812%)(0.163m),6442.420,9873.421,56.2,0.0000,"[0.062, -0.067, -0.045, -0.102, 0.061, -0.019]","[0.080, -0.055, -0.022, -0.075, 0.068, 0.010]","[0.055, -0.074, -0.057, -0.118, 0.056, -0.029]"
5,1,-4.5898,-6.8219,0.000,171,431,16,0,0.992,70,0.00,90,365.96,0,0,9.467(11.834%)(0.000m),12.652(11.163%)(0.000m),18.008(15.890%)(0.000m),35.417(31.250%)(1.652m),57.845(72.306%)(4.055m),13.654(34.135%)(0.392m),40.000(100.000%)(3.214m),3427.757,6343.789,58.4,0.0000,"[0.062, -0.070, -0.054, -0.113, 0.053, -0.024]","[0.117, -0.021, -0.001, -0.046, 0.068, 0.034]","[0.053, -0.078, -0.062, -0.123, 0.045, -0.034]"
6,1,-6.1553,-6.7108,0.000,76,183,18,0,0.990,50,0.00,98,155.11,0,0,78.639(98.299%)(6.283m),95.510(84.273%)(8.090m),24.338(21.475%)(0.465m),14.513(12.805%)(0.000m),9.612(12.015%)(0.000m),40.000(100.000%)(3.214m),10.866(27.166%)(0.093m),8218.101,10485.361,55.7,0.0000,"[0.064, -0.066, -0.044, -0.098, 0.063, -0.016]","[0.081, -0.055, -0.021, -0.075, 0.069, 0.010]","[0.055, -0.074, -0.057, -0.118, 0.056, -0.029]"
7,1,-4.0452,-6.3300,0.000,137,362,17,0,0.988,70,0.00,112,257.60,0,0,11.442(14.302%)(0.000m),20.069(17.708%)(0.007m),44.915(39.631%)(2.669m),92.000(81.177%)(7.714m),76.000(95.000%)(6.000m),10.502(26.255%)(0.054m),40.000(100.000%)(3.214m),3268.854,6924.036,61.1,0.0000,"[0.065, -0.073, -0.056, -0.111, 0.050, -0.018]","[0.087, -0.049, -0.022, -0.073, 0.058, 0.006]","[0.056, -0.084, -0.066, -0.125, 0.043, -0.030]"
8,1,-3.3018,-5.9515,0.000,206,557,19,15,0.986,80,0.00,133,395.93,0,0,25.000(31.250%)(0.536m),20.000(17.647%)(0.000m),35.000(30.882%)(1.607m),51.000(45.000%)(3.321m),25.000(31.250%)(0.536m),40.000(100.000%)(3.214m),36.433(91.082%)(2.832m),0.000,4626.902,62.6,0.0000,"[0.060, -0.075, -0.058, -0.110, 0.049, -0.024]","[0.074, -0.060, -0.049, -0.079, 0.058, 0.008]","[0.053, -0.084, -0.068, -0.123, 0.032, -0.031]"
9,1,-4.7315,-5.8159,0.000,292,715,58,0,0.984,80,0.00,163,582.93,0,0,12.561(15.701%)(0.000m),25.969(22.914%)(0.640m),101.907(89.919%)(8.776m),72.000(63.530%)(5.571m),58.000(72.500%)(4.071m),9.800(24.500%)(0.000m),40.000(100.000%)(3.214m),8397.434,10686.389,56.7,5.9797,"[0.074, -0.064, -0.047, -0.095, 0.056, -0.005]","[0.086, -0.054, -0.033, -0.073, 0.063, 0.012]","[0.058, -0.074, -0.058, -0.120, 0.049, -0.029]"
10,1,-6.5389,-5.8882,0.000,276,672,14,0,0.982,80,0.00,191,552.32,0,0,12.068(15.085%)(0.000m),23.561(20.790%)(0.382m),63.153(55.723%)(4.624m),74.000(65.294%)(5.786m),46.859(58.574%)(2.878m),9.906(24.765%)(0.000m),34.264(85.659%)(2.600m),3506.992,8719.955,56.3,1.2910,"[0.066, -0.067, -0.051, -0.106, 0.057, -0.017]","[0.089, -0.047, -0.022, -0.067, 0.062, 0.014]","[0.053, -0.075, -0.059, -0.120, 0.044, -0.030]"
11,1,-5.8496,-5.8847,0.000,102,265,19,0,0.980,60,0.00,202,197.73,0,0,10.322(12.902%)(0.000m),16.614(14.660%)(0.000m),31.045(27.392%)(1.183m),104.000(91.765%)(9.000m),77.067(96.334%)(6.114m),10.577(26.443%)(0.062m),40.000(100.000%)(3.214m),3406.583,7468.574,60.2,0.0000,"[0.066, -0.071, -0.053, -0.108, 0.049, -0.017]","[0.095, -0.040, -0.014, -0.062, 0.058, 0.015]","[0.058, -0.083, -0.064, -0.122, 0.042, -0.028]"
12,1,-5.8243,-5.8797,0.000,202,504,16,0,0.978,75,0.00,223,399.13,0,0,61.783(77.229%)(4.477m),69.000(60.883%)(5.250m),22.999(20.293%)(0.321m),14.022(12.372%)(0.000m),9.423(11.779%)(0.000m),40.000(100.000%)(3.214m),10.921(27.302%)(0.099m),2430.697,6276.693,57.7,0.0000,"[0.061, -0.069, -0.052, -0.110, 0.056, -0.022]","[0.084, -0.056, -0.020, -0.070, 0.068, 0.011]","[0.055, -0.081, -0.063, -0.123, 0.047, -0.032]"
13,1,-5.3818,-5.8414,0.000,164,401,43,0,0.976,70,0.00,240,322.26,0,0,78.639(98.299%)(6.283m),86.000(75.883%)(7.071m),50.701(44.737%)(3.289m),20.833(18.382%)(0.089m),11.493(14.366%)(0.000m),40.000(100.000%)(3.214m),10.166(25.416%)(0.018m),4700.754,8204.265,56.6,0.0000,"[0.064, -0.069, -0.045, -0.094, 0.063, -0.011]","[0.085, -0.054, -0.024, -0.058, 0.074, 0.021]","[0.054, -0.078, -0.056, -0.118, 0.056, -0.029]"
14,1,-7.3107,-5.9463,0.000,85,202,18,0,0.974,50,0.00,249,165.85,0,0,10.463(13.079%)(0.000m),17.142(15.125%)(0.000m),33.116(29.220%)(1.405m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.463(26.158%)(0.050m),40.000(100.000%)(3.214m),12104.101,12422.557,55.1,0.0000,"[0.072, -0.060, -0.045, -0.098, 0.055, -0.010]","[0.097, -0.037, -0.012, -0.060, 0.058, 0.018]","[0.058, -0.072, -0.057, -0.119, 0.053, -0.028]"
15,1,-7.7775,-6.0684,0.000,312,775,16,0,0.972,85,0.00,281,598.25,0,0,11.837(14.797%)(0.000m),21.964(19.380%)(0.210m),56.340(49.711%)(3.894m),55.000(48.530%)(3.750m),47.000(58.750%)(2.893m),10.214(25.536%)(0.023m),40.000(100.000%)(3.214m),5855.718,9407.343,57.5,0.0000,"[0.069, -0.068, -0.051, -0.104, 0.054, -0.013]","[0.084, -0.051, -0.021, -0.070, 0.060, 0.009]","[0.056, -0.079, -0.061, -0.122, 0.046, -0.030]"
16,1,-5.2538,-6.0175,0.000,194,479,15,0,0.970,75,0.00,301,381.71,0,0,11.792(14.740%)(0.000m),22.427(19.789%)(0.260m),59.417(52.427%)(4.223m),91.000(80.294%)(7.607m),64.766(80.957%)(4.796m),9.925(24.812%)(0.000m),40.000(100.000%)(3.214m),5499.050,9675.675,57.1,1.0261,"[0.065, -0.068, -0.053, -0.108, 0.055, -0.018]","[0.092, -0.045, -0.022, -0.067, 0.059, 0.015]","[0.056, -0.074, -0.058, -0.119, 0.049, -0.029]"
17,1,-6.1572,-6.0257,0.000,131,344,22,0,0.968,65,0.00,315,243.90,0,0,77.786(97.233%)(6.191m),74.000(65.294%)(5.786m),49.105(43.328%)(3.118m),20.176(17.803%)(0.019m),11.131(13.914%)(0.000m),40.000(100.000%)(3.214m),9.846(24.615%)(0.000m),2087.646,6219.606,60.7,0.0000,"[0.060, -0.075, -0.052, -0.106, 0.054, -0.021]","[0.081, -0.064, -0.027, -0.064, 0.059, 0.016]","[0.051, -0.085, -0.062, -0.121, 0.048, -0.031]"
18,1,-6.7188,-6.0642,0.000,81,195,23,0,0.967,50,0.00,324,149.22,0,0,10.724(13.405%)(0.000m),17.414(15.365%)(0.000m),33.073(29.182%)(1.401m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),10.856(27.141%)(0.092m),40.000(100.000%)(3.214m),6636.329,9831.021,55.7,1.1757,"[0.069, -0.062, -0.046, -0.103, 0.054, -0.015]","[0.097, -0.038, -0.013, -0.061, 0.058, 0.018]","[0.058, -0.077, -0.060, -0.121, 0.050, -0.028]"
19,1,-5.5679,-6.0381,0.000,202,550,119,27,0.965,80,0.00,345,388.11,0,0,31.000(38.750%)(1.179m),28.000(24.706%)(0.857m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),18.200(22.750%)(0.000m),40.000(100.000%)(3.214m),12.806(32.016%)(0.301m),0.000,3343.373,63.0,0.0000,"[0.065, -0.072, -0.043, -0.098, 0.050, -0.014]","[0.086, -0.036, -0.006, -0.055, 0.058, 0.026]","[0.051, -0.093, -0.063, -0.121, 0.036, -0.031]"
20,1,-4.1964,-5.9460,0.000,194,467,16,0,0.963,70,0.00,365,381.79,0,0,9.409(11.762%)(0.000m),12.944(11.421%)(0.000m),19.078(16.834%)(0.000m),41.659(36.758%)(2.321m),67.688(84.610%)(5.109m),12.700(31.750%)(0.289m),40.000(100.000%)(3.214m),5399.808,9706.603,55.7,1.6850,"[0.063, -0.067, -0.052, -0.112, 0.056, -0.022]","[0.117, -0.023, -0.001, -0.047, 0.065, 0.037]","[0.057, -0.074, -0.059, -0.120, 0.047, -0.029]"
21,1,-6.4506,-5.9700,0.000,215,556,122,0,0.961,80,0.00,387,433.36,0,0,52.000(65.000%)(3.429m),42.000(37.059%)(2.357m),45.000(39.706%)(2.679m),20.829(18.378%)(0.089m),11.491(14.364%)(0.000m),40.000(100.000%)(3.214m),10.164(25.411%)(0.018m),1819.205,4396.110,59.8,1.3909,"[0.067, -0.070, -0.041, -0.093, 0.058, -0.007]","[0.088, -0.041, -0.015, -0.055, 0.066, 0.026]","[0.052, -0.096, -0.061, -0.120, 0.050, -0.030]"
22,1,-5.2856,-5.9389,0.000,145,361,17,0,0.959,65,0.00,402,284.55,0,0,9.314(11.642%)(0.000m),13.571(11.974%)(0.000m),21.588(19.048%)(0.170m),63.293(55.847%)(4.639m),73.583(91.979%)(5.741m),11.205(28.013%)(0.129m),40.000(100.000%)(3.214m),3742.967,7968.753,57.6,0.0000,"[0.065, -0.069, -0.053, -0.109, 0.053, -0.019]","[0.110, -0.027, -0.002, -0.050, 0.061, 0.031]","[0.056, -0.082, -0.064, -0.123, 0.045, -0.030]"
23,1,-6.7860,-5.9758,0.000,97,234,26,0,0.957,55,0.00,412,191.69,0,0,10.890(13.612%)(0.000m),17.841(15.742%)(0.000m),34.466(30.411%)(1.550m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.890(27.225%)(0.095m),40.000(100.000%)(3.214m),6775.218,9699.240,55.9,0.0000,"[0.068, -0.065, -0.048, -0.105, 0.054, -0.016]","[0.096, -0.039, -0.013, -0.062, 0.058, 0.017]","[0.058, -0.077, -0.060, -0.121, 0.050, -0.028]"
24,1,-5.9538,-5.9748,0.000,175,428,17,0,0.955,70,0.00,430,355.02,0,0,10.929(13.662%)(0.000m),18.778(16.569%)(0.000m),40.062(35.349%)(2.149m),98.000(86.471%)(8.357m),76.230(95.288%)(6.025m),10.281(25.703%)(0.030m),40.000(100.000%)(3.214m),5719.406,9971.532,56.6,1.1415,"[0.067, -0.068, -0.052, -0.109, 0.055, -0.017]","[0.091, -0.044, -0.018, -0.068, 0.058, 0.011]","[0.058, -0.075, -0.059, -0.120, 0.049, -0.028]"
25,1,-4.5946,-5.9196,0.000,115,281,16,0,0.953,60,0.00,442,217.28,0,0,9.719(12.149%)(0.000m),13.291(11.727%)(0.000m),19.446(17.158%)(0.000m),41.486(36.605%)(2.302m),76.230(95.288%)(6.025m),13.291(33.227%)(0.353m),40.000(100.000%)(3.214m),5434.524,9316.384,56.5,0.0000,"[0.065, -0.067, -0.051, -0.110, 0.054, -0.020]","[0.116, -0.023, -0.002, -0.047, 0.065, 0.036]","[0.057, -0.077, -0.061, -0.122, 0.045, -0.029]"
26,1,-6.2583,-5.9327,0.000,211,529,16,0,0.951,75,0.00,464,431.55,0,0,68.000(85.000%)(5.143m),59.000(52.059%)(4.179m),48.537(42.827%)(3.057m),20.546(18.128%)(0.058m),11.463(14.329%)(0.000m),40.000(100.000%)(3.214m),10.266(25.664%)(0.028m),1772.459,6088.219,58.0,0.0000,"[0.063, -0.069, -0.047, -0.102, 0.059, -0.015]","[0.080, -0.058, -0.022, -0.061, 0.067, 0.015]","[0.052, -0.081, -0.060, -0.120, 0.050, -0.030]"
